p cnf 300 1200
227 -195 54 0
-252 -150 -136 0
-258 116 247 0
-116 203 118 0
-74 -79 267 0
-141 116 -256 0
280 168 -289 0
-64 -13 21 0
61 -69 -237 0
-220 204 -44 0
132 -257 66 0
38 -239 136 0
-132 209 96 0
263 19 -28 0
-155 -210 -299 0
-256 106 -25 0
-272 196 104 0
122 237 283 0
47 56 221 0
-52 -203 151 0
-120 -270 65 0
36 272 244 0
-224 -39 195 0
-99 -63 -27 0
192 -212 -251 0
46 -17 -121 0
13 147 129 0
254 -264 -218 0
150 -65 -292 0
-17 297 188 0
193 -294 -225 0
-239 118 -53 0
270 187 -90 0
120 -271 201 0
298 287 84 0
-275 -281 222 0
140 19 118 0
149 83 -253 0
161 -18 237 0
247 59 6 0
284 23 20 0
-227 -235 -216 0
18 -151 91 0
99 90 157 0
-73 118 -220 0
-249 -157 -300 0
-104 228 102 0
-102 145 -238 0
112 -300 -207 0
-84 -202 168 0
-62 -100 281 0
167 -235 -190 0
266 -254 171 0
115 76 -243 0
16 102 177 0
-293 -45 -272 0
205 61 95 0
-66 161 -232 0
-188 -183 180 0
19 250 -158 0
-213 -67 150 0
170 140 -166 0
292 129 -289 0
239 281 263 0
-199 -260 182 0
265 -154 -108 0
-29 -281 -46 0
-77 215 -131 0
-243 125 -171 0
268 -189 -256 0
270 -187 130 0
-157 118 -131 0
-166 229 -99 0
-39 162 -98 0
-82 -110 -33 0
118 182 -177 0
-162 41 36 0
284 199 15 0
122 -77 38 0
113 -288 -22 0
225 -190 179 0
22 -168 87 0
147 81 -266 0
77 201 -104 0
115 185 76 0
-124 166 110 0
218 -13 107 0
-114 289 236 0
-227 -210 -122 0
55 135 200 0
237 -255 -284 0
-104 -126 79 0
-63 -286 270 0
-202 223 129 0
146 -292 52 0
19 35 30 0
104 153 267 0
-246 148 237 0
-3 138 6 0
-98 26 -233 0
143 -8 44 0
232 -215 -69 0
96 178 -134 0
-174 -116 -96 0
-287 -208 26 0
-242 247 1 0
235 -163 -35 0
300 124 -223 0
133 -135 -185 0
-261 192 -293 0
31 23 -143 0
48 -59 214 0
-299 285 132 0
96 228 -35 0
62 -216 169 0
-143 -27 -135 0
124 126 122 0
69 -212 281 0
48 134 232 0
87 82 -102 0
86 21 -206 0
-106 60 -47 0
19 149 -150 0
-67 -39 -248 0
244 187 -251 0
272 17 97 0
128 -132 -29 0
271 141 6 0
33 45 -214 0
11 55 279 0
-35 -70 -127 0
12 -90 105 0
25 204 -55 0
176 26 89 0
195 -281 107 0
-112 -26 108 0
128 184 120 0
-276 -4 -161 0
-103 98 -152 0
38 -150 192 0
-65 -229 83 0
97 88 101 0
-38 -292 85 0
287 50 -237 0
206 -101 268 0
261 275 -34 0
-56 -79 -137 0
63 153 -131 0
-231 -232 -47 0
-20 59 -142 0
-281 154 188 0
89 32 -197 0
-75 -269 85 0
-63 -25 196 0
273 145 76 0
-14 -175 53 0
48 -276 223 0
19 144 -30 0
-104 298 185 0
-147 242 16 0
-179 -53 -249 0
142 201 37 0
-199 115 -12 0
-234 -133 284 0
18 96 293 0
-216 34 49 0
-220 276 41 0
226 149 273 0
-282 127 109 0
51 225 -297 0
-149 126 125 0
-24 -219 68 0
98 55 206 0
-49 -58 -174 0
-61 55 -199 0
-268 -287 53 0
-4 157 -126 0
134 -149 225 0
-173 166 -284 0
18 28 180 0
-59 -123 280 0
249 56 59 0
-144 -268 25 0
219 121 -83 0
-135 118 202 0
-78 216 89 0
-182 104 30 0
-241 56 216 0
97 122 -95 0
21 167 265 0
-194 155 -250 0
112 -91 -126 0
119 19 -94 0
-198 -269 209 0
-158 -155 -22 0
-266 -235 -179 0
139 205 66 0
288 -154 212 0
17 204 -5 0
-282 286 -109 0
290 176 104 0
245 -289 -136 0
164 203 33 0
-83 -28 -34 0
172 -264 80 0
-72 -189 213 0
229 41 -99 0
299 246 -160 0
-55 -274 -33 0
-73 78 86 0
195 7 160 0
15 125 -262 0
-249 -43 113 0
152 -227 51 0
107 123 -262 0
278 98 31 0
190 234 9 0
-261 -122 12 0
183 274 110 0
148 179 213 0
33 70 -145 0
40 1 -30 0
-61 296 -134 0
220 -23 55 0
195 -24 244 0
17 268 -139 0
233 -191 -295 0
-83 -213 -169 0
111 -61 269 0
184 100 -198 0
-275 -207 17 0
242 258 -241 0
-79 -242 -141 0
-3 274 -145 0
-62 12 31 0
239 294 -210 0
173 96 267 0
133 -81 -153 0
-4 -55 -107 0
-192 282 -78 0
272 140 -66 0
271 114 159 0
-179 30 -109 0
93 194 274 0
-266 -131 128 0
218 -15 108 0
108 -298 73 0
-181 -222 -299 0
-165 152 189 0
-267 243 -218 0
-50 231 178 0
-42 191 180 0
200 -40 -271 0
47 -254 -131 0
172 -276 199 0
67 204 244 0
189 -6 270 0
-177 -268 -298 0
-51 29 28 0
32 62 255 0
103 -75 102 0
223 -259 151 0
-161 62 278 0
-83 -170 129 0
-107 243 117 0
-162 84 -283 0
196 252 -269 0
298 152 232 0
273 -222 28 0
250 -183 5 0
260 -254 -194 0
156 -296 -226 0
88 -53 -97 0
82 -263 105 0
-221 93 -44 0
250 -221 72 0
-85 279 35 0
205 -220 -265 0
265 170 -36 0
-132 -33 180 0
-179 241 3 0
126 67 -75 0
-261 99 -53 0
-51 -101 -172 0
171 294 -180 0
-198 -162 112 0
-79 188 -15 0
-277 -121 -126 0
101 192 -297 0
299 233 -194 0
17 -260 -130 0
154 -21 74 0
100 -287 -101 0
-162 -56 13 0
4 93 -62 0
-174 184 113 0
135 -98 115 0
41 -56 -164 0
148 -292 -3 0
152 -88 -76 0
72 118 260 0
222 -164 237 0
282 -13 120 0
232 -63 209 0
15 -292 -293 0
229 198 142 0
41 -233 -115 0
-180 -64 250 0
-194 216 67 0
-290 219 56 0
266 -300 -19 0
157 -253 -90 0
-101 262 -161 0
27 180 287 0
286 55 39 0
-157 115 113 0
-18 -52 210 0
182 109 -145 0
-9 -16 -73 0
58 27 258 0
-143 189 17 0
-264 216 -205 0
5 -145 -190 0
-271 289 -160 0
-70 -27 282 0
-86 169 -12 0
-114 -195 288 0
-250 -115 198 0
276 -293 250 0
9 208 34 0
-179 153 -87 0
179 155 157 0
-2 90 -99 0
-116 -108 277 0
-130 -256 -277 0
-121 -161 -74 0
202 -238 71 0
109 -23 -35 0
-110 148 -191 0
-91 -193 119 0
-37 266 273 0
214 -253 -1 0
56 264 -186 0
105 234 274 0
-124 79 134 0
153 188 -273 0
24 -61 98 0
100 -262 183 0
-6 -253 296 0
-288 -155 186 0
-78 -1 -65 0
-90 -236 240 0
-125 201 142 0
-89 -16 -223 0
-100 -214 -215 0
-124 -268 33 0
-237 -260 -81 0
-34 111 -275 0
219 -114 94 0
30 122 130 0
-257 -52 229 0
143 146 137 0
290 20 27 0
-231 132 -83 0
-257 175 -236 0
-66 215 -81 0
184 -89 19 0
-105 24 244 0
99 -45 -210 0
-79 177 -208 0
100 230 135 0
-2 102 -171 0
81 245 221 0
251 178 145 0
-37 260 -155 0
132 178 139 0
-85 56 -75 0
-23 8 50 0
221 -89 -72 0
-60 62 -224 0
-117 -61 -122 0
-287 271 13 0
-36 -273 -89 0
184 -95 296 0
170 118 98 0
4 -198 275 0
-58 -125 -26 0
280 89 -137 0
-52 -2 -140 0
280 -73 60 0
-262 43 -46 0
55 276 154 0
190 37 172 0
-130 109 184 0
114 282 28 0
-186 228 60 0
-287 -256 9 0
293 -117 -86 0
220 240 -258 0
-73 145 34 0
-71 -88 -29 0
286 5 -101 0
65 -278 -202 0
95 -187 269 0
149 296 266 0
-140 -172 246 0
-78 85 -127 0
131 -66 -58 0
-254 18 -61 0
156 -2 228 0
-202 79 184 0
47 256 -251 0
-44 -150 -196 0
68 -287 -92 0
-131 251 128 0
-256 23 141 0
269 86 -298 0
72 41 -51 0
-194 -282 114 0
-223 114 -212 0
236 285 104 0
185 -211 246 0
-200 -6 76 0
-62 -232 -115 0
191 -2 -99 0
-31 87 -161 0
119 -138 42 0
33 -40 -214 0
163 -196 202 0
-167 57 65 0
29 -226 -35 0
232 168 47 0
-229 249 19 0
86 -249 -157 0
-283 251 73 0
282 189 -261 0
98 -190 -11 0
229 100 69 0
-34 283 57 0
-19 15 -233 0
-260 154 -281 0
29 -79 -262 0
-277 166 -229 0
188 -77 -270 0
126 -23 -211 0
25 124 -293 0
-9 -91 -135 0
172 217 -125 0
-173 -150 -298 0
100 -49 -117 0
-117 -132 18 0
-59 33 252 0
-245 -256 -105 0
-62 -73 155 0
76 -176 -18 0
72 -46 -53 0
-6 277 160 0
3 -243 -203 0
-55 -126 13 0
34 50 -284 0
241 -155 104 0
188 -135 -93 0
87 -172 -299 0
-215 -201 114 0
164 32 199 0
-143 -19 -150 0
-166 156 -204 0
-22 255 14 0
