p cnf 60 240
-13 -41 60 0
-23 55 15 0
26 -54 41 0
-52 -43 55 0
-30 25 -9 0
-49 16 50 0
-6 52 11 0
35 -50 7 0
-47 43 45 0
-35 16 59 0
-48 -5 -36 0
-9 37 34 0
-39 -26 18 0
-9 -53 -10 0
4 3 -49 0
-52 -29 -31 0
56 -37 -11 0
26 -27 46 0
55 60 -8 0
-57 -2 -20 0
58 4 13 0
-5 -6 -38 0
26 4 -24 0
-7 48 40 0
-32 3 33 0
48 23 9 0
58 -52 45 0
14 46 -1 0
-25 18 6 0
-56 -46 -33 0
-5 -17 -6 0
34 -22 -30 0
-2 -9 19 0
36 1 -46 0
6 41 -52 0
-4 52 -19 0
60 43 2 0
56 -13 31 0
30 -19 15 0
-4 -3 -56 0
31 -55 -50 0
59 35 -54 0
21 26 -58 0
-21 -39 59 0
-30 -57 -20 0
-53 16 11 0
17 49 -56 0
15 42 -27 0
-3 26 49 0
-8 -15 19 0
37 -22 24 0
19 9 45 0
-60 29 13 0
31 29 -53 0
-50 -15 -14 0
-14 -51 -25 0
59 -29 -41 0
-43 -50 -37 0
58 -60 37 0
-49 -58 43 0
-21 -54 -41 0
6 55 17 0
28 26 31 0
-44 -28 -34 0
29 -47 53 0
18 15 44 0
44 41 -48 0
-42 41 -13 0
2 -57 4 0
20 -36 51 0
-57 40 -3 0
13 -35 6 0
33 36 25 0
60 -56 -4 0
58 29 56 0
-31 -8 58 0
48 44 -30 0
-55 -36 13 0
3 -32 -22 0
-29 -6 48 0
19 -20 -13 0
51 59 -41 0
54 -19 41 0
-57 2 -10 0
-49 -31 -41 0
42 -11 -34 0
-47 54 -3 0
29 33 3 0
-29 -24 55 0
37 -14 42 0
30 -35 8 0
-7 40 43 0
42 26 -7 0
7 -12 47 0
-54 -5 -28 0
46 28 8 0
20 -25 53 0
46 58 38 0
-4 14 -31 0
-12 -18 -47 0
-3 -33 -26 0
16 34 -57 0
-41 -31 -7 0
-47 23 28 0
27 -47 -15 0
52 -50 -14 0
24 -56 -54 0
-60 -15 -23 0
-56 -4 7 0
-56 -55 -5 0
-9 38 3 0
28 16 46 0
-2 -6 -5 0
-17 57 50 0
-6 18 -29 0
-16 -5 -10 0
-11 50 35 0
-18 -59 -49 0
9 -5 -28 0
35 -54 -59 0
-56 -34 25 0
-57 28 -8 0
11 48 33 0
13 -17 34 0
-37 -19 13 0
-52 -56 -36 0
57 -37 46 0
-26 41 27 0
-30 3 16 0
4 22 -18 0
-53 -21 -16 0
-8 44 -56 0
23 60 22 0
45 -55 -17 0
45 -6 33 0
-20 -48 7 0
37 -42 -10 0
-29 -19 -6 0
-57 8 -7 0
-39 35 10 0
-43 12 40 0
-20 -44 50 0
-2 -20 -12 0
-10 46 -30 0
-52 -18 -37 0
-59 14 27 0
-59 4 42 0
-41 -28 31 0
-14 -39 25 0
55 -19 -12 0
-2 21 34 0
27 -6 -5 0
29 18 -46 0
43 -8 3 0
9 -31 53 0
-38 -20 45 0
-46 11 10 0
24 -50 41 0
1 -46 -59 0
7 25 -45 0
8 40 41 0
-21 36 29 0
31 -52 57 0
36 -1 -12 0
7 25 -48 0
6 -54 19 0
17 9 -52 0
12 19 9 0
-11 6 -4 0
38 34 23 0
-28 7 51 0
-33 51 34 0
-60 -11 2 0
-9 -60 23 0
20 50 -4 0
13 48 53 0
53 43 22 0
-30 -25 27 0
-32 -10 -42 0
-57 -58 37 0
-14 -5 -19 0
-17 10 55 0
60 -23 -32 0
59 35 -1 0
26 47 48 0
-13 42 -37 0
43 -49 -21 0
-21 -44 -27 0
-54 49 -25 0
-56 54 -50 0
30 -44 -22 0
2 -30 16 0
16 14 36 0
-27 -11 -57 0
16 -9 20 0
-7 -21 11 0
45 -8 -27 0
-50 25 -7 0
-18 37 58 0
59 20 42 0
15 27 -22 0
-22 -42 4 0
-8 -54 -58 0
15 -58 25 0
-27 -36 41 0
-47 -6 20 0
-51 22 55 0
28 10 39 0
-20 56 49 0
-23 19 29 0
-6 -33 27 0
-54 -17 -27 0
5 29 58 0
-27 59 52 0
17 -49 -45 0
-59 8 -58 0
-39 -13 -37 0
-25 58 -56 0
-14 -31 53 0
60 2 -10 0
9 34 -25 0
27 -28 16 0
-35 50 -27 0
-31 -23 15 0
20 51 -17 0
22 29 55 0
-9 -28 -47 0
1 30 51 0
-36 38 6 0
-60 -40 -57 0
-29 -8 -49 0
53 -48 7 0
-2 -1 -31 0
28 16 47 0
59 -29 42 0
1 -22 -3 0
52 53 45 0
14 38 -33 0
-20 -60 -40 0
48 -53 -21 0
