p cnf 120 480
67 57 58 0
43 14 -100 0
-31 -114 -69 0
62 22 63 0
91 -48 79 0
-13 -111 -113 0
-75 -80 -79 0
-74 -119 -120 0
-118 61 -12 0
98 65 3 0
-7 -42 -119 0
-49 -118 103 0
97 19 -98 0
21 -47 -25 0
-26 63 -99 0
-4 -93 -120 0
-114 -37 -116 0
108 -54 -92 0
-59 74 -85 0
45 -17 -37 0
107 85 83 0
56 12 22 0
2 116 -112 0
-87 -97 -54 0
-69 49 57 0
22 101 -88 0
4 13 -44 0
28 -17 99 0
-44 -113 -88 0
-51 101 29 0
-32 -104 113 0
58 71 -106 0
93 13 -104 0
2 -75 108 0
-13 -87 -55 0
-71 -38 90 0
-119 -118 -86 0
102 -76 64 0
-50 -100 -56 0
93 -13 -116 0
-94 113 29 0
13 47 -87 0
-91 -35 -84 0
70 -67 85 0
34 -86 -39 0
-93 -33 27 0
-7 54 -106 0
-19 39 -86 0
-67 45 -114 0
-89 -25 27 0
35 108 43 0
28 -53 78 0
-93 -3 7 0
-32 57 23 0
-79 -38 -110 0
-107 -43 -102 0
-109 -59 14 0
-9 -104 -32 0
-59 -46 -94 0
50 -100 80 0
-12 70 35 0
-118 -4 -54 0
117 -98 75 0
-85 -78 110 0
-37 116 98 0
-16 29 8 0
-14 28 65 0
53 116 -117 0
-1 38 55 0
7 56 -49 0
-84 120 -80 0
73 32 97 0
-81 22 -79 0
-54 29 28 0
74 59 116 0
19 17 103 0
-80 72 -84 0
-38 -3 51 0
8 40 -100 0
-103 95 61 0
-109 24 -68 0
-120 26 -51 0
-105 -21 -49 0
72 -94 14 0
-49 61 7 0
72 -36 30 0
112 42 57 0
-53 -95 20 0
10 -26 8 0
-26 -88 2 0
75 92 -78 0
104 19 40 0
106 4 17 0
109 19 39 0
82 60 -80 0
94 32 -47 0
88 -117 63 0
110 -29 10 0
13 -6 27 0
-65 108 -50 0
-56 36 100 0
-118 72 -92 0
119 -20 -48 0
25 11 36 0
-38 88 -84 0
61 -38 36 0
-79 -38 2 0
19 -20 -94 0
79 56 -71 0
12 30 27 0
31 27 -73 0
-109 -101 58 0
76 103 31 0
-45 63 -78 0
-70 37 14 0
-94 111 45 0
86 -75 103 0
-103 87 52 0
44 88 32 0
-80 12 26 0
36 23 32 0
54 -65 -87 0
-54 74 -59 0
-67 -29 -17 0
-34 -103 112 0
-60 34 -41 0
-87 81 -82 0
15 94 36 0
46 -18 -32 0
54 72 -17 0
-72 46 64 0
-80 -70 14 0
15 9 53 0
-70 -42 60 0
37 -112 -97 0
57 -45 100 0
-73 -19 100 0
90 -104 116 0
105 95 16 0
-31 -112 40 0
6 68 29 0
69 63 43 0
-115 -10 46 0
36 62 -111 0
-101 -59 -33 0
-5 76 -120 0
-78 -41 85 0
-26 -108 -13 0
-61 95 -106 0
-117 -7 86 0
107 24 -9 0
80 27 118 0
64 109 9 0
-61 -120 -22 0
120 -19 -91 0
28 -98 17 0
-76 -54 -48 0
-20 -18 24 0
-36 115 -59 0
-50 1 4 0
22 81 36 0
-26 -53 -52 0
-120 59 76 0
-113 -54 118 0
-18 47 45 0
-45 -70 -6 0
-71 -111 -36 0
-40 113 -51 0
5 -91 -77 0
-64 -9 24 0
53 -80 44 0
-9 -108 82 0
-118 -24 -95 0
-34 91 106 0
119 120 93 0
-15 112 97 0
-7 -29 4 0
104 2 -47 0
-11 -29 43 0
31 -1 -5 0
2 -90 79 0
18 68 -45 0
28 52 -35 0
61 108 97 0
109 33 -65 0
-1 60 -116 0
112 -100 -94 0
-94 -42 107 0
-101 -102 -69 0
117 88 -109 0
113 -78 -91 0
-82 77 70 0
-86 45 -3 0
15 -51 -42 0
-30 51 -76 0
-21 -96 73 0
-2 -111 120 0
96 -99 23 0
14 99 47 0
33 -39 -98 0
63 101 -110 0
-103 33 34 0
-26 31 -39 0
-25 21 -7 0
30 -98 46 0
-104 11 -26 0
66 -115 -103 0
32 -101 20 0
-8 56 -68 0
90 102 9 0
-3 91 25 0
-119 71 -66 0
76 -2 -80 0
97 43 82 0
110 92 71 0
-70 102 1 0
-12 -7 8 0
88 -92 -113 0
90 82 113 0
53 -101 -47 0
97 59 52 0
-96 -47 -86 0
-105 -41 -66 0
95 -81 40 0
29 91 98 0
78 -44 -82 0
-78 -22 87 0
29 44 4 0
59 -79 -48 0
-113 108 -117 0
98 88 -38 0
101 89 -119 0
27 68 1 0
-14 -85 37 0
-83 -21 92 0
118 81 28 0
-16 -31 90 0
-117 -26 105 0
-63 101 112 0
113 112 -11 0
63 95 100 0
107 -37 -78 0
-59 10 30 0
111 97 6 0
28 73 -37 0
2 -29 98 0
-16 -120 103 0
-110 87 1 0
-77 74 -5 0
-14 77 -108 0
-109 62 22 0
13 53 40 0
105 44 68 0
-99 -80 101 0
84 -15 65 0
-79 -80 24 0
52 40 -43 0
-86 98 82 0
-65 66 76 0
46 117 -18 0
100 -114 37 0
38 26 -91 0
-65 27 23 0
-27 -98 -106 0
13 60 46 0
64 -22 -88 0
24 -20 -75 0
115 9 -10 0
81 116 -55 0
-58 109 55 0
16 -49 -57 0
53 88 64 0
78 46 -76 0
-44 84 106 0
-106 -61 -32 0
63 -92 -32 0
119 104 102 0
-41 64 9 0
-105 8 -72 0
-64 -119 -47 0
93 -8 119 0
-120 48 33 0
12 73 -54 0
-20 -66 11 0
-101 -14 -78 0
93 75 -84 0
104 94 41 0
53 85 -6 0
-109 -108 2 0
-12 -10 -119 0
95 58 -79 0
-84 -12 99 0
15 -34 -46 0
111 53 -29 0
-44 -58 51 0
115 -63 -11 0
-100 -60 -51 0
-99 120 -63 0
-31 -1 -71 0
-43 30 -74 0
-64 -99 -60 0
-74 85 -12 0
36 22 -95 0
-53 -86 72 0
-54 86 -43 0
16 6 -28 0
58 -55 23 0
14 11 80 0
116 -59 9 0
-90 106 -33 0
55 -15 31 0
69 -48 33 0
-55 105 3 0
101 31 -86 0
-29 100 53 0
-71 -93 118 0
-107 -19 84 0
18 -56 35 0
14 116 67 0
-15 48 -117 0
-1 51 -75 0
-110 67 22 0
63 15 -24 0
68 41 -52 0
-14 48 79 0
-103 -113 116 0
94 -50 44 0
-93 101 -3 0
86 -78 -5 0
-14 -42 58 0
77 113 -9 0
100 -24 -19 0
62 -54 -27 0
99 45 -48 0
72 -22 -13 0
113 89 -81 0
-3 -60 -86 0
-93 -74 -35 0
29 -51 -15 0
-89 25 -53 0
-115 -41 1 0
12 -58 -40 0
-103 16 79 0
32 108 29 0
-30 -49 -97 0
-38 -30 42 0
87 14 -20 0
-52 111 -76 0
107 97 65 0
16 -46 -113 0
30 -26 -53 0
24 -96 4 0
69 -49 -57 0
88 -60 97 0
-81 -13 -96 0
92 -10 -103 0
15 -33 117 0
76 24 -18 0
-99 -87 107 0
72 -100 -99 0
-68 -109 -25 0
105 -62 -15 0
111 28 115 0
37 20 103 0
-79 -85 -11 0
-81 -33 -5 0
9 36 -110 0
-110 26 48 0
-60 -72 23 0
-85 100 -2 0
62 50 -89 0
1 3 34 0
89 48 92 0
67 -42 -4 0
-35 119 -73 0
-111 -71 25 0
34 15 -86 0
-6 -27 37 0
-99 14 -42 0
15 -51 68 0
-22 16 -94 0
-115 9 -93 0
-107 -84 15 0
-18 -105 -118 0
8 98 104 0
49 25 3 0
-33 -107 91 0
79 -3 97 0
14 -25 -46 0
60 63 16 0
37 50 -53 0
54 -102 -23 0
-103 -4 84 0
43 -7 -79 0
-81 -7 101 0
-120 58 113 0
-50 98 -47 0
-55 66 -20 0
-88 -58 -69 0
-37 4 -41 0
50 -97 114 0
-119 -57 -35 0
32 -73 110 0
-80 -59 102 0
-95 33 -13 0
62 78 -77 0
120 -109 -111 0
41 -52 -80 0
58 -35 5 0
-95 -49 41 0
118 78 -63 0
30 -78 -81 0
23 33 10 0
-75 -117 -73 0
-53 -11 30 0
-40 43 -35 0
-85 -1 12 0
-1 -42 -119 0
76 -59 -85 0
-50 -5 -6 0
-29 4 92 0
-70 76 62 0
44 -98 65 0
-111 68 80 0
10 76 114 0
27 54 -71 0
28 64 -4 0
-78 -108 -35 0
-89 28 -24 0
-89 -24 4 0
-84 61 81 0
-62 115 -20 0
-36 103 -81 0
80 107 -53 0
-117 -116 35 0
-106 119 -73 0
-92 104 73 0
-90 -23 -99 0
-63 105 86 0
-87 -73 85 0
37 57 8 0
67 48 -92 0
-17 49 -40 0
82 117 46 0
27 -111 -103 0
101 -98 -37 0
-50 28 -72 0
-55 -56 -61 0
81 -103 77 0
-18 5 24 0
-118 -83 -29 0
21 -45 39 0
-38 -104 96 0
96 33 -71 0
-78 99 -116 0
91 62 -88 0
-101 95 5 0
-105 -100 107 0
-43 117 62 0
81 84 37 0
-8 -115 -51 0
78 35 -101 0
101 67 -119 0
120 -32 43 0
72 22 -9 0
44 -26 -118 0
38 -30 97 0
36 117 -95 0
107 -15 113 0
89 -64 -112 0
22 7 -110 0
113 24 1 0
12 53 39 0
-95 114 17 0
96 55 101 0
45 -9 -25 0
-22 4 -57 0
68 22 86 0
-15 -31 97 0
-32 -50 -58 0
