p cnf 120 480
4 -39 -61 0
53 111 -116 0
-42 55 116 0
54 -104 -42 0
75 51 -90 0
-119 -115 59 0
-70 -82 -10 0
80 35 -19 0
109 -117 -78 0
82 2 -46 0
116 -2 12 0
102 -33 59 0
-81 -95 54 0
31 43 -68 0
-3 -75 54 0
-57 26 99 0
44 48 -63 0
-53 52 -78 0
8 56 110 0
-115 -76 18 0
116 77 52 0
-50 -80 89 0
63 -32 105 0
48 -25 20 0
68 -42 62 0
28 -103 -100 0
-16 -64 -104 0
61 84 14 0
-113 -20 15 0
-71 -22 76 0
100 16 -35 0
8 18 17 0
-88 -30 21 0
-95 -71 -108 0
31 34 -82 0
60 -51 -96 0
54 -5 84 0
-79 96 24 0
-65 -39 -98 0
-78 -88 22 0
-10 64 106 0
118 -49 30 0
18 -68 58 0
-70 -36 14 0
-56 -81 -45 0
106 -52 -91 0
-84 -57 99 0
-88 47 76 0
50 -59 -42 0
70 -17 -102 0
-109 110 21 0
40 77 68 0
17 23 81 0
-76 -86 69 0
-25 -5 6 0
1 120 88 0
57 41 10 0
14 94 11 0
116 -48 -84 0
69 -76 16 0
-102 -75 -48 0
-41 -71 70 0
-58 2 -13 0
-102 28 59 0
101 -48 -81 0
101 -114 77 0
-17 8 89 0
65 -38 -33 0
50 99 -67 0
63 -106 -68 0
-34 -19 -50 0
-60 86 45 0
34 -50 -117 0
114 -50 -120 0
-81 -7 -84 0
-82 24 60 0
12 -72 83 0
105 -56 65 0
-69 -32 112 0
81 26 98 0
111 -36 37 0
101 -94 -23 0
28 88 -117 0
-111 -48 53 0
-116 -109 -67 0
-103 17 50 0
52 75 70 0
25 49 -4 0
30 90 75 0
20 28 -94 0
-102 -53 -37 0
-107 91 -24 0
10 -63 -66 0
-60 8 -56 0
34 89 79 0
-77 -78 43 0
-44 32 26 0
104 -94 13 0
-97 68 6 0
-23 -88 45 0
66 -90 -60 0
-40 -70 -53 0
98 -69 -5 0
-2 -44 42 0
69 11 -33 0
-6 62 -28 0
-46 44 -16 0
-30 -104 27 0
-65 -53 -91 0
27 19 -72 0
119 -46 11 0
94 107 38 0
-34 -39 71 0
-15 -71 -69 0
-85 -32 80 0
-73 1 116 0
-104 103 73 0
113 42 98 0
-78 -112 61 0
94 100 -118 0
64 12 95 0
107 -51 -56 0
-79 -39 -77 0
13 -96 107 0
42 -90 30 0
35 60 -17 0
2 -105 113 0
-62 79 -17 0
-43 53 100 0
-26 99 10 0
-106 9 -50 0
-68 -105 -32 0
-27 -45 65 0
-47 -39 120 0
-65 33 -97 0
17 52 -91 0
-31 82 -116 0
22 39 -12 0
-3 -75 20 0
20 6 120 0
-21 -13 -117 0
-103 112 -24 0
-90 118 41 0
31 -78 -48 0
-107 -4 95 0
17 -89 2 0
-98 -27 114 0
-45 -12 -107 0
29 -89 7 0
-27 21 -72 0
-33 101 4 0
66 -59 -34 0
-69 -89 -71 0
105 41 -110 0
14 111 9 0
-55 -73 -39 0
-105 -25 -72 0
10 -113 -36 0
-33 -1 -95 0
27 -83 58 0
-11 47 23 0
61 46 -65 0
-84 -73 -48 0
96 -49 4 0
65 118 40 0
23 66 -75 0
46 77 -67 0
-59 97 15 0
89 2 -42 0
42 58 40 0
8 -10 105 0
105 92 -82 0
70 -39 -74 0
-93 -29 47 0
-118 -93 73 0
114 43 59 0
59 -46 -33 0
79 116 -102 0
92 -40 111 0
-102 -51 83 0
-17 -20 -33 0
-97 52 95 0
60 -95 26 0
-103 -45 27 0
-119 -79 -103 0
-78 16 9 0
62 19 70 0
67 42 101 0
1 -50 29 0
-94 -52 10 0
-29 -77 -75 0
-113 -82 50 0
94 93 3 0
101 64 -52 0
-72 30 28 0
-75 107 -66 0
72 -115 34 0
93 -74 -104 0
41 -22 28 0
-95 -4 88 0
-26 -25 45 0
2 -94 -108 0
-72 89 26 0
-11 -36 16 0
77 -28 45 0
104 52 38 0
9 103 56 0
-57 45 72 0
58 43 100 0
16 91 71 0
-67 40 1 0
-81 29 -55 0
-25 118 101 0
43 -18 -86 0
-50 -38 -8 0
-62 28 7 0
-94 -96 23 0
-100 -114 -88 0
49 109 -36 0
-116 -67 -52 0
87 -47 -53 0
50 116 -57 0
-73 34 -1 0
-61 -102 87 0
-65 -73 7 0
47 51 -44 0
120 -64 -42 0
-47 -109 113 0
45 -102 41 0
-20 -98 -31 0
-35 44 -109 0
20 -41 -52 0
91 1 -34 0
-73 -101 78 0
116 8 -48 0
16 87 58 0
15 104 17 0
-38 109 -110 0
98 115 25 0
-58 -9 3 0
-57 -47 -36 0
-21 -94 32 0
112 -29 -111 0
92 83 65 0
-19 28 67 0
-5 89 -62 0
-35 -4 -109 0
-56 -89 -104 0
-80 63 -82 0
-27 14 -84 0
27 101 11 0
-58 -3 -107 0
38 43 76 0
14 8 -63 0
119 49 87 0
109 -62 -30 0
37 -59 -22 0
89 83 74 0
6 -37 -78 0
-105 12 91 0
-27 -48 -50 0
93 118 80 0
-70 88 117 0
56 100 65 0
-96 95 -87 0
-114 95 105 0
22 63 -95 0
-14 -105 -9 0
93 -69 -58 0
9 -73 -50 0
-62 -63 38 0
3 55 97 0
-67 -89 52 0
-66 -7 -29 0
-9 -116 -60 0
60 -116 31 0
97 -65 -37 0
-82 108 116 0
61 1 -55 0
-116 -61 -63 0
-18 75 -1 0
-72 -38 56 0
-87 -21 45 0
-9 -12 -67 0
-87 -1 -82 0
-9 -99 21 0
-109 72 -102 0
5 -18 52 0
54 -11 -47 0
-56 16 110 0
