p cnf 110 440
47 13 69 0
-92 -88 -50 0
-20 89 -24 0
19 -9 -73 0
109 -5 63 0
65 68 -39 0
-57 -69 -7 0
54 33 68 0
40 -107 31 0
102 88 -63 0
-44 92 -1 0
47 -74 -18 0
52 23 -83 0
104 107 -81 0
-60 -85 -105 0
80 103 12 0
29 24 44 0
-24 -8 93 0
68 38 -11 0
47 -8 -76 0
74 -73 -11 0
104 -31 43 0
32 59 25 0
66 -85 -94 0
-17 -108 44 0
-27 58 26 0
-66 45 -46 0
-23 24 -31 0
9 6 -22 0
-9 -65 68 0
-61 -40 47 0
88 40 -55 0
17 34 99 0
-57 1 47 0
72 86 71 0
37 63 100 0
-42 3 66 0
-10 39 -108 0
72 -101 -4 0
6 12 -74 0
40 -6 55 0
79 11 -82 0
-24 97 80 0
26 91 -31 0
8 77 49 0
-15 -29 -34 0
50 -66 -34 0
63 -35 -31 0
10 -101 -43 0
-22 -77 -1 0
93 -19 -41 0
-106 -15 -4 0
-74 -89 47 0
107 -62 -36 0
84 -52 -37 0
101 -109 -78 0
-13 -27 -93 0
-64 29 -60 0
-104 -53 15 0
53 45 9 0
45 -33 101 0
64 76 55 0
75 -74 110 0
23 -24 -38 0
-98 -105 -19 0
-49 63 -98 0
39 58 -8 0
-6 83 76 0
-12 -87 -96 0
-86 3 -100 0
67 33 -15 0
-67 -74 46 0
75 -62 -88 0
63 6 -61 0
15 -85 94 0
-104 84 23 0
34 -92 -74 0
101 -110 84 0
-67 -36 35 0
48 82 36 0
19 -101 -107 0
29 40 -23 0
56 36 97 0
17 22 107 0
52 35 -81 0
68 -29 9 0
29 -20 42 0
36 -38 -82 0
-108 51 -103 0
81 -39 108 0
-36 29 58 0
68 -46 100 0
-42 -43 -60 0
-3 -51 -60 0
-49 44 35 0
1 -28 -9 0
-32 2 -7 0
-3 -85 -98 0
-89 -19 -14 0
-44 -76 -104 0
-107 27 19 0
-62 -54 55 0
103 52 36 0
63 -57 96 0
-80 47 -102 0
52 -66 -84 0
-58 40 16 0
43 -42 -28 0
-7 47 59 0
15 -47 -63 0
47 -91 -57 0
63 -65 58 0
-19 -4 -31 0
-23 -7 42 0
98 -5 87 0
-80 49 32 0
69 105 46 0
-44 95 -89 0
-25 8 62 0
25 56 76 0
-50 -99 47 0
102 82 -110 0
-65 74 75 0
61 46 75 0
-68 -3 -30 0
92 -77 -2 0
90 -18 -106 0
42 -24 -39 0
-91 -68 -94 0
31 -33 108 0
-61 -12 -33 0
3 -85 -105 0
-90 82 81 0
-83 93 -19 0
52 -89 -70 0
5 109 13 0
19 53 78 0
-36 29 -88 0
-89 65 -6 0
-74 23 -77 0
-99 90 105 0
93 40 60 0
-76 -93 -50 0
11 -51 32 0
62 60 -28 0
49 -16 86 0
-100 -82 -94 0
21 48 -108 0
-34 69 68 0
75 61 31 0
20 5 -66 0
103 61 -69 0
-67 66 68 0
-98 -16 -79 0
61 -68 -47 0
-61 105 82 0
102 106 33 0
28 -73 48 0
38 71 -87 0
15 -108 -88 0
57 -26 -39 0
19 -81 100 0
-108 33 96 0
17 107 -86 0
25 -38 -1 0
-33 -64 -34 0
88 98 12 0
104 -88 -65 0
88 -29 27 0
-24 31 -22 0
-35 -86 -43 0
-44 -73 6 0
47 55 46 0
-94 -74 -50 0
77 92 23 0
61 -72 -65 0
-39 -79 19 0
-56 -7 -45 0
4 -71 -102 0
47 23 -58 0
99 -19 -96 0
-81 35 110 0
-46 -68 -44 0
42 110 52 0
89 -54 10 0
38 95 -32 0
-75 41 -45 0
49 18 -53 0
21 109 -30 0
-86 107 82 0
-3 72 -51 0
-92 -73 -48 0
-103 90 23 0
-106 85 -44 0
-22 -60 -85 0
47 18 28 0
88 55 95 0
-74 77 59 0
42 95 -41 0
-85 -94 -61 0
-24 -76 -55 0
-38 45 -9 0
20 -28 22 0
-69 -30 44 0
-40 -70 -91 0
-87 -6 -94 0
-22 -70 -71 0
-26 36 107 0
-73 97 41 0
-43 -36 37 0
-24 -73 -2 0
-51 39 -100 0
19 72 -57 0
-101 95 -35 0
-27 -57 -92 0
77 73 -63 0
12 28 -58 0
37 28 -34 0
-11 17 31 0
-104 93 98 0
3 51 -64 0
-33 87 -57 0
-109 -33 -29 0
-13 -110 60 0
1 -89 78 0
41 -45 -73 0
60 -85 103 0
69 -42 92 0
-53 102 44 0
-27 -69 101 0
-20 63 13 0
-45 -15 77 0
-92 -102 -16 0
-77 81 -104 0
70 -33 3 0
-98 -14 25 0
59 -21 58 0
-82 -22 79 0
-110 79 -85 0
-21 -94 95 0
-29 20 -99 0
-60 31 43 0
38 -9 -22 0
-97 -45 50 0
-30 18 69 0
-84 66 46 0
26 5 -20 0
-12 100 -27 0
-110 -99 34 0
5 -67 -57 0
33 107 -45 0
-61 88 12 0
-77 38 -19 0
-4 -105 -31 0
101 -61 -25 0
67 25 53 0
-62 -74 -25 0
-51 -45 -67 0
43 10 97 0
-45 101 -84 0
-31 -52 -98 0
16 -5 64 0
66 -103 -36 0
48 35 -62 0
87 -107 -36 0
-60 56 -100 0
-107 10 103 0
-83 -89 -57 0
81 10 90 0
-94 12 91 0
-102 -77 -82 0
-69 -25 48 0
104 21 85 0
-87 5 108 0
-75 11 -74 0
19 -110 63 0
-88 -109 -106 0
-25 -50 68 0
78 22 -67 0
21 -78 106 0
16 75 -51 0
84 -9 14 0
-105 1 -56 0
-81 38 12 0
-81 47 55 0
14 19 12 0
94 15 74 0
-107 49 -71 0
2 -75 -32 0
