p cnf 100 400
-100 -26 -66 0
19 94 -81 0
37 -98 34 0
-88 -63 25 0
29 41 76 0
92 -46 18 0
79 -16 28 0
87 27 -36 0
69 -49 65 0
-69 -42 -76 0
-20 -68 91 0
-80 -86 67 0
89 3 -50 0
71 3 77 0
-33 -16 85 0
59 -33 7 0
-15 14 88 0
-18 -14 99 0
-78 24 100 0
-48 -41 -83 0
-70 82 -43 0
-36 -45 -17 0
75 93 46 0
-10 34 75 0
-87 -77 -48 0
25 -12 63 0
65 34 42 0
-12 -31 -1 0
-64 77 42 0
20 -76 -65 0
91 64 7 0
32 -2 -84 0
19 97 64 0
32 64 91 0
91 54 71 0
-75 -42 -81 0
-97 96 -77 0
17 -91 -4 0
100 -75 64 0
-23 -96 100 0
-50 67 61 0
70 -80 35 0
-86 -45 22 0
-63 44 -49 0
25 -76 34 0
-20 -8 -53 0
26 23 -93 0
68 -72 42 0
49 -98 61 0
58 51 84 0
11 -44 84 0
-49 5 42 0
-19 -91 43 0
100 -4 -86 0
-86 93 62 0
63 84 36 0
-55 -80 -31 0
91 95 -88 0
4 -33 19 0
70 5 -9 0
44 32 94 0
36 77 27 0
1 -50 -16 0
39 -42 -83 0
-56 91 -69 0
90 57 -71 0
60 35 98 0
-47 -7 62 0
63 4 53 0
-14 57 -32 0
-38 -32 -65 0
-35 8 17 0
-14 89 -36 0
86 20 -38 0
84 -42 -19 0
84 99 -24 0
-67 53 -52 0
81 -10 -74 0
-19 28 56 0
-31 -27 -13 0
84 -77 -20 0
43 62 -8 0
-47 -1 50 0
72 54 66 0
63 -13 33 0
-55 6 -44 0
74 45 60 0
-2 -45 31 0
76 -60 -2 0
-77 64 14 0
-63 60 -43 0
41 20 12 0
-95 -61 64 0
-22 -4 27 0
-67 -76 -88 0
-33 -87 32 0
-75 92 -10 0
-76 74 43 0
75 -2 -60 0
-86 -63 -89 0
46 89 21 0
16 -29 28 0
51 -73 -53 0
10 61 8 0
-46 -78 47 0
31 5 -80 0
51 54 74 0
-59 -83 8 0
9 -40 -82 0
-93 -86 57 0
91 81 95 0
4 55 -42 0
-32 -74 -99 0
-26 57 -22 0
-90 9 74 0
-17 57 -45 0
54 27 -26 0
7 -33 42 0
-89 -33 39 0
51 22 11 0
57 49 -62 0
96 14 -27 0
-62 -57 83 0
-37 -57 96 0
38 42 45 0
-91 -94 98 0
70 11 -21 0
-42 92 37 0
38 49 32 0
56 58 89 0
53 55 -88 0
95 -77 -38 0
50 -88 35 0
-46 -57 97 0
86 -7 13 0
-42 -63 22 0
-88 21 -31 0
-57 75 13 0
-11 18 96 0
18 -28 47 0
-100 18 -46 0
-12 30 78 0
-99 31 -76 0
-65 25 83 0
-86 96 -46 0
82 -79 -8 0
50 -26 31 0
-49 -36 56 0
26 44 -10 0
-46 56 11 0
12 -9 -13 0
99 75 60 0
59 67 30 0
14 57 94 0
84 -85 56 0
-93 9 94 0
49 1 2 0
-100 -10 41 0
-93 8 6 0
45 68 44 0
-24 99 31 0
37 -38 73 0
78 -13 16 0
56 25 14 0
-9 94 -32 0
-77 -95 44 0
-88 -34 -96 0
-63 87 -52 0
-53 80 -43 0
71 -67 80 0
-16 27 -87 0
-100 -44 68 0
-99 36 -73 0
-86 -12 -61 0
-78 99 -67 0
-54 73 -40 0
61 2 74 0
-20 -28 -34 0
-26 84 -59 0
-4 28 -56 0
-38 8 76 0
34 -17 89 0
54 -52 -71 0
44 -55 43 0
100 29 -99 0
-90 -52 -41 0
86 7 74 0
-95 -93 -72 0
21 -80 67 0
79 -31 -95 0
-57 34 55 0
79 -37 -59 0
36 72 82 0
33 51 -21 0
92 -47 -73 0
-5 84 68 0
6 65 97 0
47 1 -80 0
16 77 64 0
-69 -97 36 0
-44 -43 -68 0
49 -47 91 0
94 91 -19 0
58 67 -72 0
-90 -76 -39 0
7 -71 30 0
2 23 -88 0
-98 -30 75 0
50 -42 71 0
72 -53 -16 0
24 44 72 0
71 84 34 0
