p cnf 50 200
33 38 24 0
-4 36 -31 0
-20 -21 -22 0
29 -47 41 0
-8 20 19 0
-25 22 -11 0
15 7 -46 0
3 -50 -29 0
24 -26 -6 0
21 25 -49 0
-46 17 -9 0
-3 20 -22 0
7 10 -18 0
9 10 -32 0
-2 3 -47 0
-39 -45 7 0
20 29 -13 0
2 41 4 0
-47 -36 43 0
-34 -18 -39 0
-35 37 -36 0
-36 2 48 0
-17 34 14 0
19 -48 -18 0
-27 -36 -39 0
-12 -5 -9 0
-41 -48 12 0
-8 -48 -37 0
30 23 -10 0
-19 43 -32 0
-30 11 -43 0
25 14 -29 0
-21 5 30 0
33 47 36 0
45 47 10 0
-20 25 -22 0
50 -3 -22 0
-41 -20 14 0
40 9 -3 0
46 1 -36 0
-22 1 -37 0
-16 -22 -3 0
3 38 -42 0
-22 2 18 0
-27 -3 7 0
-40 -46 -27 0
-14 -22 12 0
-29 -21 -38 0
-19 44 -41 0
28 26 -47 0
21 12 -30 0
4 32 29 0
2 11 -25 0
-33 8 -19 0
39 -19 -27 0
-46 8 -16 0
48 32 47 0
-24 21 -20 0
33 43 -32 0
42 -6 36 0
-32 39 -50 0
41 -8 -19 0
-47 40 -38 0
-14 -28 41 0
49 -13 -32 0
-21 34 -14 0
-5 -18 -4 0
22 -28 9 0
16 42 -30 0
-22 -30 -16 0
29 -25 -49 0
22 24 28 0
27 48 -3 0
-18 -10 44 0
45 21 -3 0
-36 23 -47 0
50 -26 10 0
1 -8 -41 0
-6 -32 20 0
6 -41 -39 0
13 -28 36 0
-9 45 -10 0
-41 -48 -33 0
19 -40 13 0
-40 7 15 0
29 32 26 0
24 -1 21 0
-1 44 -48 0
-11 -19 -50 0
-16 -8 -10 0
-28 16 -5 0
16 -3 39 0
20 9 -43 0
-41 23 -2 0
41 18 -44 0
25 -17 31 0
-33 -1 12 0
14 -34 -47 0
-32 28 -50 0
30 -50 41 0
26 -14 -8 0
-15 -42 -29 0
8 -36 15 0
-18 -23 2 0
-28 14 32 0
-21 37 -30 0
-17 -23 -2 0
-43 15 -9 0
3 23 -10 0
-27 -9 25 0
25 37 35 0
45 40 34 0
48 -35 13 0
11 -49 19 0
-28 2 1 0
-1 9 42 0
5 -43 -6 0
-36 -5 -18 0
-13 -39 14 0
21 3 -29 0
47 33 20 0
-49 -13 20 0
20 24 25 0
46 22 -49 0
40 27 -44 0
-50 38 -49 0
10 -33 -40 0
-42 -6 38 0
-9 18 -19 0
-9 47 -35 0
-3 43 -23 0
-47 -32 14 0
12 42 24 0
46 25 11 0
-23 -40 -36 0
30 -38 36 0
16 -20 -23 0
-49 45 10 0
-22 13 -21 0
41 28 20 0
25 26 -17 0
-50 -23 19 0
26 -45 2 0
-42 14 -20 0
-29 30 -43 0
21 49 -33 0
13 -1 5 0
33 -42 4 0
-34 -16 1 0
-32 50 37 0
-11 12 8 0
-30 28 -9 0
-2 -15 -22 0
39 -16 -4 0
-43 -49 -50 0
37 45 23 0
-42 -24 35 0
6 26 34 0
43 -4 -27 0
-27 -45 17 0
-11 -6 2 0
9 36 -18 0
14 11 45 0
-38 17 46 0
50 16 -47 0
40 -36 14 0
27 -33 4 0
-35 25 10 0
38 6 -41 0
48 25 -34 0
-48 31 20 0
-23 -18 8 0
9 -41 38 0
-3 2 -32 0
13 -33 47 0
-12 -43 -30 0
-40 -7 10 0
31 -10 4 0
-25 26 -18 0
-20 -39 -21 0
22 -30 -28 0
25 14 27 0
1 45 29 0
-10 8 33 0
-44 -9 -6 0
20 17 40 0
-9 -14 -46 0
-47 46 11 0
-40 -31 -8 0
25 -14 37 0
18 45 -7 0
-29 -49 -41 0
33 45 -29 0
5 26 18 0
47 -36 30 0
31 28 -37 0
12 -5 8 0
33 -18 -8 0
34 9 17 0
-48 18 31 0
