p cnf 250 1000
79 -132 170 0
-152 -8 -138 0
6 -69 -93 0
-137 101 -171 0
199 -59 117 0
135 246 101 0
-69 192 85 0
232 218 -154 0
-59 -203 -54 0
243 -235 -182 0
-10 -175 -101 0
-147 242 -156 0
-100 232 -5 0
-235 129 -248 0
-59 -81 25 0
121 141 -143 0
197 135 -10 0
92 227 -64 0
101 -25 -100 0
-46 -195 -143 0
191 240 179 0
-211 236 -116 0
52 -12 33 0
-31 -95 -92 0
197 84 183 0
-2 236 77 0
94 215 189 0
-136 216 144 0
-59 -37 236 0
225 8 127 0
-120 209 239 0
40 -98 -20 0
-27 64 61 0
-169 233 -48 0
-237 190 -197 0
102 171 -230 0
96 -94 213 0
-13 202 61 0
8 165 83 0
-40 -198 34 0
136 14 -212 0
-205 -84 -143 0
-126 -76 194 0
137 -159 217 0
240 -18 34 0
-114 33 103 0
168 -106 152 0
-78 -247 204 0
208 -178 177 0
-215 171 54 0
191 -207 -196 0
136 243 -144 0
169 -236 138 0
-82 -238 -19 0
164 37 38 0
181 -49 242 0
232 173 -108 0
221 215 -176 0
-23 112 113 0
-86 -116 183 0
47 -177 24 0
24 92 62 0
-211 -25 -118 0
196 -84 173 0
89 -191 6 0
110 137 218 0
171 162 -207 0
-84 -40 -183 0
-3 41 143 0
-249 -194 -167 0
12 219 -64 0
101 178 -117 0
230 -75 68 0
62 200 58 0
-122 -110 151 0
123 88 170 0
-187 -81 197 0
-239 28 117 0
-143 -100 150 0
-165 150 30 0
126 -45 32 0
-211 -188 -107 0
-45 -197 97 0
-65 -241 177 0
70 149 49 0
-2 -22 -52 0
-35 6 173 0
144 -71 -58 0
234 -161 41 0
31 -2 37 0
-43 188 135 0
-39 -159 147 0
42 195 -14 0
173 227 86 0
182 -107 54 0
24 -205 196 0
125 -124 -134 0
93 -120 -21 0
41 219 149 0
-102 54 36 0
-208 3 70 0
10 -35 -26 0
108 106 -148 0
219 226 116 0
-101 36 -142 0
226 -171 1 0
195 24 18 0
-182 41 -181 0
-232 112 -233 0
150 -69 -68 0
51 -174 135 0
-11 72 -62 0
-222 -39 -206 0
-81 -238 32 0
-83 29 -94 0
65 -47 -12 0
25 62 -20 0
166 19 -132 0
9 -97 16 0
-223 -59 231 0
229 134 -158 0
6 -51 -7 0
-145 -206 -99 0
-202 154 210 0
-165 209 -3 0
-44 -217 -160 0
212 143 18 0
96 20 -240 0
-159 98 -203 0
145 -167 -222 0
-31 70 -242 0
207 -12 215 0
-21 -33 100 0
216 -50 12 0
59 48 34 0
158 -102 205 0
116 -4 90 0
12 26 122 0
71 76 248 0
75 -238 48 0
-221 -207 32 0
81 146 -220 0
-127 -104 -72 0
204 182 69 0
-209 -52 174 0
28 -128 9 0
-5 34 26 0
-45 119 -154 0
136 -110 43 0
48 246 88 0
-17 95 207 0
134 -135 160 0
198 -134 194 0
217 28 210 0
114 -216 184 0
-57 234 -136 0
115 -11 195 0
9 171 -38 0
235 102 -154 0
-20 -212 77 0
215 -241 -146 0
-150 -154 157 0
62 133 112 0
-195 148 -105 0
-215 17 79 0
-142 -19 -99 0
129 170 -112 0
-203 -245 -250 0
247 -145 17 0
-141 190 -34 0
135 -156 -243 0
5 -147 231 0
115 96 35 0
-84 -83 -137 0
-166 230 -138 0
-202 -75 80 0
170 -128 115 0
-142 204 20 0
130 245 135 0
-184 -51 220 0
137 42 -218 0
-81 -61 -170 0
89 -236 173 0
221 -194 -25 0
206 -209 102 0
-20 -216 -173 0
-12 -194 195 0
-162 204 -186 0
153 250 -116 0
200 110 229 0
-159 90 51 0
-131 166 231 0
-49 67 216 0
244 52 -25 0
71 247 -232 0
192 -202 -248 0
58 -183 -23 0
-147 135 -161 0
-17 -20 -18 0
50 11 127 0
-239 191 -232 0
46 139 -237 0
-86 -42 83 0
-152 194 -206 0
-211 173 53 0
-81 90 -218 0
42 -3 53 0
-199 140 236 0
-204 118 -179 0
-3 201 -38 0
-108 -107 -99 0
-158 -161 116 0
-197 151 -45 0
-201 -167 -165 0
156 137 -101 0
164 238 -36 0
-234 168 -72 0
-87 -73 88 0
244 185 -214 0
176 -235 -172 0
-41 50 135 0
-149 143 -166 0
44 177 114 0
169 -9 -154 0
103 -191 -138 0
-119 159 -154 0
-99 -5 -103 0
-160 -68 -155 0
-71 193 -145 0
40 212 -2 0
-83 142 235 0
194 178 202 0
23 240 137 0
59 -235 46 0
-204 -196 -215 0
-204 -227 -182 0
-185 -117 -49 0
-48 226 -37 0
-227 -140 9 0
-225 216 -220 0
81 -62 94 0
248 -161 -239 0
-213 -134 225 0
171 172 61 0
87 177 116 0
198 -106 -23 0
-127 22 -113 0
-76 -241 -159 0
-58 -37 144 0
-160 12 -76 0
-91 167 -130 0
-241 161 81 0
218 36 118 0
250 232 -68 0
173 196 20 0
-72 -32 86 0
234 5 -156 0
-37 97 45 0
-208 203 248 0
168 42 175 0
-49 7 -221 0
198 -89 -3 0
-156 29 -179 0
-228 -163 142 0
90 3 99 0
