p cnf 200 800
-16 84 158 0
-148 10 4 0
-189 -141 166 0
14 -114 -120 0
-3 198 -110 0
-40 63 101 0
-117 -64 191 0
166 189 -87 0
-140 11 8 0
15 8 83 0
-191 -13 -161 0
40 -147 -158 0
-141 80 162 0
149 139 78 0
-166 33 -179 0
-102 -17 182 0
-27 17 -22 0
15 -83 -104 0
59 -187 10 0
-118 -91 177 0
107 -68 140 0
-21 -83 -70 0
-128 -148 178 0
-31 -11 81 0
-139 -164 -97 0
-148 178 -181 0
177 -133 -100 0
137 51 -168 0
117 -27 -123 0
152 -165 148 0
65 119 -92 0
-54 -127 -11 0
122 -98 -187 0
41 -145 -108 0
105 -27 160 0
-110 134 -10 0
137 161 57 0
52 -43 49 0
96 29 -159 0
110 -6 -137 0
46 127 -11 0
52 171 -48 0
3 1 -67 0
-32 -78 -195 0
47 158 -5 0
6 123 24 0
-74 -162 188 0
-67 -140 -173 0
180 -97 -99 0
178 -154 -176 0
-70 126 -83 0
-186 65 75 0
-18 -71 69 0
117 74 -162 0
-58 -80 120 0
-197 168 -169 0
-128 180 51 0
-50 -6 70 0
143 -141 153 0
-19 -136 -9 0
177 -155 -141 0
-64 -119 91 0
191 -30 -171 0
173 -152 -22 0
-134 192 138 0
143 -178 -198 0
-166 -84 -48 0
29 199 191 0
-132 137 37 0
130 -113 9 0
199 -97 192 0
-196 134 -125 0
-113 11 -62 0
68 159 148 0
75 198 -53 0
-44 -95 -154 0
33 -175 -186 0
134 9 26 0
61 107 16 0
21 -6 102 0
6 -101 79 0
34 -43 -60 0
-93 99 -14 0
-198 -154 5 0
124 -133 -107 0
-106 -119 82 0
-47 12 -46 0
105 -121 -163 0
-189 156 -133 0
-170 -173 -182 0
-16 190 8 0
102 -176 -123 0
-133 -29 119 0
183 -151 -139 0
120 29 83 0
191 -183 -188 0
-59 -170 -132 0
-134 -117 -97 0
47 -30 76 0
151 -200 148 0
196 -3 -65 0
161 -172 -147 0
-35 -150 63 0
61 161 130 0
-185 -163 100 0
106 -108 177 0
182 -100 188 0
181 -61 49 0
50 -53 -73 0
91 75 -177 0
-71 113 -96 0
158 -10 64 0
-187 178 24 0
-81 5 123 0
81 -119 15 0
-58 -179 -37 0
