p cnf 250 1000
99 129 208 0
52 130 -202 0
110 -53 113 0
-118 -234 143 0
-146 -163 -178 0
169 111 -175 0
-202 -99 -127 0
-110 -207 111 0
248 138 92 0
123 113 -181 0
-83 -95 166 0
159 77 201 0
54 -235 250 0
224 -146 -114 0
-141 105 130 0
-43 62 12 0
103 165 -94 0
210 190 97 0
-239 -192 -6 0
-137 -131 -247 0
223 -22 150 0
-164 -234 -46 0
31 34 187 0
209 220 -239 0
187 -124 -138 0
192 186 178 0
235 138 -128 0
56 117 -121 0
-64 -73 -86 0
-160 29 52 0
-76 26 -208 0
-110 -167 -221 0
250 82 191 0
159 -234 9 0
-146 -201 -129 0
95 -115 -59 0
171 14 81 0
178 -117 66 0
223 -58 151 0
123 43 -118 0
-35 -145 -52 0
131 167 -49 0
-177 131 -190 0
185 122 131 0
-105 187 174 0
-26 4 -70 0
240 -233 -223 0
229 -30 213 0
34 -81 65 0
73 22 167 0
-139 234 213 0
-166 83 137 0
91 -54 -169 0
91 -207 197 0
-141 -113 25 0
206 -8 53 0
51 130 193 0
-82 -242 57 0
-92 -226 99 0
-156 219 33 0
176 -205 -57 0
-201 110 86 0
89 -113 16 0
6 -76 -93 0
25 -214 -203 0
113 182 39 0
-87 -25 -150 0
40 125 93 0
-1 -218 -177 0
-146 173 140 0
-188 -90 -47 0
178 122 93 0
193 -139 9 0
239 114 -170 0
-249 79 124 0
-59 -227 -225 0
-250 89 -38 0
107 -3 -147 0
-106 -182 161 0
-78 141 -50 0
238 26 162 0
233 -71 -228 0
-124 -203 -52 0
-177 -135 -180 0
-244 186 -232 0
-105 108 -250 0
115 122 -68 0
-121 20 -106 0
240 97 -230 0
-143 -179 -32 0
-52 -96 85 0
-25 -167 209 0
177 119 227 0
115 -155 39 0
-11 212 -15 0
188 -36 -229 0
196 10 -14 0
-117 131 132 0
-175 -33 -156 0
97 123 229 0
-226 202 -79 0
204 -105 -96 0
-26 107 -88 0
-201 208 -21 0
164 176 -67 0
-145 13 233 0
-183 166 6 0
45 -203 -23 0
85 63 -169 0
-106 -164 -244 0
32 56 -198 0
167 220 -208 0
189 190 225 0
-25 246 224 0
34 -221 74 0
53 -185 132 0
-43 -109 80 0
36 -40 216 0
-54 -233 -247 0
13 -159 -20 0
231 154 -17 0
4 242 198 0
-202 -35 -106 0
130 160 10 0
-221 -69 -187 0
-163 -171 -74 0
156 186 -55 0
-222 152 180 0
-170 54 -112 0
33 -12 -72 0
21 41 17 0
143 -155 -53 0
-136 -106 -243 0
-177 164 40 0
-33 138 206 0
-43 -23 223 0
241 234 8 0
-24 62 127 0
201 249 -191 0
57 83 214 0
-243 177 99 0
-130 -51 112 0
201 -102 167 0
-243 -109 -224 0
89 111 244 0
-222 -128 42 0
-185 -125 4 0
36 116 -149 0
224 12 -225 0
-165 -93 -164 0
-122 -140 101 0
153 -41 22 0
-125 -93 -134 0
-96 39 -161 0
208 31 -64 0
-181 -69 170 0
-174 52 -48 0
-154 238 -2 0
-208 -126 166 0
-198 82 230 0
50 -155 19 0
158 -60 -148 0
222 -173 -14 0
-32 -201 -124 0
38 -114 66 0
50 -116 245 0
-5 240 91 0
77 -100 109 0
-131 83 63 0
-228 3 187 0
-38 96 166 0
-42 184 -167 0
194 -31 16 0
-173 -226 238 0
-22 -74 -244 0
-54 202 112 0
248 -222 -84 0
74 -45 -175 0
72 100 -196 0
26 -182 -17 0
-219 211 -139 0
27 66 -64 0
-235 148 -20 0
-207 93 152 0
111 115 136 0
134 86 124 0
-119 184 48 0
-32 -28 -59 0
-177 168 182 0
-233 232 -102 0
-63 12 75 0
-194 -232 11 0
-69 -50 148 0
-6 -104 -1 0
-178 201 -232 0
114 -66 147 0
-12 180 -156 0
36 126 113 0
-158 25 -79 0
-230 -243 -48 0
118 -192 52 0
212 -159 231 0
97 -58 -248 0
29 -97 -34 0
63 -132 -90 0
-185 19 150 0
99 -209 244 0
-57 -72 182 0
-38 -133 -208 0
-58 -154 -156 0
-211 -111 127 0
33 -102 -140 0
209 224 -43 0
-158 -123 176 0
-104 -220 217 0
114 11 -82 0
11 239 203 0
173 -249 -118 0
-107 131 27 0
-237 58 183 0
-227 -107 38 0
37 65 -226 0
75 -6 13 0
13 160 -95 0
-98 24 -119 0
-215 183 -74 0
-165 -122 116 0
-116 23 -96 0
-221 -216 -41 0
225 -78 -245 0
-120 -124 -91 0
216 197 -214 0
157 -235 -48 0
128 -50 -41 0
240 -170 -56 0
12 211 -28 0
-185 -18 -182 0
53 124 1 0
12 193 -225 0
71 206 -3 0
-215 -63 -47 0
17 93 -215 0
-230 -245 -207 0
165 196 91 0
158 61 67 0
-100 87 119 0
34 182 -185 0
-150 -90 24 0
37 235 -186 0
-213 148 103 0
39 97 81 0
-217 97 10 0
-125 -141 -24 0
195 -112 244 0
63 115 -128 0
-250 17 144 0
-86 164 -95 0
12 10 232 0
102 -141 172 0
-88 132 -48 0
3 204 159 0
87 75 -9 0
-188 -77 216 0
229 152 156 0
91 18 177 0
157 -92 84 0
14 -82 2 0
190 -83 -75 0
