p cnf 110 440
107 -66 57 0
52 -9 76 0
-4 -45 23 0
23 9 -77 0
36 24 44 0
16 86 -89 0
96 10 88 0
83 -99 -5 0
95 -86 44 0
54 -51 5 0
-5 33 27 0
-50 46 -7 0
101 -61 76 0
5 41 -16 0
-68 -109 19 0
-32 -59 91 0
-110 7 -65 0
-32 13 -96 0
21 40 -25 0
82 -70 80 0
13 64 -56 0
-37 73 76 0
-41 -74 61 0
-2 66 -89 0
-40 16 66 0
9 50 -23 0
3 -9 105 0
-84 -58 25 0
107 31 -50 0
8 -95 -19 0
58 28 -98 0
73 93 97 0
-20 41 8 0
-108 74 36 0
32 10 -110 0
-55 70 98 0
-85 9 8 0
-110 13 53 0
66 99 72 0
110 -9 104 0
-33 -10 -61 0
-91 49 110 0
25 -31 -80 0
-43 -28 -18 0
50 -48 25 0
-106 -58 85 0
-11 67 68 0
-58 12 4 0
63 64 -103 0
83 -60 35 0
46 67 80 0
-82 2 39 0
-69 37 -41 0
-42 67 50 0
69 -67 2 0
84 25 -3 0
66 -2 -4 0
-86 -56 -63 0
86 83 -110 0
-65 97 109 0
-50 65 46 0
71 95 64 0
-94 93 46 0
79 106 92 0
44 -92 35 0
105 -50 86 0
-24 44 -67 0
-77 -87 -2 0
-24 83 38 0
-74 23 -68 0
-103 -78 -7 0
-79 -56 -73 0
37 54 -57 0
-29 16 31 0
-16 -54 -72 0
95 -104 -89 0
37 49 85 0
43 67 53 0
-102 -37 -107 0
34 83 -75 0
-98 -16 31 0
37 -56 108 0
-100 -82 -97 0
107 40 92 0
-31 -98 -23 0
-85 87 -13 0
-41 79 102 0
-6 -15 56 0
-53 -81 -79 0
-34 13 -30 0
13 94 -76 0
4 -2 -64 0
9 78 86 0
-11 -110 100 0
-70 93 -15 0
11 -47 -32 0
-7 -74 3 0
103 52 -36 0
20 -77 75 0
23 8 -21 0
2 1 83 0
23 -74 -32 0
-17 -25 51 0
52 -27 90 0
43 -88 -35 0
20 42 -62 0
5 25 29 0
-16 46 28 0
23 41 -65 0
87 -69 -40 0
6 -75 4 0
54 -107 -90 0
-90 -59 -103 0
-101 -90 79 0
44 -22 80 0
-16 -97 -106 0
-86 -16 29 0
-52 -35 101 0
-52 17 81 0
-99 -67 -82 0
89 37 -97 0
-65 52 92 0
77 31 -14 0
-18 88 100 0
39 -37 -15 0
-108 -38 -3 0
-9 61 -66 0
3 -107 -33 0
-15 -85 -42 0
93 104 -30 0
107 67 70 0
100 -86 42 0
47 4 25 0
-94 81 98 0
-31 46 16 0
-73 -5 58 0
-26 -32 48 0
2 24 -1 0
99 -55 1 0
-37 -46 -98 0
-9 -69 -11 0
-72 -43 19 0
-1 -44 -14 0
6 -86 -47 0
-8 -28 26 0
-110 85 15 0
-67 110 -82 0
-83 -22 -27 0
26 89 107 0
-95 105 36 0
-46 -94 22 0
47 50 15 0
56 -41 92 0
-65 60 -97 0
14 -109 -60 0
-82 19 71 0
-33 -54 68 0
26 -99 81 0
-41 -34 -110 0
78 -87 -58 0
-79 -98 -59 0
10 -41 -29 0
-45 21 -83 0
-18 -82 44 0
54 19 31 0
-5 83 -76 0
107 38 46 0
-53 19 27 0
-81 79 99 0
35 -11 -82 0
-61 -84 -19 0
40 90 -89 0
-80 -78 97 0
-33 -56 106 0
-107 -12 103 0
-55 -110 -19 0
-89 -26 -45 0
-46 95 80 0
-94 -69 29 0
47 109 -57 0
-40 -8 -47 0
51 103 26 0
10 49 75 0
48 -77 26 0
109 81 -56 0
-37 18 -87 0
-69 -48 86 0
59 77 -1 0
110 78 21 0
4 -88 21 0
-74 29 -49 0
-65 81 54 0
63 38 85 0
98 108 53 0
-99 -17 -28 0
95 -4 88 0
-81 -24 18 0
9 56 -109 0
-9 -43 57 0
-104 107 -33 0
65 98 -100 0
110 -37 -25 0
94 -99 9 0
97 -13 -66 0
-63 17 45 0
-106 45 -84 0
-58 30 34 0
-36 -10 82 0
-30 -53 48 0
101 -106 88 0
55 110 87 0
-90 -3 44 0
-2 -9 -38 0
-80 73 -49 0
78 101 -24 0
21 94 -66 0
80 -11 -87 0
-47 106 -94 0
63 -96 104 0
64 69 -93 0
53 106 30 0
-68 19 22 0
79 22 14 0
-58 -72 -79 0
-3 -77 -7 0
49 84 -105 0
-79 -31 -10 0
25 -1 -59 0
-45 106 -6 0
-72 -52 -73 0
-52 -63 94 0
-6 -90 59 0
78 -57 50 0
-84 -5 110 0
9 -61 38 0
-18 98 -92 0
14 73 -32 0
62 7 -21 0
92 -26 22 0
-100 -64 -52 0
-72 -56 76 0
-84 36 -35 0
-77 56 -57 0
-89 -40 10 0
-75 87 48 0
-9 -71 -52 0
-27 15 95 0
-62 30 -82 0
93 -1 -88 0
48 -80 -26 0
-53 78 10 0
101 -30 75 0
74 -103 -31 0
75 -91 22 0
26 -22 -64 0
94 -21 -61 0
50 100 56 0
-24 -20 7 0
-6 61 66 0
-11 -109 46 0
-51 -18 -76 0
-13 -10 55 0
19 -61 41 0
21 -99 57 0
-71 104 63 0
77 -101 15 0
104 -63 -107 0
-84 81 -47 0
60 -50 -68 0
21 -109 -95 0
16 10 -1 0
-84 -52 101 0
41 17 99 0
12 97 -55 0
-10 -57 -9 0
89 -22 -99 0
17 -1 -39 0
-87 -7 -75 0
-9 -99 88 0
72 3 35 0
77 -109 -61 0
41 -108 -110 0
31 -78 51 0
-22 -45 -2 0
-36 104 -38 0
51 -18 65 0
-110 -82 -13 0
-49 23 81 0
14 101 -63 0
-9 21 86 0
14 89 63 0
-27 -47 -60 0
-94 59 64 0
-61 -77 42 0
-11 13 -73 0
32 93 -13 0
-56 -30 19 0
3 -16 -31 0
-37 4 -88 0
-14 -69 -102 0
54 -68 11 0
-65 -76 52 0
-29 47 -27 0
39 -30 4 0
-38 93 85 0
-26 64 78 0
-99 65 7 0
-61 37 -88 0
48 54 79 0
77 -18 -24 0
-104 77 82 0
-42 -65 104 0
-68 7 -12 0
-21 6 10 0
-49 104 -11 0
-96 -21 -86 0
-19 37 106 0
50 -99 -11 0
70 -62 -91 0
25 -48 28 0
50 109 82 0
97 -47 52 0
9 -40 -20 0
-4 -22 -56 0
16 -34 41 0
13 -9 6 0
-99 53 20 0
-85 6 -81 0
53 107 42 0
103 104 66 0
96 68 -60 0
2 -63 -79 0
88 -30 -50 0
-66 15 -78 0
-59 -19 79 0
19 -47 -75 0
-26 -35 53 0
-95 107 -34 0
51 -41 40 0
90 75 1 0
-64 52 83 0
-33 -98 16 0
-55 -3 -43 0
102 53 37 0
-85 -94 -27 0
101 -58 53 0
63 -64 98 0
92 103 -85 0
17 10 -55 0
2 -24 7 0
73 52 -31 0
108 -20 -51 0
4 44 75 0
-41 -94 51 0
-100 74 -66 0
104 72 -11 0
107 47 -39 0
-96 -37 -22 0
-34 -64 58 0
-100 -51 -30 0
29 17 -5 0
107 -38 83 0
-16 5 95 0
-35 -22 -102 0
-39 24 91 0
-15 -32 75 0
-8 -59 -67 0
-55 99 15 0
97 -93 76 0
9 76 -103 0
-33 -72 30 0
-33 -50 75 0
33 109 -20 0
6 -88 60 0
-11 61 -63 0
67 -108 -61 0
-63 67 23 0
24 35 -78 0
-106 -22 30 0
-64 -15 -27 0
73 -4 -8 0
-84 105 43 0
76 54 16 0
98 -94 -33 0
-84 53 90 0
4 21 -31 0
-17 73 9 0
7 -94 -99 0
76 -89 -54 0
-80 73 -67 0
56 -67 -40 0
89 -87 -39 0
-10 -51 75 0
42 30 11 0
95 68 -34 0
8 79 35 0
-78 -30 -52 0
-57 78 82 0
-52 -85 74 0
-4 20 13 0
-84 -48 59 0
15 64 55 0
56 -27 -13 0
-11 44 -3 0
104 -75 -54 0
23 90 -73 0
-52 -82 55 0
57 -24 -62 0
41 -78 -77 0
41 44 40 0
98 -51 -41 0
-45 -102 103 0
-24 -37 -108 0
-26 8 -35 0
65 38 59 0
68 -16 27 0
81 97 78 0
104 -7 -78 0
55 -66 49 0
-60 -37 61 0
7 62 42 0
37 40 -70 0
96 83 -92 0
