p cnf 70 280
-57 -14 7 0
41 -45 -19 0
24 42 28 0
30 -69 -47 0
46 69 -23 0
-41 59 -31 0
-33 5 43 0
47 -3 -36 0
2 10 -1 0
-7 -2 69 0
-30 44 47 0
-14 41 -27 0
53 32 44 0
27 16 -56 0
-34 -15 8 0
1 -5 -68 0
14 1 -52 0
20 -41 43 0
-1 12 -47 0
-67 -13 56 0
23 -12 -66 0
20 43 28 0
-59 70 -51 0
-67 52 21 0
-18 61 -28 0
4 -68 31 0
23 25 52 0
25 -42 -20 0
5 18 45 0
-54 60 30 0
-29 -46 64 0
-8 -5 -22 0
-56 38 54 0
63 -11 24 0
22 58 44 0
59 -62 -68 0
-25 65 31 0
39 -5 -55 0
-16 58 11 0
35 -30 -55 0
63 40 -30 0
5 -54 -37 0
-28 41 -34 0
31 38 -17 0
-41 -34 -27 0
-38 2 27 0
43 26 -54 0
-51 8 -66 0
12 20 56 0
-51 -41 -61 0
-31 -40 -46 0
-4 51 68 0
-33 69 -24 0
-23 32 -26 0
-31 -67 -70 0
61 62 -15 0
-49 4 42 0
51 -59 67 0
43 -38 -11 0
68 -6 58 0
33 -55 35 0
60 43 31 0
53 -58 -44 0
36 -40 65 0
-12 -19 3 0
-45 7 25 0
28 -53 -6 0
38 36 -30 0
34 48 21 0
-6 -46 -2 0
-41 -36 5 0
29 -4 55 0
-47 10 2 0
45 69 61 0
18 -63 31 0
-52 30 68 0
-17 23 49 0
-15 65 26 0
38 -43 -4 0
-31 8 -41 0
17 18 -41 0
7 9 -37 0
-15 -70 -44 0
-66 39 24 0
66 65 20 0
-39 -30 36 0
13 -69 -36 0
40 20 14 0
68 26 -60 0
-55 -16 5 0
50 23 -30 0
60 33 38 0
-31 50 9 0
-37 -42 -8 0
25 -17 3 0
45 -15 29 0
-55 -69 -41 0
-39 54 51 0
-36 -9 33 0
-49 -20 52 0
-40 -27 -59 0
52 14 -60 0
-27 67 -1 0
1 -18 42 0
37 -4 -27 0
19 -34 61 0
-41 -65 -45 0
-4 36 -10 0
-70 -1 -43 0
-34 4 18 0
-21 -49 -34 0
18 -35 -11 0
7 -10 25 0
20 65 66 0
16 69 65 0
-2 63 -22 0
-31 41 50 0
15 19 -53 0
67 -21 46 0
-39 -56 10 0
-64 -30 -3 0
-23 32 51 0
-9 -22 43 0
-12 29 -53 0
2 8 69 0
61 -52 -1 0
13 41 39 0
-10 -29 16 0
58 64 -13 0
-44 -9 24 0
10 -23 46 0
57 -58 -56 0
-61 27 49 0
31 -35 -18 0
12 14 -54 0
-26 63 -65 0
-13 -62 -9 0
61 66 -29 0
-26 46 -37 0
49 -53 -67 0
-53 -40 -12 0
49 -16 -47 0
-41 46 -8 0
-33 16 -35 0
-12 29 28 0
54 59 -10 0
-70 -59 40 0
62 -25 69 0
64 7 63 0
15 -65 10 0
22 -45 -29 0
-33 -53 54 0
-9 43 35 0
19 -26 -2 0
-20 -21 13 0
61 -48 55 0
-42 45 -61 0
-58 26 -55 0
-25 -53 -41 0
-67 -24 28 0
-1 -11 -64 0
7 35 1 0
32 -47 41 0
12 46 -56 0
-2 -30 35 0
2 17 -37 0
-18 69 -48 0
18 10 -20 0
-48 69 -49 0
-63 -2 -28 0
-33 12 52 0
-12 33 -62 0
-20 30 26 0
33 22 50 0
-38 61 30 0
-4 -70 -64 0
5 -3 27 0
-46 38 -29 0
66 19 45 0
40 53 -63 0
-1 16 -24 0
62 -26 -7 0
11 -53 -52 0
14 47 -11 0
12 58 16 0
13 70 -52 0
-17 9 13 0
-29 21 18 0
69 15 -30 0
4 -41 70 0
-61 -29 1 0
-64 40 -53 0
22 54 -6 0
-13 -24 -32 0
-61 30 14 0
54 55 -37 0
-37 58 -70 0
-25 40 -35 0
-29 47 -46 0
-53 -34 -40 0
50 25 8 0
64 -68 36 0
44 -30 -21 0
-1 64 42 0
67 -28 -59 0
31 -32 26 0
58 -37 24 0
-5 -3 -23 0
51 13 -11 0
-36 19 3 0
2 56 17 0
-25 -55 12 0
-4 29 -51 0
-67 64 -38 0
30 -7 -70 0
35 -11 61 0
-46 -30 -61 0
-58 -69 70 0
11 44 52 0
34 63 49 0
-56 -40 -12 0
63 -44 47 0
-22 -53 -60 0
12 21 -5 0
-42 -4 -58 0
-63 16 -61 0
34 56 35 0
-53 -19 18 0
29 21 26 0
4 16 -43 0
1 70 -67 0
-43 -54 -61 0
14 28 -19 0
52 -16 -50 0
38 -62 3 0
-10 22 19 0
-10 2 42 0
-35 58 29 0
-61 -7 -24 0
1 64 -56 0
-61 68 -3 0
-42 -55 -14 0
-5 -45 38 0
-69 -11 13 0
29 2 -58 0
34 -6 66 0
-28 17 -1 0
-69 64 37 0
59 32 5 0
-7 59 -18 0
-28 40 38 0
20 8 7 0
-20 36 14 0
-56 -60 12 0
3 -39 49 0
36 -49 62 0
-64 -23 60 0
32 57 46 0
-22 25 59 0
-5 7 -63 0
42 14 -57 0
-48 -29 -16 0
-40 50 -67 0
50 -9 -29 0
-52 12 -30 0
55 57 -45 0
3 -47 45 0
-2 -51 -63 0
30 -65 70 0
60 67 50 0
29 -51 44 0
70 -58 -31 0
-49 -57 25 0
-18 57 -47 0
-46 -48 -60 0
-22 15 33 0
-39 -46 19 0
-12 -37 26 0
-2 58 -66 0
-68 11 37 0
