p cnf 110 440
-33 -82 -62 0
-31 27 46 0
-24 51 18 0
62 -12 64 0
-88 -74 -23 0
-92 -15 7 0
-25 36 -77 0
-32 106 -110 0
-86 73 29 0
2 62 -81 0
-40 48 22 0
-79 12 70 0
19 87 -18 0
19 -75 86 0
-52 82 73 0
93 -61 70 0
-20 95 107 0
-4 77 -73 0
64 -16 24 0
29 64 102 0
33 -59 -28 0
49 -102 -66 0
-108 70 -10 0
-37 35 -13 0
90 -64 -10 0
109 -40 -62 0
105 12 63 0
15 35 38 0
-107 -100 33 0
18 -8 -76 0
-35 -99 105 0
-60 26 34 0
94 41 -38 0
-20 -80 63 0
86 35 107 0
-7 78 10 0
-29 12 -58 0
-3 -61 31 0
50 34 49 0
-57 -75 25 0
80 -31 19 0
-42 -97 25 0
-63 34 42 0
-72 -65 -38 0
11 -107 97 0
-19 54 106 0
-44 -85 48 0
-21 68 -45 0
-36 104 71 0
73 -93 26 0
-72 -17 -16 0
-35 -23 88 0
-1 -104 -94 0
-27 -102 -96 0
-51 59 89 0
84 -32 -2 0
-38 14 -86 0
-65 7 50 0
93 -10 18 0
105 -24 -30 0
-97 -45 -16 0
79 8 40 0
109 77 1 0
38 6 62 0
26 78 -43 0
20 47 -94 0
-75 -81 97 0
-22 -62 67 0
-107 20 -90 0
110 48 -7 0
38 17 107 0
17 30 -94 0
96 -79 52 0
-87 -53 90 0
94 28 -65 0
-66 74 -98 0
44 -64 -38 0
-76 -90 50 0
33 21 48 0
73 42 68 0
100 -87 110 0
109 29 43 0
1 -52 100 0
61 -4 -21 0
-22 75 -74 0
-95 15 -64 0
-21 11 -8 0
90 76 86 0
102 -91 32 0
42 -75 -17 0
14 49 -108 0
-110 -100 24 0
10 -3 -88 0
109 25 23 0
-20 -21 -59 0
56 50 -94 0
31 -90 10 0
79 24 -104 0
83 -65 15 0
-42 -89 10 0
17 88 -41 0
24 -38 -53 0
-76 -103 108 0
-6 -32 -107 0
-66 61 10 0
14 -1 63 0
27 -105 -19 0
-5 -80 69 0
102 -101 64 0
96 54 -15 0
-110 -40 72 0
17 58 -72 0
63 18 -5 0
-44 69 100 0
-17 -77 45 0
55 86 -10 0
19 -1 85 0
-93 -12 -68 0
-50 -90 62 0
31 26 17 0
82 63 46 0
95 -39 109 0
65 -54 -81 0
35 17 -108 0
4 -30 63 0
-31 -63 60 0
-28 49 5 0
96 1 -37 0
61 -84 -53 0
-96 98 84 0
89 -2 -57 0
-12 -79 59 0
91 -98 86 0
-22 42 2 0
-37 5 -43 0
-77 -110 66 0
-11 -37 101 0
95 -104 64 0
36 -66 43 0
-31 -36 -74 0
5 -56 62 0
-75 -29 81 0
21 -100 101 0
-61 -50 -109 0
-66 110 -24 0
-81 -72 -6 0
7 -53 -83 0
13 -20 11 0
-60 -75 78 0
89 87 9 0
43 95 -49 0
36 96 -93 0
92 -72 -11 0
-33 60 83 0
62 -6 86 0
-38 22 -93 0
-48 -50 8 0
44 54 -107 0
5 -24 -88 0
88 78 39 0
22 -59 94 0
-87 58 75 0
-39 -3 25 0
-102 4 103 0
8 104 34 0
104 -101 37 0
27 -76 -22 0
-34 -41 52 0
-46 -82 -25 0
30 32 95 0
-47 -30 15 0
-34 53 -89 0
-78 -90 -45 0
25 -62 -94 0
4 68 -56 0
-52 66 -100 0
31 -29 76 0
-58 -1 -46 0
16 91 -3 0
-2 -94 77 0
-89 91 -20 0
-74 39 23 0
-34 54 -33 0
-100 -31 40 0
-44 -34 13 0
-21 -96 -2 0
100 -58 -4 0
-62 34 -7 0
-21 109 -89 0
87 -7 -93 0
-7 -29 -31 0
-46 52 -64 0
-47 -40 28 0
70 -46 79 0
-71 104 95 0
4 -3 30 0
66 75 88 0
13 -54 110 0
51 92 52 0
68 -80 -63 0
91 -70 59 0
22 -82 -37 0
65 29 98 0
-35 -69 -66 0
-103 -22 -53 0
-38 -60 -87 0
95 -55 12 0
-69 27 -21 0
-57 -13 -39 0
102 32 -53 0
-87 69 -67 0
22 58 -52 0
26 -102 -40 0
-43 -39 -24 0
-22 89 -17 0
-106 77 -13 0
9 45 -80 0
-30 -25 -93 0
49 -96 7 0
-17 -31 13 0
42 70 17 0
105 -26 -40 0
72 85 15 0
97 -5 -86 0
-88 -37 -62 0
52 37 5 0
92 53 48 0
10 28 17 0
-38 -37 18 0
-36 -33 39 0
-8 -45 -84 0
-60 -63 -1 0
-14 34 47 0
-56 43 7 0
-15 -71 -57 0
-37 24 -38 0
50 -76 109 0
