p cnf 50 200
36 -2 -44 0
26 -37 41 0
-46 -1 -13 0
-18 -26 45 0
-5 -2 -3 0
-18 -3 33 0
-33 -11 -13 0
47 -33 17 0
48 24 -17 0
-43 13 -24 0
9 5 13 0
11 -47 19 0
24 18 -16 0
-2 22 42 0
-46 -13 -31 0
-27 29 4 0
21 -38 6 0
11 46 -40 0
-19 -3 48 0
42 3 -16 0
-30 -18 -11 0
34 -46 16 0
-29 -28 46 0
8 -24 -13 0
2 -6 -9 0
44 -28 3 0
21 16 43 0
22 9 49 0
-17 -23 -16 0
13 43 -23 0
40 -45 30 0
7 37 21 0
7 -2 44 0
-22 -6 1 0
33 39 34 0
30 24 -10 0
-50 -11 -34 0
31 42 22 0
-21 1 37 0
49 -13 -35 0
-7 -32 16 0
50 15 -14 0
-6 -49 -15 0
-24 42 -36 0
-43 31 -23 0
-28 -14 32 0
-13 -12 -7 0
-33 -19 17 0
-25 34 -19 0
-26 16 32 0
24 40 -47 0
45 -35 -36 0
-6 30 -15 0
14 49 -41 0
17 -28 -15 0
10 -23 20 0
22 -50 -39 0
21 -37 -35 0
-17 10 32 0
-37 -20 -33 0
-24 -23 42 0
-19 9 24 0
7 -44 -46 0
47 -29 -28 0
-10 -9 30 0
16 36 -5 0
34 -44 -46 0
43 -13 -47 0
-16 19 -3 0
-5 -13 42 0
-9 49 -46 0
23 28 -36 0
27 -2 5 0
-20 15 -24 0
-35 36 -32 0
36 -40 35 0
-12 -31 -39 0
48 14 41 0
18 -45 33 0
6 9 48 0
-37 22 16 0
-42 23 10 0
39 27 -9 0
-24 29 11 0
-43 -34 10 0
-42 16 25 0
24 -9 40 0
-9 -28 -34 0
5 15 31 0
50 46 -25 0
17 1 -31 0
15 45 3 0
-45 16 -48 0
10 -9 -41 0
-4 -14 25 0
4 5 -27 0
35 41 17 0
16 6 35 0
31 -9 -22 0
33 40 -28 0
34 9 -38 0
27 -29 4 0
-14 -8 4 0
-25 40 28 0
33 -39 5 0
-37 48 30 0
-32 -11 -25 0
7 -38 8 0
10 -29 17 0
-13 19 -21 0
-19 16 6 0
8 3 -50 0
36 16 25 0
18 -8 -35 0
-6 25 -2 0
49 8 -41 0
11 -3 17 0
-39 10 -27 0
-32 -20 42 0
-17 4 20 0
-39 28 -34 0
-12 -19 -6 0
16 -39 1 0
-9 -11 -23 0
-35 2 -33 0
-45 42 -21 0
43 -21 46 0
-48 24 -37 0
-3 10 -26 0
-19 -24 50 0
-44 -28 18 0
-13 -30 23 0
13 -39 -5 0
13 -22 -23 0
7 9 -13 0
-37 -3 42 0
-14 34 41 0
-21 25 42 0
36 40 28 0
-5 15 -17 0
-3 27 18 0
-32 -33 17 0
-49 14 -15 0
45 34 48 0
-7 -2 -20 0
6 -25 -12 0
5 7 47 0
-26 -41 -4 0
12 -37 45 0
40 -48 15 0
7 26 -15 0
-6 -17 20 0
-38 40 35 0
-42 -14 -8 0
-3 -47 44 0
21 -26 -1 0
-48 -26 -45 0
47 16 11 0
18 -6 49 0
19 42 18 0
14 -21 30 0
50 48 36 0
-1 -18 -10 0
10 16 47 0
32 21 30 0
-12 28 -35 0
6 35 11 0
-46 -5 29 0
-43 40 5 0
-27 -3 13 0
-37 -26 -9 0
-24 -46 -16 0
29 20 25 0
-48 -38 30 0
26 -32 -4 0
-9 -19 -7 0
46 -42 39 0
49 19 -3 0
-20 -15 38 0
-5 -3 43 0
-32 -50 37 0
-31 -38 27 0
-31 45 -49 0
47 -49 28 0
-8 3 -21 0
-17 -49 -6 0
24 21 11 0
36 25 -44 0
31 -42 4 0
-18 4 24 0
-16 29 -6 0
2 23 -41 0
20 25 10 0
21 -10 20 0
-34 -30 10 0
-14 44 -40 0
28 32 -15 0
-32 -2 34 0
-25 3 -19 0
3 -14 42 0
