p cnf 120 480
16 14 -51 0
71 -11 -67 0
85 6 59 0
-87 -96 -25 0
18 -20 -34 0
-25 -93 -7 0
56 -72 35 0
-77 -68 -74 0
-1 -115 19 0
-97 7 34 0
72 -66 -80 0
-58 21 73 0
-10 47 110 0
-66 15 79 0
64 53 -43 0
94 8 30 0
95 -94 80 0
-42 -75 -30 0
-63 -46 20 0
-94 51 -24 0
104 -71 -12 0
78 -52 93 0
89 -84 86 0
-98 -73 -97 0
-11 -46 87 0
18 42 -62 0
-52 23 54 0
98 -113 56 0
-46 97 -40 0
73 6 -103 0
43 -84 -96 0
3 -32 -31 0
-67 -10 99 0
45 -56 -43 0
-99 6 -68 0
-10 20 -115 0
-5 -102 15 0
-46 -25 90 0
-38 -62 86 0
42 94 47 0
-22 -34 -97 0
-100 -11 -108 0
-19 95 113 0
62 -52 -59 0
22 -53 103 0
18 -102 12 0
88 52 -76 0
27 -41 -9 0
-50 -55 57 0
101 -77 72 0
12 -46 57 0
92 114 98 0
-80 -65 72 0
-2 16 -62 0
74 69 -83 0
101 -36 -55 0
28 -115 -79 0
37 -28 102 0
54 103 -68 0
-54 55 -118 0
104 60 56 0
-95 4 -88 0
-54 103 89 0
-51 58 76 0
61 25 114 0
-3 104 -99 0
39 -114 -35 0
99 -77 32 0
-36 -52 90 0
97 -7 8 0
-119 -80 -55 0
-13 -11 -111 0
70 -108 42 0
56 -92 34 0
-105 75 115 0
94 76 79 0
110 88 80 0
-21 39 73 0
86 -111 -47 0
-48 110 -36 0
-115 -20 90 0
-29 -109 3 0
-33 -97 54 0
60 -54 -83 0
-77 21 -24 0
-2 59 57 0
42 80 -89 0
79 -98 34 0
87 42 -118 0
112 -119 -12 0
-43 32 25 0
1 -45 79 0
-27 7 -84 0
-26 -117 -70 0
-64 60 -56 0
75 -67 62 0
59 28 7 0
-108 22 -28 0
26 27 -112 0
-7 20 -100 0
8 36 -25 0
36 31 49 0
40 53 -14 0
-38 117 -44 0
-31 27 -108 0
-108 -52 53 0
-112 22 -23 0
43 99 116 0
-39 23 81 0
-6 108 -33 0
-22 -75 35 0
13 -87 -39 0
-104 36 -40 0
66 -47 -96 0
25 110 109 0
-100 -33 -74 0
44 -84 112 0
104 67 41 0
-41 -39 65 0
-94 99 93 0
96 -88 -109 0
75 111 -35 0
-24 -60 28 0
-60 -77 34 0
104 102 -81 0
-32 -18 64 0
-24 -38 -31 0
-99 73 -17 0
-2 -47 -38 0
91 -71 -87 0
-17 79 -101 0
-32 -15 1 0
-5 100 1 0
-57 -55 71 0
39 98 -88 0
-13 38 2 0
97 14 94 0
28 -105 46 0
106 -98 61 0
117 65 -80 0
13 -9 47 0
-53 35 -5 0
-72 89 23 0
-17 92 33 0
-27 2 106 0
-3 -45 24 0
13 -105 22 0
-38 14 -5 0
-3 -36 -8 0
-117 -88 116 0
72 47 -113 0
-71 26 35 0
36 -3 69 0
-69 -13 -37 0
-44 -45 24 0
-76 14 -74 0
63 -115 -71 0
-6 -85 27 0
-112 89 -70 0
15 30 116 0
82 11 -56 0
94 -92 -78 0
-101 28 -75 0
-83 -12 61 0
55 66 5 0
1 3 -62 0
-80 47 114 0
-93 79 -24 0
37 -83 -36 0
112 -82 30 0
-109 52 34 0
40 19 43 0
82 91 -118 0
-49 -91 57 0
-17 71 -97 0
56 -11 76 0
-92 -20 -74 0
-98 61 -59 0
-45 68 109 0
-12 52 95 0
55 -114 8 0
92 48 65 0
44 -28 -94 0
-26 -72 33 0
-88 -48 -102 0
-40 -35 92 0
85 117 37 0
5 95 -48 0
-109 77 -29 0
95 9 120 0
-28 26 55 0
89 36 15 0
-10 -16 -35 0
-43 -112 67 0
92 -1 -56 0
-81 30 -9 0
-79 86 -46 0
49 104 30 0
-104 -41 54 0
-99 21 108 0
-90 38 47 0
-116 40 52 0
-22 -115 -15 0
-53 -37 4 0
-110 -36 -120 0
50 -20 -97 0
-106 65 57 0
-20 -94 -19 0
-9 58 82 0
60 72 22 0
77 2 95 0
26 -55 -96 0
78 61 112 0
22 -79 95 0
96 67 50 0
11 99 101 0
30 78 17 0
103 77 -20 0
85 49 119 0
-89 110 76 0
-33 -8 -10 0
-120 6 27 0
104 83 -94 0
-22 118 59 0
-106 22 41 0
-92 -21 -61 0
63 -53 8 0
-83 88 27 0
-11 -112 -102 0
-116 61 101 0
-25 -111 -98 0
50 57 -29 0
-72 104 29 0
119 28 -50 0
113 1 -69 0
-83 19 72 0
77 -17 -103 0
21 48 -43 0
-32 16 22 0
-112 74 -120 0
-85 -107 -27 0
-84 51 -100 0
-17 80 -116 0
-3 -18 70 0
76 45 53 0
-42 6 -112 0
-70 118 -39 0
-25 98 -102 0
