p cnf 70 280
-62 69 -68 0
-51 -50 -19 0
50 24 -21 0
-17 -10 55 0
-13 -55 53 0
-16 1 38 0
-18 43 34 0
36 61 3 0
-30 59 -65 0
-29 17 37 0
-7 56 33 0
16 -53 -58 0
-3 53 24 0
40 27 58 0
2 -40 -29 0
-41 24 -53 0
-61 -47 67 0
13 69 28 0
-15 41 25 0
-3 -44 -68 0
-2 -60 6 0
-23 -51 62 0
45 -70 -22 0
31 -35 30 0
-29 39 -28 0
-27 28 -8 0
69 -40 28 0
49 59 -70 0
-16 -70 43 0
52 3 -14 0
68 -13 67 0
-69 49 -67 0
22 45 -35 0
-32 -27 54 0
13 11 -67 0
-58 -17 -42 0
32 -43 -19 0
40 -26 -62 0
-69 5 -7 0
36 47 46 0
24 60 57 0
7 -12 -39 0
-18 12 34 0
56 49 70 0
61 27 23 0
34 1 29 0
8 16 26 0
61 -17 -40 0
-28 -24 -35 0
-30 -40 -46 0
-53 -67 -4 0
25 11 6 0
45 23 -31 0
-15 -38 -25 0
-45 -37 3 0
22 -70 -15 0
-13 54 23 0
41 -50 67 0
-6 -19 43 0
11 -50 56 0
-25 61 49 0
28 55 37 0
-11 29 -25 0
16 -41 21 0
23 -4 47 0
-48 70 -55 0
41 1 23 0
-15 60 39 0
51 62 -21 0
-58 15 -7 0
13 -10 -67 0
-40 63 41 0
14 -44 -26 0
-42 -32 39 0
-69 36 30 0
40 -38 7 0
66 25 -41 0
-3 -5 -11 0
-23 -47 27 0
-36 54 -3 0
56 -66 44 0
-11 -2 -39 0
-43 50 40 0
-30 66 -47 0
-33 -70 -37 0
-40 -68 69 0
61 22 -56 0
58 -43 28 0
50 5 17 0
20 28 7 0
45 -40 -35 0
-24 59 -40 0
-48 14 -29 0
32 52 -7 0
-52 58 -57 0
-16 52 2 0
-35 -64 13 0
8 -26 9 0
-16 4 42 0
6 -37 45 0
69 -66 -68 0
31 -46 -8 0
-22 -59 2 0
-43 62 -37 0
68 -34 42 0
57 6 -53 0
-32 -2 58 0
18 48 28 0
49 60 -23 0
-22 20 65 0
7 58 -64 0
-50 31 21 0
-51 -44 -56 0
-26 -70 22 0
21 -10 46 0
-48 -11 31 0
-50 23 -17 0
-23 26 -64 0
30 -38 -39 0
34 41 29 0
-67 -66 19 0
-11 -35 52 0
26 -1 65 0
31 -46 -22 0
-11 14 52 0
-20 -60 66 0
-65 -29 50 0
-21 -25 -68 0
-28 67 38 0
-28 -15 64 0
-24 -55 40 0
-56 -68 62 0
24 64 58 0
-22 32 -29 0
36 -13 -38 0
-57 19 40 0
44 34 39 0
-30 4 65 0
26 -5 45 0
10 -42 -13 0
27 23 -63 0
-58 29 19 0
12 -13 1 0
5 -46 25 0
65 -42 -9 0
56 7 34 0
-24 60 -66 0
-61 56 22 0
-34 -23 1 0
41 46 55 0
-21 -31 2 0
-38 -39 19 0
-47 52 -24 0
29 65 7 0
52 -1 2 0
23 -37 60 0
-70 -5 -8 0
-13 -44 15 0
21 7 36 0
-21 15 -55 0
-18 61 -1 0
-34 31 -50 0
27 22 11 0
21 33 -70 0
-65 -26 53 0
36 41 -66 0
-5 66 -33 0
16 49 1 0
27 -44 -61 0
69 4 63 0
1 -57 65 0
-36 23 58 0
30 55 -52 0
-21 -7 -9 0
36 -63 68 0
37 -36 50 0
-17 -40 70 0
-47 42 49 0
16 55 -62 0
42 36 -19 0
30 -42 20 0
-36 -49 -28 0
-57 -7 -47 0
5 -65 38 0
-17 36 55 0
-27 -39 21 0
20 -36 -15 0
-69 9 41 0
13 59 69 0
-4 46 9 0
-35 -56 46 0
-3 51 -18 0
-14 -6 12 0
55 -61 -8 0
-7 3 -43 0
22 -30 -65 0
51 49 16 0
-28 -38 14 0
35 -59 1 0
-64 -30 65 0
53 -22 -63 0
58 17 -27 0
56 -16 41 0
25 26 54 0
21 46 -9 0
-64 9 -14 0
32 68 -3 0
-34 -44 14 0
58 -69 25 0
45 -12 -22 0
18 1 50 0
18 10 19 0
-53 -31 51 0
-16 -27 -4 0
-50 -7 14 0
-53 6 29 0
-7 -14 64 0
-16 -49 -43 0
43 -32 1 0
-62 -25 -52 0
-62 -34 40 0
-6 -49 4 0
62 30 -6 0
-22 -1 -59 0
31 -16 14 0
47 54 -13 0
14 69 -61 0
-46 33 -34 0
-31 -28 -39 0
-68 7 -20 0
-65 -6 61 0
-42 38 23 0
-21 26 -63 0
68 -32 28 0
51 -66 -56 0
15 5 -9 0
2 -27 24 0
32 -20 23 0
-4 59 15 0
-36 7 70 0
-69 54 58 0
-9 53 40 0
50 4 12 0
10 1 -3 0
37 -34 10 0
46 1 -35 0
45 -1 -32 0
-58 65 21 0
-41 -44 51 0
-10 26 13 0
29 67 -42 0
-54 -29 -55 0
-36 -25 -45 0
47 17 -68 0
19 38 -3 0
-33 50 26 0
14 61 -5 0
56 -29 -11 0
66 17 -42 0
-33 -32 -58 0
-3 -19 2 0
-27 -7 69 0
4 -32 14 0
-13 -62 -65 0
-10 -61 53 0
36 -67 -16 0
-56 70 41 0
-18 25 53 0
-24 3 43 0
32 -5 15 0
1 -13 9 0
-60 -12 -20 0
-11 30 -39 0
15 -31 -19 0
38 -67 -14 0
41 -14 22 0
-34 -39 25 0
26 49 -24 0
-34 21 -68 0
67 31 56 0
