p cnf 30 120
5 17 13 0
-1 -27 -17 0
24 21 18 0
-19 -13 27 0
11 4 5 0
3 9 29 0
4 25 8 0
7 -27 16 0
-21 -22 6 0
-19 -2 -14 0
-11 -28 18 0
-24 8 -13 0
-28 -9 -8 0
-22 -11 1 0
-14 15 25 0
-5 24 22 0
-30 -19 17 0
-28 -4 -5 0
27 29 17 0
-6 20 -21 0
30 13 -24 0
-5 30 24 0
-19 13 -26 0
3 -23 -11 0
11 -2 20 0
6 15 14 0
25 -10 -13 0
20 -21 29 0
5 -12 -4 0
-13 25 15 0
24 4 26 0
-1 15 -28 0
13 8 3 0
-9 -7 14 0
-1 -17 30 0
26 -8 -29 0
3 -19 -11 0
9 15 -7 0
-11 -27 -26 0
-23 -18 28 0
6 13 25 0
18 16 -14 0
-1 -12 29 0
8 -18 3 0
28 30 26 0
16 11 -5 0
30 -15 -12 0
25 -12 10 0
9 -26 -14 0
-30 14 18 0
17 1 22 0
-24 11 -12 0
-28 25 -27 0
4 14 22 0
10 21 11 0
-16 24 -7 0
5 -20 -30 0
7 29 -20 0
28 21 5 0
-13 -16 21 0
-3 -6 -13 0
3 -26 -17 0
-1 -5 -25 0
13 -12 14 0
27 -1 -10 0
-24 16 19 0
-21 -7 -30 0
-10 29 -24 0
26 2 13 0
-14 -27 -1 0
-15 -4 -22 0
17 -10 -19 0
13 23 -5 0
6 9 -15 0
-17 -4 -16 0
29 26 -27 0
15 28 -8 0
10 27 -30 0
8 25 -9 0
-23 25 -1 0
2 25 10 0
6 -9 1 0
3 -29 -11 0
-22 17 18 0
18 3 -12 0
6 -15 10 0
5 2 -24 0
14 -4 -25 0
23 17 4 0
26 -12 10 0
-5 13 24 0
23 22 -16 0
-11 20 -28 0
-29 -4 14 0
8 27 7 0
-30 28 -29 0
2 -5 -3 0
-23 -1 -19 0
-21 25 -8 0
-15 8 9 0
-8 -9 12 0
1 12 -7 0
5 -17 -30 0
-29 30 -8 0
20 -28 -6 0
-21 4 8 0
-10 6 24 0
-1 -23 -28 0
-15 -14 1 0
27 18 12 0
12 20 11 0
8 -1 26 0
8 6 -25 0
-12 -11 -13 0
-15 3 14 0
-4 -7 -11 0
17 -26 -18 0
-13 -1 3 0
-24 -15 -2 0
19 -21 -30 0
