p cnf 100 400
-37 36 80 0
-57 -61 34 0
53 70 24 0
-40 -61 -47 0
72 22 98 0
-94 -86 -75 0
82 -79 -22 0
53 -92 66 0
60 41 -57 0
31 12 -35 0
-62 -52 32 0
-95 98 59 0
-35 15 23 0
45 -7 -9 0
92 28 -68 0
74 -23 21 0
51 -46 -48 0
-82 -27 1 0
-85 55 -44 0
-38 89 76 0
-92 -60 -18 0
-9 -95 -16 0
-14 26 5 0
22 66 -20 0
80 -49 71 0
99 68 -43 0
100 71 -69 0
-76 -86 14 0
86 -77 17 0
-39 87 73 0
-63 -73 -15 0
3 96 36 0
91 -78 19 0
-24 -18 -3 0
-85 -34 -80 0
-86 -85 19 0
21 15 -45 0
69 42 23 0
44 38 -5 0
-79 -7 13 0
-85 86 97 0
66 -21 -9 0
4 11 57 0
6 -87 37 0
-86 55 50 0
90 -53 36 0
-54 -1 -88 0
-4 -60 13 0
56 -99 -85 0
-30 -80 47 0
16 81 22 0
34 -6 5 0
-13 9 -3 0
-32 -4 -48 0
-84 93 -71 0
-59 62 10 0
-47 8 42 0
-85 32 31 0
-80 95 -97 0
-20 27 -65 0
-87 -45 -79 0
58 12 60 0
-12 -77 33 0
-71 -28 30 0
38 41 -23 0
19 5 15 0
27 -14 -93 0
39 72 -51 0
-64 12 51 0
-19 -100 -32 0
-45 86 -53 0
61 -74 -53 0
-75 -91 -17 0
99 86 -89 0
-59 82 4 0
-11 37 93 0
49 57 -89 0
-9 -28 -42 0
-80 -42 -98 0
-9 1 3 0
-18 -2 -79 0
-32 -76 -20 0
70 -3 29 0
-15 26 66 0
68 71 92 0
51 -65 4 0
-65 47 88 0
84 18 97 0
-20 -97 80 0
21 68 29 0
34 -36 57 0
-47 80 -64 0
100 68 80 0
-30 -50 -91 0
-31 24 98 0
-88 -4 89 0
5 64 -33 0
-95 12 26 0
43 94 100 0
-32 92 -88 0
17 54 7 0
-56 2 -34 0
35 -61 -70 0
41 9 -88 0
26 67 39 0
-47 -95 17 0
18 -20 23 0
28 33 -51 0
-67 51 -15 0
-11 -77 -5 0
-45 -8 -84 0
-83 -54 49 0
-33 -37 21 0
-51 57 88 0
-66 -52 31 0
-96 -41 29 0
-2 74 12 0
20 28 96 0
11 72 76 0
41 -68 72 0
94 -52 -8 0
37 99 36 0
-69 31 60 0
92 -58 79 0
-28 95 -12 0
-51 -10 -87 0
-81 15 92 0
58 3 70 0
8 -20 61 0
65 41 -83 0
-73 -26 69 0
55 33 -27 0
-92 25 -22 0
-21 96 -53 0
8 -25 -14 0
-1 62 -35 0
9 -34 11 0
19 49 68 0
10 49 43 0
-62 -97 -76 0
-21 -12 72 0
13 -48 -5 0
64 82 81 0
-91 16 14 0
-27 -97 33 0
-35 30 59 0
25 92 -84 0
-62 83 -47 0
-72 -88 -95 0
17 -83 80 0
98 28 80 0
-41 -93 -9 0
-44 96 -40 0
-4 40 5 0
66 -38 -13 0
18 37 -61 0
95 68 73 0
39 -83 78 0
61 44 -34 0
40 78 -91 0
99 -24 9 0
-72 -3 95 0
-95 99 -23 0
40 41 -99 0
34 -74 -1 0
2 95 52 0
-80 83 -9 0
89 -2 -14 0
-47 -66 -21 0
82 2 10 0
-23 -14 -32 0
-25 100 -74 0
-81 -41 -71 0
12 -49 14 0
-76 70 55 0
64 8 68 0
-27 39 -91 0
64 33 -47 0
-29 -41 20 0
7 -99 -4 0
54 -64 2 0
-49 47 -78 0
-34 -16 83 0
-80 94 -91 0
-70 -79 -71 0
-69 94 -36 0
-35 -7 27 0
51 -44 100 0
-48 -46 -22 0
68 40 52 0
-55 85 -2 0
-73 -71 -84 0
94 -62 -83 0
-46 87 -91 0
34 -14 -11 0
32 91 -55 0
73 94 -87 0
96 -53 95 0
