p cnf 120 480
2 -52 -82 0
73 -106 -12 0
-35 54 -102 0
23 -80 -70 0
92 87 -117 0
-94 -13 -55 0
-58 97 -112 0
-5 81 -84 0
69 -2 -96 0
65 45 16 0
96 24 -65 0
2 38 -116 0
73 -35 77 0
-50 -95 42 0
56 -38 60 0
-85 18 3 0
95 -24 -14 0
-55 -33 -62 0
-10 37 -102 0
18 13 83 0
93 17 107 0
-11 46 -23 0
59 43 57 0
-78 9 8 0
104 25 37 0
-98 4 43 0
54 72 -69 0
-115 82 36 0
-1 -27 -106 0
119 74 -18 0
112 33 120 0
-74 14 81 0
35 -73 91 0
77 -34 -107 0
109 19 -55 0
33 50 -16 0
-89 75 -66 0
11 -102 -39 0
88 -79 66 0
-7 111 6 0
-27 16 -56 0
47 97 -66 0
-72 81 6 0
-16 -59 47 0
97 -106 -15 0
-106 7 8 0
-5 95 16 0
-33 77 110 0
-85 62 4 0
34 9 -102 0
70 116 113 0
76 -118 -109 0
-106 99 113 0
49 70 -16 0
-28 -33 92 0
-61 68 65 0
44 71 6 0
-9 108 107 0
104 -59 8 0
-66 -16 -31 0
-32 104 -30 0
2 -24 -23 0
103 97 118 0
-119 -33 4 0
-80 -35 108 0
28 -80 -38 0
-83 92 -16 0
-49 50 17 0
-84 -90 -32 0
-103 58 120 0
73 -83 68 0
60 83 78 0
39 35 76 0
-64 63 -58 0
31 -52 84 0
-22 107 53 0
-98 20 87 0
28 112 32 0
-75 58 73 0
87 -30 -22 0
33 30 80 0
-67 -55 -108 0
11 90 49 0
-70 -57 -100 0
95 117 26 0
16 -31 18 0
70 71 -31 0
45 -15 103 0
-93 -99 4 0
118 106 62 0
105 59 118 0
-109 -40 -1 0
20 -37 51 0
-105 5 30 0
22 11 8 0
54 -81 45 0
-95 31 76 0
-52 -26 -69 0
17 -14 97 0
62 99 -56 0
43 -54 13 0
47 70 -43 0
85 45 -60 0
-95 -97 61 0
35 -1 -67 0
-75 104 -25 0
-109 -48 -4 0
17 -80 -69 0
108 103 64 0
66 -116 -120 0
-99 -107 -42 0
61 9 78 0
-3 -77 53 0
74 86 120 0
41 66 -55 0
48 41 90 0
-8 60 102 0
89 36 118 0
83 52 50 0
-73 113 12 0
78 69 44 0
37 -75 93 0
37 90 -108 0
-72 55 97 0
1 -114 -120 0
-60 19 85 0
48 83 -43 0
9 103 -48 0
-88 -94 -118 0
-95 2 49 0
-10 -32 -64 0
116 40 -114 0
85 116 3 0
-76 -24 -44 0
34 -62 -43 0
-95 -58 -18 0
-50 -21 112 0
-103 -13 102 0
-52 -118 -56 0
88 68 -114 0
6 65 37 0
14 -106 -100 0
-93 18 34 0
82 -48 29 0
51 101 -62 0
-81 59 93 0
-66 11 21 0
-25 86 52 0
54 -51 6 0
68 -55 91 0
109 -103 -16 0
96 118 60 0
5 -47 -74 0
-101 62 118 0
104 -4 69 0
30 -105 -48 0
-6 27 -23 0
14 -46 37 0
40 49 73 0
-51 -14 45 0
63 92 81 0
95 -62 -53 0
30 -61 6 0
-46 60 83 0
-50 -54 39 0
-93 -25 79 0
-94 -81 52 0
58 -87 46 0
-57 -67 100 0
-41 33 -42 0
60 -74 73 0
-17 -109 80 0
-69 13 -97 0
-32 86 68 0
112 -5 -77 0
112 85 33 0
92 48 25 0
80 -64 53 0
-94 66 41 0
-27 -43 -46 0
25 83 67 0
-1 52 68 0
-34 -91 -25 0
111 -49 50 0
36 106 63 0
-21 104 27 0
62 -66 -118 0
-75 4 -92 0
-49 21 115 0
-118 16 -68 0
16 -94 22 0
-71 -89 -2 0
119 77 44 0
42 -82 107 0
-105 35 63 0
85 -84 -54 0
109 -75 98 0
1 -111 112 0
-15 119 95 0
-17 -42 20 0
-95 -110 -31 0
-73 79 48 0
-106 99 -55 0
51 7 23 0
-30 19 -70 0
-83 45 -81 0
113 -19 72 0
102 71 -83 0
-91 -34 73 0
1 106 20 0
-17 73 -100 0
-37 -7 -103 0
110 -65 48 0
104 70 6 0
-77 80 -108 0
4 10 97 0
66 -35 9 0
-41 23 97 0
-111 29 -81 0
21 -28 -77 0
28 -78 -119 0
-69 -110 3 0
9 86 -114 0
65 48 51 0
60 -53 -84 0
-39 31 -73 0
22 -5 -97 0
93 -13 -76 0
103 110 -61 0
-55 -38 9 0
67 -120 -77 0
112 -82 -76 0
-114 -31 -55 0
8 -101 32 0
35 -119 -39 0
50 -100 -6 0
14 -67 -43 0
-75 -42 -71 0
-116 69 40 0
96 -13 41 0
96 82 84 0
82 99 -58 0
-100 -49 -30 0
-77 69 105 0
106 5 53 0
-20 78 97 0
93 85 4 0
-82 -45 12 0
-114 -118 42 0
-33 -107 21 0
-70 -105 -14 0
105 -109 52 0
89 74 -9 0
20 67 -34 0
100 89 10 0
-87 -75 -91 0
50 -18 -110 0
-26 -104 44 0
-7 -115 97 0
-62 97 -81 0
-59 -116 31 0
53 -43 66 0
11 -10 -116 0
1 -99 60 0
-15 37 22 0
73 -33 -104 0
43 49 -4 0
-83 22 -26 0
3 46 51 0
45 -57 88 0
54 59 -106 0
-27 -54 -82 0
32 -119 109 0
-9 -115 -25 0
-44 -73 -68 0
73 30 -112 0
-92 -66 4 0
-7 -102 -67 0
-47 -69 -5 0
-21 111 115 0
-109 42 -62 0
-96 -43 -81 0
-36 91 53 0
86 4 -41 0
-113 -2 63 0
108 62 -67 0
-6 -15 -30 0
4 118 -13 0
23 -89 -99 0
53 -47 81 0
-69 -98 43 0
-93 -94 44 0
-1 27 113 0
104 -27 115 0
102 -110 86 0
50 -59 15 0
-68 30 89 0
44 -43 65 0
-112 -71 -75 0
7 11 -61 0
76 -110 -20 0
106 86 120 0
44 14 120 0
51 48 24 0
-93 9 15 0
-52 53 -119 0
-71 62 -43 0
13 -82 64 0
104 76 34 0
83 24 -1 0
101 -76 39 0
-114 -15 -94 0
25 -57 101 0
-88 21 -44 0
99 95 21 0
-33 -5 4 0
26 -4 19 0
84 -33 74 0
56 -38 91 0
6 5 -90 0
-86 -76 -25 0
21 -35 -31 0
6 117 103 0
-45 18 -37 0
7 55 21 0
67 22 -60 0
-93 -114 104 0
-27 -86 -2 0
104 -76 14 0
11 -56 -112 0
-43 -63 20 0
77 88 -36 0
117 -40 -31 0
-76 99 110 0
81 -7 91 0
75 -90 -77 0
-36 -32 40 0
-82 -91 -63 0
27 -53 30 0
1 61 112 0
-112 49 -68 0
-40 -11 -53 0
-68 111 -65 0
22 -9 1 0
50 62 108 0
-13 -50 -87 0
119 -97 -117 0
-36 -28 -6 0
-19 -120 -106 0
-64 -77 112 0
18 8 -67 0
-63 -79 -112 0
92 62 -46 0
-33 -70 96 0
-53 33 67 0
-8 -27 109 0
115 -48 73 0
6 -38 100 0
20 65 -28 0
-19 111 76 0
-23 93 62 0
-105 23 30 0
-77 120 -41 0
-24 106 87 0
2 19 76 0
-76 90 -97 0
-27 -70 -22 0
-83 64 -12 0
-117 26 -30 0
17 -54 -15 0
93 63 -118 0
10 -32 -116 0
47 -105 101 0
65 -6 -105 0
11 112 5 0
-78 -79 101 0
15 9 11 0
-74 -95 9 0
-32 23 74 0
98 72 -62 0
-96 -17 33 0
11 -46 -73 0
-19 76 61 0
35 33 -28 0
-84 103 118 0
-22 -30 116 0
-114 -83 -34 0
-36 -66 -87 0
-86 12 -27 0
31 108 60 0
9 -85 20 0
-114 -15 -26 0
-115 107 79 0
55 -83 -37 0
106 36 -49 0
-109 87 -94 0
-63 -47 -15 0
62 -35 -103 0
114 -83 87 0
-37 80 -84 0
-85 -39 -87 0
115 -26 30 0
-109 -91 -90 0
39 81 112 0
53 85 -93 0
17 -98 103 0
-14 -48 25 0
81 51 -10 0
-43 20 105 0
-82 29 9 0
2 100 61 0
33 -77 -106 0
-116 -117 -65 0
23 35 -99 0
-70 32 71 0
83 106 -41 0
31 1 -67 0
-55 75 56 0
81 22 55 0
97 64 84 0
-98 -72 19 0
-105 83 119 0
11 88 47 0
-106 107 111 0
110 -41 -32 0
109 35 75 0
1 39 44 0
-101 117 -43 0
79 -2 -89 0
99 16 -22 0
-84 31 117 0
98 -39 45 0
-41 -8 4 0
-40 -23 57 0
-119 -27 82 0
-114 8 102 0
113 64 -120 0
-41 -47 -5 0
-46 -42 -112 0
-104 120 88 0
-6 64 27 0
-101 27 -94 0
41 -3 4 0
-27 70 -74 0
61 111 -68 0
23 -44 -98 0
28 72 63 0
-41 42 51 0
116 -18 67 0
88 47 -53 0
106 81 -12 0
-38 8 103 0
-13 -67 -105 0
-7 59 -61 0
-41 64 4 0
98 -59 -9 0
-89 -95 -106 0
-42 39 20 0
-68 -60 72 0
20 -105 99 0
81 -40 -88 0
27 -22 56 0
-5 -14 83 0
109 -74 11 0
39 -74 -52 0
-72 13 33 0
49 81 42 0
75 -45 12 0
-42 18 45 0
-71 15 -87 0
105 56 -38 0
42 -53 99 0
-103 112 -84 0
-56 101 58 0
16 -24 -13 0
-57 7 23 0
-11 -67 -18 0
50 75 -59 0
-97 95 -53 0
32 -40 78 0
