p cnf 200 800
5 -189 144 0
-185 177 -56 0
-23 89 -62 0
-78 -40 -137 0
-36 -109 97 0
-36 -80 91 0
40 39 93 0
157 -18 92 0
-188 -113 177 0
30 -103 23 0
-131 68 24 0
64 -162 27 0
-177 -8 147 0
94 167 27 0
-56 -27 -74 0
-67 -196 70 0
-135 107 -73 0
-2 -177 -71 0
137 -112 -30 0
178 9 -50 0
125 140 -141 0
-89 84 -13 0
-99 173 -27 0
-157 -102 39 0
59 -50 200 0
-191 -157 148 0
-127 86 73 0
-148 66 -97 0
29 -21 72 0
-159 -36 -114 0
-96 102 -196 0
-65 -186 49 0
-131 105 -192 0
152 163 64 0
-97 -190 175 0
-200 144 67 0
167 -15 116 0
92 -74 41 0
178 -194 -97 0
-17 -144 119 0
-187 99 121 0
-33 -137 -8 0
129 200 -140 0
-8 182 107 0
-172 102 -17 0
193 5 147 0
23 191 -132 0
-178 49 -136 0
-133 -197 -90 0
178 -106 -55 0
-178 183 -1 0
-157 -98 154 0
-32 -131 21 0
-16 -63 -127 0
160 176 81 0
20 37 -28 0
76 193 181 0
-29 -179 -94 0
73 163 -134 0
-32 199 82 0
2 -174 177 0
-168 165 -181 0
64 -103 -179 0
-198 151 158 0
180 63 -17 0
174 135 13 0
101 -150 98 0
22 108 149 0
9 134 58 0
22 -140 -168 0
-12 -198 191 0
-32 13 -142 0
-150 -100 -90 0
119 112 -98 0
4 -91 -192 0
106 175 -34 0
32 -108 -61 0
-66 151 192 0
109 -26 27 0
-54 -24 -181 0
-2 154 -165 0
-105 -193 26 0
189 -73 197 0
-190 40 -140 0
187 -21 -188 0
101 195 19 0
-17 -86 95 0
44 100 -36 0
-137 -157 -113 0
45 -116 199 0
177 -193 -56 0
-40 93 148 0
-174 -141 112 0
67 -96 -18 0
-187 77 -194 0
120 21 96 0
18 -175 1 0
-151 11 -102 0
-84 95 -83 0
27 151 -69 0
134 -21 -118 0
143 -47 -58 0
64 125 -9 0
186 -195 163 0
134 42 141 0
-167 97 -143 0
78 37 26 0
42 181 106 0
175 22 -146 0
64 -123 138 0
94 -193 -181 0
-5 -67 -78 0
-32 90 -154 0
24 1 198 0
-139 163 4 0
-188 -25 -151 0
-25 -31 141 0
57 -91 -89 0
61 141 41 0
81 168 167 0
118 -132 -24 0
-16 110 109 0
10 -14 -184 0
129 -111 94 0
-7 91 -30 0
-162 47 -187 0
199 -25 -9 0
-76 69 -15 0
138 -190 -84 0
128 -50 151 0
50 -77 -142 0
119 1 141 0
13 -191 -149 0
-193 -87 -108 0
116 -86 -18 0
