p cnf 110 440
73 37 29 0
63 -2 101 0
-64 68 -2 0
69 -15 75 0
62 101 81 0
67 -88 46 0
-55 -83 -38 0
82 44 6 0
63 23 83 0
59 21 -43 0
-100 9 34 0
-15 -26 8 0
34 96 101 0
95 -39 104 0
-35 46 -76 0
-21 102 74 0
56 -87 6 0
-34 46 47 0
-51 -21 -80 0
33 41 -34 0
-29 -2 -56 0
87 26 82 0
-88 44 107 0
58 96 110 0
109 -1 41 0
-86 61 63 0
-26 7 33 0
-98 -108 -6 0
-54 82 5 0
-35 3 -83 0
-1 -86 -77 0
-109 -8 58 0
-108 -23 9 0
-98 -23 -74 0
83 -72 75 0
-34 -10 42 0
109 97 -64 0
-85 91 -49 0
-109 -4 -47 0
14 76 51 0
106 -16 58 0
94 105 -76 0
37 -31 61 0
-41 -95 -101 0
-6 8 77 0
-106 -48 9 0
110 -67 -3 0
-26 56 30 0
-68 -39 -45 0
-15 76 -37 0
-12 -45 43 0
27 -86 -9 0
-57 59 -23 0
-92 -21 -73 0
91 -89 -109 0
-29 -47 -42 0
58 104 -94 0
53 -11 16 0
20 54 -58 0
-37 35 68 0
-72 59 76 0
3 59 30 0
-83 13 70 0
103 -84 -56 0
42 -108 67 0
102 21 -53 0
57 15 -16 0
58 53 30 0
65 -14 -83 0
-2 -83 -38 0
23 108 98 0
-83 -25 104 0
-15 42 55 0
-39 31 -11 0
69 -16 -43 0
18 91 61 0
81 96 61 0
76 72 -5 0
-53 109 68 0
17 62 -42 0
-58 100 48 0
49 -15 -54 0
-55 82 -110 0
5 -61 108 0
11 -61 -19 0
-39 92 89 0
11 20 34 0
32 -66 -77 0
64 -91 -16 0
-6 34 -72 0
-99 102 29 0
-41 38 105 0
-65 23 -4 0
-17 45 54 0
-16 -18 99 0
-75 -22 -100 0
-10 -62 64 0
-92 56 80 0
78 -99 -66 0
3 -34 36 0
-42 -41 40 0
-86 102 69 0
24 47 -71 0
70 -86 91 0
-101 29 -3 0
-19 -38 -12 0
21 99 -65 0
41 13 100 0
35 52 49 0
-68 15 -36 0
23 77 -46 0
-68 -75 -10 0
19 -49 110 0
-46 29 19 0
19 -90 45 0
65 43 59 0
-9 -18 88 0
85 -50 -68 0
103 15 32 0
4 -92 98 0
-81 -67 -83 0
7 4 -37 0
92 18 8 0
-12 62 -37 0
33 -48 -64 0
14 19 -22 0
26 -97 94 0
94 7 80 0
60 99 -48 0
10 -65 -68 0
-66 26 -50 0
90 7 -77 0
-30 -38 103 0
93 -97 105 0
37 88 36 0
93 57 -7 0
-97 -2 62 0
66 70 59 0
-110 4 -53 0
-36 -86 -54 0
32 -44 86 0
-16 -77 -38 0
-28 93 27 0
91 -56 -28 0
-65 61 50 0
93 -82 -102 0
7 18 -66 0
17 21 54 0
-14 -47 59 0
-82 1 53 0
-79 -105 -103 0
-39 -35 -99 0
-85 57 46 0
-84 33 91 0
-4 68 -20 0
-88 44 -21 0
-108 -106 92 0
1 83 -74 0
-79 -46 96 0
-99 103 -109 0
-37 -108 87 0
-84 -54 1 0
105 21 -106 0
-91 89 37 0
-94 37 -55 0
29 94 -35 0
86 -18 63 0
61 -64 -41 0
-104 -70 67 0
-71 3 43 0
-38 99 -71 0
-54 -34 38 0
57 -44 -85 0
-54 77 15 0
-40 110 100 0
6 1 -72 0
110 22 18 0
103 -46 -16 0
94 5 -55 0
25 103 1 0
-109 -24 83 0
-85 -84 -47 0
55 107 -49 0
-94 -54 -23 0
-48 -24 4 0
-106 -45 -84 0
-47 -99 -53 0
53 48 71 0
-34 -17 84 0
16 18 -103 0
37 106 -50 0
31 -68 89 0
28 91 53 0
102 -37 -104 0
-88 -4 -23 0
100 69 -72 0
-106 -9 -95 0
48 -60 -44 0
51 -89 -97 0
-77 -7 -60 0
36 45 54 0
-58 -34 4 0
32 12 -6 0
2 -48 -87 0
93 46 31 0
-76 -20 -60 0
78 24 102 0
63 15 -56 0
-61 7 -10 0
48 -78 -23 0
-63 -105 -81 0
-86 -102 -91 0
68 90 49 0
34 66 80 0
107 -67 -43 0
45 50 62 0
-25 -100 -64 0
-24 -77 -86 0
-3 -109 28 0
14 71 61 0
106 72 -36 0
-74 -39 100 0
-50 29 92 0
60 -104 -1 0
62 -107 6 0
87 85 51 0
-4 -44 -50 0
75 87 5 0
-81 -93 95 0
27 80 -43 0
-54 18 109 0
-80 -55 17 0
-87 25 58 0
62 -67 76 0
1 3 100 0
30 38 45 0
-47 12 1 0
-27 -51 82 0
-53 -67 94 0
34 -67 -38 0
-55 72 -46 0
17 -105 -56 0
98 -14 -106 0
-35 101 18 0
64 21 -81 0
-86 12 82 0
-15 54 93 0
-72 -104 34 0
75 -55 2 0
-20 -4 -97 0
-90 -95 70 0
-50 -35 58 0
82 54 59 0
27 32 20 0
-84 31 -10 0
35 62 89 0
17 -104 62 0
-109 -2 -108 0
3 15 -37 0
-109 72 82 0
38 -12 91 0
-5 -68 2 0
95 94 -6 0
-80 -101 -109 0
-44 28 54 0
65 42 11 0
-108 4 43 0
47 13 79 0
-6 -22 -25 0
-62 2 5 0
103 9 -35 0
-30 8 71 0
53 -51 80 0
56 41 55 0
28 -65 68 0
57 -28 -67 0
-59 -68 -102 0
48 -78 40 0
91 -63 62 0
60 -96 -50 0
15 86 -36 0
77 -70 91 0
-63 37 -101 0
76 104 -97 0
25 -104 -100 0
26 -64 105 0
-76 -40 -42 0
62 -69 102 0
30 2 12 0
39 -80 47 0
53 70 -3 0
-86 -57 77 0
47 -100 92 0
-56 70 42 0
19 -48 44 0
-31 -30 76 0
70 42 107 0
47 10 -21 0
-101 -86 -107 0
72 29 87 0
-77 -100 -82 0
2 47 -31 0
26 59 19 0
110 19 -43 0
34 -3 -97 0
-66 29 32 0
-93 -56 9 0
3 -69 42 0
3 -70 59 0
-9 -47 -18 0
33 27 1 0
76 24 95 0
-39 108 80 0
-65 85 -1 0
-68 65 84 0
43 -98 30 0
-110 -1 80 0
-33 -44 -60 0
88 -66 -31 0
-80 64 -109 0
104 -66 8 0
68 -12 -2 0
47 -20 -106 0
35 25 -76 0
71 17 52 0
-103 -31 68 0
-59 -19 67 0
-93 -96 25 0
55 105 22 0
-66 89 -91 0
-29 49 5 0
29 -6 66 0
-109 -49 -66 0
-6 106 -89 0
-43 -84 58 0
-25 -78 35 0
11 78 -41 0
20 96 -22 0
-73 62 110 0
-60 16 37 0
96 90 66 0
-77 -50 -24 0
92 19 -84 0
19 41 -89 0
51 -15 -2 0
70 44 -23 0
37 -6 7 0
67 87 108 0
31 -81 -95 0
44 28 -75 0
82 -57 79 0
94 -35 -49 0
110 14 -76 0
-47 86 -7 0
-25 35 -47 0
69 51 -61 0
-94 78 41 0
94 18 -16 0
20 -108 44 0
25 -39 -105 0
80 83 49 0
29 67 -17 0
110 47 84 0
-39 99 -35 0
-82 90 -70 0
-42 22 -66 0
-89 -34 93 0
-21 20 40 0
-8 -2 108 0
-57 -13 -28 0
-27 53 -50 0
75 -8 -108 0
6 -42 -103 0
91 -57 -37 0
-12 -34 61 0
-38 101 -22 0
68 2 34 0
-100 108 -21 0
-96 -82 103 0
-9 -3 -60 0
-32 -82 54 0
50 -10 56 0
-66 -5 105 0
-57 -2 40 0
-33 -36 84 0
58 17 -29 0
-38 -23 86 0
-54 -94 -2 0
-62 -73 97 0
-30 66 95 0
92 -85 -3 0
83 -54 19 0
-5 -3 -36 0
-75 62 91 0
-13 -66 -49 0
-48 -23 -43 0
-66 107 9 0
12 61 -110 0
-18 -14 17 0
-58 87 38 0
36 28 -80 0
-15 84 -17 0
68 37 -42 0
87 16 -1 0
-25 -102 -86 0
110 87 -43 0
-97 64 110 0
95 -41 59 0
-31 -5 109 0
10 -37 -109 0
-46 -65 25 0
52 -27 -56 0
18 -68 -34 0
-3 25 85 0
-54 -21 -69 0
33 58 69 0
25 -68 -57 0
10 -94 63 0
66 -13 4 0
88 13 -10 0
58 59 71 0
61 -69 -79 0
72 -89 96 0
46 80 -5 0
-87 -4 21 0
-85 -98 -15 0
-92 43 -93 0
65 -30 83 0
57 -40 7 0
-42 110 97 0
-100 -98 105 0
-77 -8 68 0
-62 -18 106 0
-80 -49 10 0
68 12 70 0
-87 69 -10 0
49 -13 -26 0
-88 33 42 0
-26 53 -35 0
60 -87 101 0
