p cnf 30 120
-20 -17 8 0
-13 24 2 0
-20 -28 -2 0
-8 -26 -18 0
-16 -1 28 0
-21 9 -25 0
-25 -21 -30 0
-8 5 28 0
-28 -30 -21 0
1 11 -14 0
6 -26 -8 0
21 28 -29 0
25 -20 12 0
21 -6 -9 0
-18 23 -29 0
-12 -20 30 0
6 -28 5 0
-21 -24 -12 0
19 -28 -5 0
-4 -15 -3 0
23 -16 -5 0
23 -18 -26 0
15 -14 -26 0
27 -11 -21 0
30 -29 -11 0
18 -7 29 0
24 4 10 0
25 14 -16 0
17 -6 28 0
3 4 2 0
24 2 -5 0
-2 -13 1 0
-17 30 -8 0
3 20 8 0
-23 -4 -27 0
-9 3 -4 0
-1 14 23 0
-5 -27 -26 0
-10 -7 -6 0
2 -9 -11 0
5 24 -7 0
-30 -4 1 0
-2 -4 15 0
8 4 19 0
10 -4 17 0
5 11 20 0
28 -21 -12 0
9 10 -23 0
9 -7 -8 0
14 6 -27 0
8 -5 -6 0
19 14 4 0
29 13 8 0
17 -18 20 0
2 3 26 0
-21 15 -13 0
-4 14 1 0
-17 6 21 0
25 13 -14 0
-28 26 -13 0
-13 -16 5 0
-30 -12 -16 0
-7 -25 -22 0
16 -14 -19 0
21 -3 29 0
30 -2 22 0
-19 -5 -20 0
-25 20 -4 0
-13 1 21 0
23 -13 11 0
-30 -13 27 0
17 -15 -20 0
25 -9 -5 0
-8 24 -28 0
24 25 19 0
-16 -19 -21 0
14 -5 -4 0
8 24 -26 0
-7 4 -26 0
12 24 27 0
-26 6 -10 0
-26 -1 29 0
-15 -19 -11 0
-5 8 17 0
15 -5 -18 0
-12 -28 11 0
18 22 -29 0
-6 26 -21 0
-29 15 -9 0
22 -20 -23 0
-11 -5 -4 0
15 13 -1 0
26 -16 21 0
-10 14 -16 0
16 8 -30 0
19 -1 -21 0
2 -12 -4 0
-25 29 13 0
-8 2 -30 0
-9 -1 -5 0
-2 9 -19 0
-1 -3 -19 0
-25 20 -3 0
-11 16 -18 0
27 -4 2 0
-11 1 27 0
10 30 -11 0
24 4 2 0
20 -4 13 0
-20 -13 -1 0
18 -21 14 0
30 -22 -23 0
-18 -1 -25 0
-18 -27 -28 0
1 30 -25 0
26 -10 -2 0
30 -16 27 0
-7 -15 27 0
22 6 -20 0
-10 -4 17 0
