p cnf 60 240
-24 26 -59 0
12 14 -57 0
-43 -36 8 0
-53 -6 -1 0
-8 46 35 0
19 -10 -58 0
16 -23 -13 0
-39 -2 -25 0
42 55 59 0
29 24 -19 0
-17 48 -59 0
3 -57 30 0
26 55 -44 0
53 1 -31 0
39 21 -40 0
50 -18 37 0
-5 23 -49 0
-34 -4 -45 0
34 11 25 0
-29 18 -27 0
19 56 -2 0
-25 33 44 0
-54 15 47 0
2 -59 -5 0
-49 4 59 0
-26 8 41 0
-50 4 -26 0
59 -8 -52 0
21 -44 -29 0
20 -24 -7 0
42 33 27 0
-55 -42 25 0
48 49 -4 0
50 17 -60 0
-16 8 31 0
-41 20 -53 0
43 -27 54 0
-44 -28 -40 0
-57 -5 36 0
-2 52 18 0
16 -47 -5 0
-10 1 58 0
-20 37 25 0
5 59 -35 0
-5 -32 -57 0
21 -36 47 0
16 5 -35 0
12 -21 -27 0
26 14 -46 0
-58 -16 50 0
30 53 29 0
43 13 -15 0
-3 43 -52 0
-25 56 46 0
-44 1 -5 0
-47 -55 -45 0
45 59 22 0
-49 35 -20 0
-17 13 51 0
24 23 -4 0
-39 32 -31 0
-51 1 -52 0
60 35 40 0
22 16 -47 0
-51 -21 17 0
-7 -8 6 0
-47 20 31 0
26 2 47 0
-10 26 -34 0
-10 27 -28 0
2 -35 -51 0
-44 -32 -6 0
-49 11 -28 0
36 44 58 0
12 29 -57 0
-26 -18 51 0
-43 34 23 0
10 8 41 0
-44 2 -48 0
-58 6 50 0
-14 -42 -10 0
-53 6 -36 0
-60 24 34 0
20 -15 10 0
52 -56 -54 0
34 40 -49 0
-8 1 -26 0
55 -44 -19 0
-39 48 -13 0
-33 40 -46 0
-4 -21 43 0
-3 -32 16 0
-42 -17 -35 0
46 -1 5 0
3 -32 58 0
54 -35 37 0
-7 -34 53 0
-33 -9 -29 0
-28 16 60 0
-25 -24 20 0
14 -39 57 0
27 -36 35 0
25 -18 -28 0
17 -4 -53 0
-40 -43 -21 0
-33 57 -50 0
23 30 -56 0
-59 -28 -41 0
-4 10 37 0
31 5 45 0
5 46 15 0
3 22 -29 0
-60 -13 41 0
58 2 -33 0
-9 60 32 0
-56 12 -17 0
38 -33 1 0
-14 -41 -20 0
-60 35 20 0
-19 -49 15 0
6 28 21 0
-56 60 3 0
53 19 -37 0
-10 -44 -39 0
-34 -42 -16 0
38 48 -18 0
-45 43 21 0
60 58 -47 0
-48 12 -26 0
-55 -54 52 0
-29 -18 54 0
-1 36 -43 0
33 -6 -14 0
59 48 45 0
17 58 -20 0
17 11 -8 0
-51 18 17 0
59 21 -35 0
40 -52 29 0
-28 -8 -15 0
-30 1 58 0
7 30 -38 0
-22 -1 -32 0
36 11 12 0
-58 54 36 0
40 -41 60 0
-44 -25 13 0
-45 -49 22 0
43 -31 14 0
-48 20 22 0
32 -60 58 0
-23 -33 50 0
-16 45 -8 0
13 -39 -4 0
4 -47 -1 0
23 -40 -29 0
22 52 -15 0
60 -46 41 0
-16 57 52 0
-15 -26 53 0
12 -40 -47 0
-27 14 -1 0
-16 60 -25 0
2 -23 25 0
-31 -19 -44 0
-27 -12 -54 0
27 22 -4 0
-48 -41 -49 0
16 -58 -24 0
57 22 29 0
45 -34 47 0
-10 -56 16 0
35 -19 57 0
-14 -10 -36 0
27 29 37 0
1 40 11 0
-53 -42 55 0
-28 -48 -30 0
-31 -53 13 0
-31 22 36 0
24 13 50 0
58 20 55 0
48 6 19 0
21 51 -42 0
-13 52 -47 0
28 -36 -24 0
-44 39 22 0
-28 -57 -52 0
41 -22 7 0
-23 -41 -11 0
11 -18 25 0
34 -3 5 0
-2 -14 -17 0
38 -37 -59 0
-56 2 -26 0
-57 3 13 0
7 1 53 0
30 -3 -10 0
50 58 41 0
55 -15 25 0
-52 17 -36 0
-57 22 60 0
60 -37 -3 0
49 -10 38 0
14 -13 -51 0
-10 -9 -13 0
-47 5 3 0
39 -2 36 0
1 20 24 0
37 26 31 0
-56 59 -45 0
-56 -12 -49 0
31 45 -7 0
21 8 -51 0
-33 34 59 0
-10 -30 34 0
53 55 57 0
54 3 -40 0
-41 47 -15 0
21 -42 58 0
7 60 -47 0
-1 50 40 0
36 50 3 0
22 -21 -53 0
-1 -14 28 0
9 46 56 0
-44 16 20 0
26 59 -22 0
-37 8 -32 0
46 -49 40 0
20 53 1 0
-30 -13 -51 0
-5 33 -7 0
16 3 29 0
58 -3 -23 0
-53 31 -11 0
26 9 -58 0
23 -10 24 0
20 58 50 0
51 43 33 0
