p cnf 20 80
-11 19 -7 0
-5 -7 12 0
14 10 20 0
10 -6 19 0
3 -12 -9 0
9 -6 -19 0
-9 7 1 0
11 19 -3 0
-6 17 -11 0
-10 -15 1 0
-4 15 20 0
12 -19 -14 0
20 -5 -8 0
-20 4 -8 0
-15 11 -10 0
5 12 13 0
3 -15 5 0
-11 4 -14 0
19 7 -1 0
7 3 -8 0
-12 -16 14 0
-10 -15 -20 0
-11 4 -2 0
16 -2 13 0
-9 12 20 0
-15 -10 -9 0
-15 -4 -8 0
1 -18 -3 0
14 -20 -6 0
16 -18 -7 0
-7 -14 -2 0
19 18 -8 0
8 2 -11 0
-7 -19 -9 0
1 11 -20 0
14 -10 9 0
13 12 -15 0
6 -8 -7 0
-19 14 -18 0
-4 -10 -20 0
3 6 -15 0
7 18 -19 0
-18 15 19 0
7 -10 -1 0
20 5 10 0
19 -11 8 0
1 -9 -17 0
-5 -12 -14 0
-8 5 6 0
19 -7 -9 0
-14 -8 10 0
-10 -17 -9 0
-4 -17 14 0
-9 -12 15 0
-15 -13 -2 0
-4 9 19 0
-3 -19 6 0
-4 11 -17 0
-15 -6 -2 0
-20 -6 -18 0
19 14 15 0
-8 4 -1 0
3 20 17 0
17 -20 15 0
-6 9 20 0
19 -12 6 0
-16 11 10 0
10 -11 18 0
3 1 15 0
-6 14 -12 0
-7 -20 11 0
7 19 -3 0
-11 8 3 0
11 15 -6 0
-14 5 -6 0
-8 11 -17 0
-3 5 15 0
-9 -4 -16 0
-10 -4 9 0
1 11 -9 0
