p cnf 110 440
-16 12 -95 0
-37 5 -26 0
-5 92 -42 0
-91 51 -10 0
-92 55 -65 0
55 -41 -97 0
23 -55 39 0
-107 38 -62 0
-42 -38 -98 0
95 51 46 0
83 -17 29 0
80 68 -51 0
-78 39 67 0
-16 -6 -63 0
32 45 59 0
-19 -11 86 0
12 21 53 0
7 -50 66 0
-8 -45 67 0
89 -17 2 0
2 106 -29 0
-92 -110 -51 0
-5 3 -75 0
59 -82 69 0
-73 67 2 0
53 63 57 0
104 -63 82 0
87 -101 29 0
89 78 -53 0
-29 15 -103 0
-28 60 -109 0
-2 -86 -27 0
108 74 -23 0
-52 -62 104 0
64 -43 84 0
-8 -50 101 0
72 -4 -50 0
-65 -107 49 0
-36 -13 16 0
-58 97 -33 0
-22 -62 110 0
-31 -75 71 0
68 40 51 0
-68 69 47 0
60 -69 68 0
-90 73 91 0
66 8 87 0
-19 76 -15 0
78 -77 -94 0
94 -91 106 0
-86 68 -32 0
-52 100 33 0
68 27 -83 0
66 -54 -17 0
-18 55 -27 0
-87 -108 -49 0
23 100 91 0
-105 5 98 0
103 68 -16 0
-15 100 5 0
-92 59 -67 0
-50 72 75 0
-103 74 21 0
57 45 -59 0
-71 67 74 0
8 51 76 0
106 -28 34 0
-62 14 -13 0
-88 -93 16 0
-104 -40 -25 0
-61 -93 87 0
54 -58 -104 0
-102 16 87 0
-94 -27 -97 0
-50 -36 75 0
-21 71 16 0
-75 13 53 0
-46 -103 64 0
62 32 55 0
-104 -39 56 0
89 -2 10 0
28 17 39 0
88 -18 -8 0
90 18 -89 0
-3 107 -43 0
-18 102 44 0
77 17 -85 0
68 44 -6 0
56 -94 39 0
-76 18 -56 0
98 -55 24 0
-21 33 -100 0
108 43 -32 0
24 -76 4 0
100 -70 32 0
-22 7 -60 0
-21 -110 -13 0
97 -65 -33 0
26 -10 -76 0
16 99 -20 0
53 -17 -47 0
4 26 15 0
-22 -3 49 0
48 -57 -65 0
69 31 -92 0
-55 -79 17 0
-97 60 55 0
-60 -90 -31 0
-41 -59 63 0
-29 -48 -107 0
41 104 -54 0
67 -31 -94 0
89 -25 -79 0
69 106 -37 0
5 -80 -15 0
-81 101 -106 0
-16 -15 -9 0
105 -58 29 0
-5 -77 -47 0
100 110 34 0
-9 -43 52 0
-84 32 -87 0
-70 69 73 0
-85 17 50 0
27 -87 40 0
-82 -56 -20 0
26 37 23 0
28 -67 83 0
16 79 -81 0
110 58 -65 0
27 51 -66 0
-52 105 79 0
7 40 -25 0
-76 -42 45 0
-63 -93 -61 0
12 57 -33 0
64 -35 -36 0
-6 42 48 0
-73 37 -99 0
100 98 -76 0
-102 -108 13 0
-35 -88 107 0
4 -29 21 0
-110 63 -28 0
22 76 72 0
30 -60 -18 0
99 -80 -94 0
21 -10 74 0
-57 -54 83 0
-101 72 -87 0
-39 3 -34 0
-60 -3 -98 0
-38 -15 30 0
51 -94 -68 0
-49 34 56 0
18 -17 -82 0
-81 3 34 0
-110 81 92 0
35 -60 -109 0
-57 -76 100 0
75 47 26 0
-72 -64 -10 0
-38 32 -107 0
92 18 -64 0
59 106 -75 0
60 101 -61 0
-29 -95 69 0
-12 -86 20 0
30 19 84 0
105 -25 -71 0
84 1 -58 0
63 56 1 0
-82 -26 -96 0
4 87 -104 0
36 -66 -20 0
64 89 -41 0
-98 54 82 0
-31 107 -84 0
32 39 -41 0
-110 -62 -81 0
-63 2 45 0
46 -65 93 0
-93 47 -71 0
1 8 73 0
-91 -5 -78 0
-16 -71 -59 0
52 -103 -43 0
-60 65 -91 0
43 4 93 0
37 -99 -57 0
-74 86 19 0
20 -49 3 0
50 -43 -36 0
42 -86 -24 0
-72 90 50 0
-8 106 -24 0
-82 75 -40 0
85 71 67 0
-56 -5 17 0
-30 62 81 0
-87 -56 -3 0
28 -96 -36 0
43 -45 42 0
40 83 -59 0
45 51 29 0
82 41 87 0
38 -59 79 0
-89 9 97 0
-66 -79 -1 0
68 -47 16 0
-71 12 55 0
-18 -75 -88 0
-33 -70 21 0
64 -82 -55 0
33 -34 104 0
86 9 -39 0
59 -19 -63 0
-41 36 -109 0
-98 73 -110 0
16 -2 43 0
-71 -102 89 0
-5 -18 35 0
-103 107 -48 0
57 -73 37 0
51 -104 -74 0
-89 -28 -86 0
-42 -17 87 0
70 99 -80 0
77 -72 18 0
-1 -23 51 0
-4 -103 83 0
-11 -31 46 0
52 -59 -45 0
-76 27 92 0
-8 -85 -60 0
-57 -29 110 0
32 -57 11 0
-43 -81 -33 0
-61 110 -9 0
37 5 -88 0
-79 101 57 0
39 42 83 0
-61 87 48 0
-20 50 -60 0
-42 -6 -39 0
-84 60 -45 0
-38 -94 -42 0
-105 -13 -107 0
-65 -100 -77 0
103 77 28 0
66 54 49 0
-20 -45 -29 0
43 -52 79 0
-5 106 -36 0
-85 -54 42 0
-29 82 -11 0
-44 38 -8 0
-38 -21 -37 0
69 21 -8 0
-110 -100 6 0
24 70 -48 0
-99 84 -43 0
24 -73 -59 0
75 -13 20 0
12 -88 91 0
-20 9 37 0
88 104 33 0
110 21 -103 0
92 -5 -107 0
-38 -41 4 0
-107 -78 96 0
-67 105 50 0
51 71 108 0
-37 47 3 0
38 -51 97 0
-74 93 71 0
87 -83 62 0
-39 -45 -88 0
-105 -41 -107 0
-65 -66 64 0
38 -8 49 0
-29 -100 1 0
-11 -72 -63 0
88 -81 103 0
34 45 64 0
-55 18 -43 0
-11 5 43 0
28 -22 79 0
-75 91 -7 0
54 -71 -44 0
-70 -99 92 0
58 -34 -76 0
-40 103 23 0
-76 -60 -75 0
-2 -79 -90 0
-70 41 -22 0
-98 -95 21 0
62 -27 -78 0
-19 89 -3 0
-49 96 -42 0
95 -80 -104 0
36 20 -3 0
54 -28 49 0
110 76 46 0
-38 -72 -9 0
62 -108 9 0
64 -13 15 0
7 -14 58 0
61 -16 33 0
8 -97 109 0
25 -29 84 0
50 -74 13 0
-9 72 12 0
73 -49 -42 0
86 71 -54 0
35 -76 64 0
55 -108 -68 0
-80 -45 30 0
-33 -17 95 0
-52 12 -74 0
54 -74 34 0
-109 5 12 0
-22 79 -105 0
11 -74 40 0
100 61 -76 0
-108 106 -11 0
5 -23 90 0
80 57 -67 0
-20 53 -10 0
-58 5 -42 0
-5 -31 -17 0
3 92 29 0
101 -72 -19 0
-73 10 38 0
38 60 -34 0
54 -4 -12 0
-56 -82 -80 0
-40 39 92 0
-2 -70 -42 0
72 91 53 0
-28 -93 11 0
-25 -49 -35 0
106 63 -7 0
-65 3 -104 0
-62 54 -102 0
-29 33 -91 0
89 41 -43 0
20 -81 -45 0
-99 -70 107 0
76 101 32 0
-99 110 46 0
38 -69 -93 0
84 -12 57 0
6 30 77 0
-69 -16 35 0
-41 82 -59 0
104 -40 105 0
105 66 107 0
37 -99 -76 0
-65 -81 24 0
34 -1 36 0
-21 87 -65 0
-56 -92 -40 0
-66 -21 -47 0
-51 103 -55 0
-110 -12 24 0
102 -91 -78 0
-91 79 -8 0
-23 99 59 0
44 77 -104 0
-26 -83 104 0
57 14 36 0
14 88 -20 0
73 100 101 0
-27 88 -2 0
-99 7 105 0
-41 68 20 0
77 9 -57 0
13 87 -54 0
91 -1 -5 0
13 3 38 0
-60 -22 41 0
-31 -102 -104 0
-70 -80 39 0
93 89 55 0
79 -68 -17 0
89 -60 -90 0
89 -80 -109 0
74 100 3 0
21 -79 -52 0
106 -2 49 0
-33 -18 65 0
57 48 -96 0
-72 46 34 0
21 -8 27 0
12 10 17 0
47 -18 -74 0
-102 -98 19 0
58 -74 -82 0
16 24 23 0
13 -73 -63 0
54 70 104 0
84 26 107 0
-86 -65 21 0
87 -71 -100 0
92 -59 -66 0
7 51 -12 0
-83 44 -30 0
-16 67 -53 0
-48 55 -2 0
75 -88 11 0
7 26 109 0
74 105 52 0
-20 70 -79 0
-105 -14 -108 0
-26 -41 68 0
88 -84 104 0
-81 94 47 0
73 -102 -83 0
-86 -17 59 0
-4 -59 -86 0
-69 21 -107 0
-55 12 -16 0
-4 -97 51 0
-106 -79 57 0
42 -110 78 0
48 -12 9 0
-14 59 -32 0
-57 25 -72 0
45 75 53 0
39 80 -17 0
96 -14 22 0
-89 -16 35 0
84 14 -66 0
88 -83 -54 0
-72 -94 -35 0
-20 63 -101 0
29 94 89 0
-65 -40 -33 0
-94 79 104 0
