p cnf 100 400
8 -38 29 0
-34 47 3 0
-70 12 24 0
-73 61 -43 0
-27 25 89 0
54 97 83 0
-78 -43 -9 0
47 55 -38 0
-83 -40 73 0
14 -28 20 0
-64 50 -84 0
84 -52 36 0
37 20 64 0
46 -16 97 0
59 73 -55 0
14 86 22 0
51 -89 -18 0
35 40 2 0
-72 -66 91 0
33 50 -66 0
-81 82 4 0
-22 100 -8 0
-64 55 10 0
-11 94 -14 0
17 32 59 0
-54 65 -15 0
14 -85 45 0
-23 27 -13 0
63 45 -34 0
-39 79 -85 0
98 -43 -47 0
-37 -48 99 0
14 71 -82 0
53 75 -14 0
-80 18 71 0
-37 77 -9 0
37 -66 68 0
67 41 43 0
96 -44 -72 0
92 -38 32 0
-74 98 -56 0
19 -90 88 0
-9 25 -40 0
53 56 -86 0
50 45 48 0
-44 -69 65 0
-87 47 -96 0
54 -35 -28 0
60 -97 24 0
-13 95 45 0
18 77 -57 0
-4 -28 83 0
7 -61 60 0
-48 -19 -10 0
-83 -99 37 0
-92 -49 38 0
-44 -47 39 0
-28 -76 -12 0
38 48 62 0
40 63 78 0
-43 -91 -13 0
99 48 91 0
78 -67 96 0
-57 -55 -11 0
19 -48 95 0
-25 -44 82 0
-94 73 -51 0
57 -76 -35 0
66 -14 26 0
-9 -69 -58 0
-83 -95 -16 0
-2 -59 12 0
20 -14 -42 0
42 -19 -37 0
-72 -34 -89 0
-51 40 2 0
-85 -29 -40 0
-88 -39 66 0
79 21 -55 0
-29 58 22 0
80 66 -70 0
-99 63 81 0
-48 25 -14 0
-73 -19 -35 0
-83 -52 -90 0
-85 -51 -3 0
-55 70 -59 0
-15 -54 -56 0
-8 93 -73 0
-94 71 31 0
-96 -89 -44 0
56 4 5 0
-91 81 -63 0
-26 76 40 0
-55 73 94 0
-66 -60 -17 0
86 -21 -12 0
87 -70 -96 0
-31 74 -27 0
-20 -37 -53 0
-51 -37 50 0
27 59 -4 0
58 -5 59 0
96 -15 -98 0
-73 -52 -31 0
-77 -46 -72 0
43 -40 -14 0
47 14 39 0
-72 -99 88 0
69 -58 -77 0
100 72 19 0
-59 -39 70 0
80 86 30 0
-20 -19 89 0
-74 -59 45 0
54 -1 -96 0
95 -99 -5 0
58 3 56 0
-40 -22 32 0
-14 47 87 0
100 -9 1 0
-63 93 -5 0
25 22 -40 0
-50 25 24 0
-48 50 93 0
4 62 -40 0
-84 -4 6 0
-90 50 4 0
29 -86 -66 0
76 19 65 0
82 5 92 0
20 80 -6 0
-37 53 -86 0
66 82 15 0
-64 -19 58 0
90 -56 33 0
-81 27 -54 0
13 -98 -52 0
-83 -61 -58 0
-37 6 -81 0
76 78 -1 0
53 -93 -94 0
73 5 87 0
83 -68 -45 0
38 -77 -96 0
-7 -88 9 0
-91 -75 8 0
35 12 -82 0
58 -62 -24 0
48 -32 65 0
17 35 -28 0
-18 91 -98 0
-86 84 34 0
-90 -27 -38 0
35 75 -41 0
-72 48 -5 0
-90 28 -19 0
-51 57 56 0
63 -22 -56 0
11 66 32 0
49 67 -88 0
-66 -34 -91 0
3 -79 49 0
-62 86 -54 0
59 -34 7 0
13 57 4 0
-31 -45 -19 0
2 -100 -26 0
-29 -48 -77 0
-36 -95 -76 0
-47 -62 24 0
-29 -97 79 0
58 100 -72 0
87 45 91 0
-63 28 82 0
20 -22 -25 0
-45 -75 -83 0
-10 -7 -19 0
57 -36 72 0
-66 19 73 0
22 39 -3 0
55 -23 77 0
70 -87 58 0
72 50 31 0
-43 -79 -28 0
-78 -64 -47 0
-4 63 -57 0
-95 -89 4 0
-1 60 -53 0
25 -16 -4 0
90 56 -61 0
-85 84 -55 0
39 -77 81 0
-97 -19 -35 0
28 70 -99 0
-63 47 -82 0
-67 -58 72 0
30 -9 63 0
5 -58 59 0
91 -50 42 0
-8 -7 38 0
68 41 -90 0
-64 40 51 0
-96 44 -33 0
-28 -29 -20 0
49 -7 -43 0
-36 -63 48 0
-17 98 52 0
9 -40 -98 0
34 -70 37 0
-96 38 70 0
-51 67 -89 0
46 66 72 0
-27 85 -17 0
34 -75 97 0
1 -43 -78 0
-62 -64 99 0
49 -74 14 0
61 73 44 0
-43 -69 -36 0
14 70 41 0
43 -53 71 0
-94 37 -45 0
51 66 -59 0
95 -89 29 0
-80 45 7 0
76 -75 31 0
83 73 -28 0
92 76 25 0
68 16 74 0
50 -8 91 0
-68 33 10 0
-72 58 81 0
-50 -51 -13 0
72 -8 -45 0
-49 63 89 0
-9 -81 -50 0
-2 -49 98 0
-51 -38 -4 0
-15 -16 -89 0
81 13 72 0
84 -61 10 0
60 48 -70 0
-62 -99 -38 0
-83 -37 -20 0
-30 64 26 0
97 58 -35 0
13 92 64 0
-73 26 -6 0
19 -69 -48 0
-88 34 52 0
-43 33 45 0
25 -1 26 0
2 45 -12 0
-47 -53 100 0
87 -2 94 0
-74 -52 15 0
-83 -25 -81 0
81 -3 22 0
-26 -89 63 0
-28 -9 77 0
-59 -33 -26 0
-39 -80 -92 0
90 93 48 0
-90 -23 -18 0
-97 84 94 0
63 2 86 0
-28 21 -87 0
-66 70 93 0
-50 99 -84 0
12 32 -20 0
-19 -29 5 0
-12 -81 -49 0
15 14 -3 0
26 97 -83 0
77 41 -95 0
-56 96 -4 0
39 77 70 0
-94 69 -11 0
-39 -100 18 0
92 86 -70 0
-59 29 -2 0
87 -18 -52 0
-28 87 52 0
84 99 -98 0
-14 -21 -11 0
37 -40 20 0
38 -23 55 0
72 93 -84 0
-20 70 -49 0
81 11 -8 0
-18 16 88 0
-33 -83 57 0
-41 2 -62 0
-61 -87 53 0
42 -35 -66 0
90 -73 74 0
-26 23 72 0
-19 -13 77 0
54 45 39 0
-77 -27 32 0
-62 97 96 0
-36 -24 -13 0
-52 -78 69 0
-24 46 -79 0
-43 -56 -24 0
29 80 49 0
16 98 12 0
-97 -54 -30 0
47 1 -100 0
14 38 -36 0
38 31 66 0
54 13 -10 0
40 53 57 0
-96 -33 77 0
-41 -45 -86 0
89 78 66 0
-82 -98 58 0
-65 80 51 0
-45 5 -6 0
91 35 -86 0
-42 -97 49 0
-19 78 28 0
75 -50 44 0
96 -68 50 0
45 -98 59 0
-10 -64 -48 0
40 41 92 0
-46 -77 9 0
-41 99 57 0
73 46 -39 0
23 -75 16 0
88 83 -45 0
-65 -35 58 0
-80 97 -94 0
52 -59 23 0
94 -35 -15 0
-49 59 -41 0
-33 -98 -16 0
-27 47 -36 0
-93 -36 -100 0
-14 -64 -3 0
-25 52 1 0
-41 62 90 0
8 -19 88 0
-21 89 -54 0
68 10 48 0
33 -66 -85 0
-40 85 -87 0
-83 31 27 0
-78 14 57 0
97 98 10 0
-12 25 -50 0
-93 50 49 0
66 -58 -39 0
34 60 -99 0
20 24 17 0
-87 -66 99 0
-35 90 55 0
-55 -21 -9 0
-38 34 -12 0
-62 100 17 0
-13 30 87 0
98 -38 67 0
-51 17 56 0
-45 -30 49 0
67 -24 -5 0
18 21 42 0
-42 -84 -2 0
95 49 -48 0
28 82 -84 0
-24 -48 -14 0
87 -22 91 0
-48 5 -40 0
51 -3 -69 0
72 -39 37 0
-40 59 96 0
54 -41 -65 0
41 23 97 0
80 92 -43 0
-21 -12 90 0
-22 9 -31 0
93 89 -20 0
-26 -3 -23 0
-40 -66 60 0
-81 44 -3 0
39 14 67 0
-58 79 -23 0
-2 42 62 0
-22 19 94 0
-95 61 27 0
55 45 -25 0
-9 -40 39 0
100 65 84 0
-12 -37 64 0
-87 4 -51 0
-38 72 44 0
42 -11 63 0
26 47 -98 0
-25 53 73 0
