p cnf 70 280
-10 61 65 0
-28 -39 -15 0
-21 -38 49 0
-10 -53 -48 0
31 14 57 0
2 21 -27 0
60 -28 -66 0
28 38 -59 0
-51 34 -10 0
34 -62 17 0
-24 43 -57 0
16 51 66 0
-56 57 7 0
4 19 -61 0
28 -70 46 0
-41 -52 39 0
11 -27 39 0
-61 -68 58 0
-45 -3 -53 0
46 -40 28 0
10 66 -7 0
-45 -14 40 0
37 57 63 0
-12 -16 48 0
-62 60 -38 0
62 -67 -11 0
45 16 44 0
-59 -48 1 0
-1 -47 -40 0
-36 22 32 0
-7 -61 23 0
29 10 -9 0
29 -16 8 0
-70 -39 48 0
-12 4 -3 0
-59 49 11 0
51 12 -40 0
-65 34 10 0
36 -42 -7 0
48 7 45 0
-11 30 5 0
-3 70 20 0
44 -41 62 0
22 -5 40 0
40 -13 -56 0
-14 -13 -42 0
-41 -6 69 0
-52 39 40 0
34 64 -2 0
56 44 45 0
64 -8 26 0
24 -28 4 0
-39 16 9 0
-49 -64 -33 0
16 48 29 0
-29 -33 -40 0
-26 -65 34 0
-44 -7 -32 0
57 -69 -5 0
69 -49 -20 0
33 -41 37 0
-65 -15 68 0
11 -4 55 0
-43 69 56 0
-2 -35 -53 0
69 56 22 0
60 -38 28 0
-7 -31 -8 0
57 9 -33 0
-13 -60 26 0
-55 -69 28 0
-17 59 -45 0
-31 8 3 0
29 19 68 0
-43 -27 -11 0
-27 41 47 0
-68 27 -1 0
14 64 46 0
-1 -8 -53 0
-13 39 10 0
57 -56 15 0
-37 -49 10 0
17 21 -9 0
-17 12 40 0
-66 -54 -57 0
37 52 -11 0
-65 32 63 0
45 -29 -31 0
15 -45 -38 0
55 32 -20 0
-42 -2 -19 0
31 -13 -10 0
-56 27 -4 0
62 -70 10 0
5 -11 -44 0
66 28 50 0
21 2 -26 0
51 -19 49 0
-17 64 19 0
65 20 -12 0
48 8 16 0
51 -21 -11 0
5 70 21 0
-57 -30 -66 0
-6 -24 65 0
-30 -66 59 0
35 1 -21 0
44 26 59 0
-44 25 -48 0
-5 10 20 0
-18 70 27 0
-36 38 -70 0
-58 36 27 0
1 11 28 0
45 -53 -14 0
-23 62 -56 0
-21 59 -32 0
-67 24 -43 0
-22 12 -24 0
-32 -53 23 0
-62 -58 63 0
58 49 -34 0
45 -15 -5 0
11 -66 26 0
34 28 -38 0
24 58 7 0
-39 -16 -63 0
40 -32 -59 0
64 -16 34 0
20 40 37 0
51 -59 -12 0
41 -1 -21 0
58 -42 -67 0
68 54 61 0
54 -37 11 0
53 4 27 0
35 59 51 0
-20 35 37 0
48 14 42 0
-56 21 -15 0
14 -51 -12 0
42 -37 8 0
-24 -70 -8 0
-19 -29 -70 0
-16 4 -19 0
-29 -4 -1 0
65 -1 66 0
-2 41 -66 0
32 59 62 0
-20 -15 3 0
33 22 -66 0
-70 10 39 0
42 63 66 0
-43 63 54 0
-63 -68 56 0
45 64 24 0
-22 -49 -7 0
6 69 -66 0
-2 -60 -6 0
-27 -39 -23 0
-8 52 -19 0
-41 43 4 0
25 49 26 0
-32 19 -24 0
31 -46 28 0
-34 7 -48 0
45 -65 48 0
8 -19 -48 0
54 -25 -55 0
38 40 -37 0
23 -32 39 0
54 39 -42 0
-70 30 58 0
5 28 55 0
-7 -50 47 0
-55 -40 -28 0
-37 21 25 0
-32 -64 54 0
10 -34 29 0
-15 51 -23 0
-34 -39 47 0
-10 43 -41 0
57 32 -29 0
-55 -15 -29 0
59 20 48 0
-20 3 -25 0
-20 28 -30 0
70 25 8 0
70 -45 21 0
57 18 -46 0
-33 4 35 0
52 35 53 0
54 11 -30 0
38 -49 -54 0
50 49 -18 0
11 -35 -24 0
33 22 1 0
-41 -26 34 0
67 18 -6 0
-38 30 6 0
65 -50 42 0
-27 -20 -12 0
5 -28 -56 0
27 -15 -20 0
7 40 22 0
-29 -20 21 0
37 -54 47 0
-43 -56 37 0
-41 -3 -57 0
-49 38 -39 0
-58 51 7 0
41 36 -11 0
-64 -5 68 0
48 -70 -17 0
-14 2 25 0
-64 -60 -30 0
-56 -63 59 0
56 -68 -54 0
42 -56 -23 0
51 -9 41 0
34 -44 -32 0
55 26 62 0
4 20 61 0
-8 -47 27 0
7 -59 -60 0
48 16 -12 0
48 6 -55 0
54 -55 1 0
18 -19 -24 0
5 64 58 0
33 30 -22 0
25 -49 -27 0
-38 -45 -24 0
9 -6 47 0
-13 14 55 0
13 1 -7 0
37 34 14 0
-14 23 58 0
34 63 -6 0
-15 -59 53 0
57 13 17 0
31 22 14 0
1 -69 32 0
57 15 67 0
-36 30 -9 0
-48 46 59 0
61 5 6 0
59 -36 -18 0
56 -16 -65 0
-44 -58 8 0
-50 2 11 0
29 -9 -26 0
-6 -43 25 0
-62 -18 22 0
-30 65 33 0
-24 -11 36 0
15 34 -52 0
61 27 -39 0
47 -61 -48 0
-29 30 -47 0
-37 -15 50 0
-51 -31 -37 0
-19 58 -4 0
-64 40 -23 0
28 34 30 0
18 51 -7 0
3 -40 -27 0
7 53 -62 0
-55 -43 65 0
24 17 30 0
34 46 7 0
-54 -69 45 0
47 12 -23 0
36 -51 -4 0
55 46 43 0
65 -17 -57 0
-11 -53 -10 0
38 -58 49 0
-58 -29 -40 0
-37 -70 -24 0
