p cnf 60 240
-25 -48 59 0
3 1 -47 0
27 -34 -15 0
-27 -16 -14 0
-37 -52 -59 0
17 -6 60 0
-5 1 17 0
9 -38 -16 0
-50 -5 25 0
8 -54 14 0
-5 -38 -32 0
54 7 -19 0
-50 25 -33 0
39 -13 -8 0
17 60 34 0
-51 13 -19 0
37 48 -5 0
12 19 4 0
55 -34 43 0
14 2 45 0
48 14 -19 0
-33 18 -17 0
-14 -36 -50 0
15 -4 -42 0
13 29 -60 0
-32 40 31 0
-16 53 6 0
38 12 42 0
43 -36 28 0
25 -56 45 0
58 -25 -53 0
27 -41 25 0
-3 -56 -15 0
-6 9 19 0
-42 7 28 0
15 51 46 0
18 42 -23 0
-36 -8 31 0
-44 54 9 0
28 -47 18 0
-9 -15 3 0
-33 -4 9 0
12 -36 59 0
-16 -26 -34 0
14 -16 -20 0
-50 -5 -11 0
3 10 49 0
17 46 -55 0
-41 18 12 0
33 36 -60 0
13 59 -52 0
8 43 -45 0
-28 16 36 0
-49 -12 -14 0
48 -23 -18 0
2 -11 -31 0
8 41 48 0
14 9 19 0
-22 43 -4 0
40 -26 7 0
25 -5 60 0
21 5 49 0
-9 -50 14 0
44 -7 1 0
15 -54 -42 0
-15 -59 25 0
-45 5 -30 0
25 -31 47 0
-15 -11 48 0
15 -43 -34 0
-59 -14 -58 0
-55 -6 15 0
28 -57 -46 0
41 -4 -56 0
-46 45 -10 0
-36 57 58 0
-10 -20 35 0
-26 -57 -59 0
-56 25 14 0
34 -15 19 0
-20 -24 26 0
46 5 34 0
31 32 12 0
-1 60 49 0
-29 5 25 0
59 -9 -44 0
-27 -1 26 0
-53 -16 -15 0
53 17 -23 0
57 -19 26 0
24 -19 -38 0
-57 -23 18 0
14 -36 25 0
-39 48 60 0
52 46 -57 0
53 -35 12 0
-24 27 -16 0
18 42 -41 0
-9 11 48 0
54 -58 -33 0
48 -35 -19 0
-53 -36 45 0
25 -7 32 0
30 -35 -34 0
-37 -58 -15 0
-26 -5 -51 0
29 48 -54 0
46 -18 -16 0
22 12 -1 0
-2 57 54 0
20 -4 -11 0
-39 -20 -27 0
42 15 -48 0
-24 -59 -57 0
13 -27 48 0
-3 39 -15 0
-43 5 -2 0
7 -35 19 0
42 -16 -9 0
-30 54 -13 0
16 32 -4 0
-19 -22 32 0
46 -50 -60 0
-23 -41 42 0
24 30 -59 0
-27 -25 -9 0
-23 37 -38 0
-39 34 -11 0
50 -40 -25 0
-8 45 18 0
-45 3 -15 0
-2 11 40 0
-40 -33 60 0
-49 3 -8 0
-31 -46 27 0
25 17 56 0
58 -15 -42 0
-28 51 -12 0
15 -25 32 0
-46 -55 -8 0
-43 26 44 0
-36 44 -56 0
23 20 -2 0
11 -29 50 0
2 41 -38 0
-54 -8 -53 0
59 -13 -11 0
8 52 -30 0
42 -11 -49 0
-48 -14 1 0
2 -1 9 0
30 -60 -53 0
14 13 -35 0
-47 -60 -46 0
28 -56 -31 0
6 42 -15 0
13 44 -9 0
58 54 39 0
-41 35 -14 0
-55 5 -1 0
15 -57 -19 0
-50 -2 29 0
-13 -14 12 0
50 -13 -19 0
-33 -7 -39 0
56 45 -14 0
-13 41 57 0
-50 -55 -9 0
37 -43 -11 0
9 -7 -46 0
25 52 46 0
48 26 -35 0
-9 -20 -3 0
-26 20 15 0
-9 29 52 0
-3 -28 -25 0
-50 -4 32 0
-21 -38 -27 0
-59 3 -45 0
23 31 51 0
-49 29 -38 0
21 41 -34 0
-46 -35 25 0
-54 38 -17 0
-4 58 -30 0
-31 -40 -25 0
36 -35 -53 0
-11 -45 -44 0
31 -8 -25 0
-13 2 -46 0
57 40 -60 0
36 34 -43 0
-2 48 -30 0
39 -60 -59 0
9 37 -12 0
-25 -22 -27 0
52 -56 4 0
-27 14 -42 0
-28 -35 -49 0
-44 36 -59 0
-33 47 10 0
-15 -2 -10 0
36 -37 48 0
-1 46 -40 0
3 -55 -18 0
-38 -20 -42 0
39 40 -44 0
55 -31 -34 0
-44 -19 3 0
-5 24 -40 0
48 -8 45 0
41 12 2 0
-59 46 49 0
2 -35 -29 0
39 56 23 0
-36 -52 -10 0
-19 -27 21 0
-29 -56 14 0
-42 40 11 0
34 -51 30 0
5 30 -34 0
3 -58 22 0
30 -36 22 0
23 17 -48 0
-54 9 33 0
-41 34 16 0
41 -59 38 0
-49 -54 -24 0
56 -2 -32 0
23 53 17 0
-34 -33 -1 0
-16 22 -48 0
34 10 3 0
44 -18 -11 0
-2 -50 20 0
-32 43 12 0
-20 -46 5 0
5 4 27 0
-23 45 -42 0
-37 15 -7 0
