p cnf 70 280
-53 -65 59 0
53 -5 -51 0
-62 -42 -45 0
52 10 -16 0
-69 26 -59 0
41 -68 10 0
-19 43 38 0
12 52 16 0
-22 35 -46 0
-16 -66 65 0
-3 51 20 0
-9 69 39 0
-11 26 10 0
-37 22 -9 0
27 -25 70 0
40 -29 46 0
31 58 6 0
-32 -58 -60 0
-69 -66 -34 0
8 11 59 0
-1 -16 -8 0
43 -44 -46 0
11 -61 31 0
12 2 50 0
-63 32 -64 0
-10 8 -23 0
12 41 56 0
38 16 14 0
6 43 -45 0
-57 -9 12 0
25 44 -42 0
35 54 11 0
26 -48 2 0
-36 38 7 0
44 -34 -19 0
36 -7 19 0
2 -3 -58 0
-4 -33 15 0
-52 -7 -23 0
-26 -34 22 0
53 30 -56 0
58 38 35 0
-30 15 7 0
51 54 47 0
-64 61 4 0
48 -25 15 0
-69 -5 -17 0
9 -47 -15 0
-36 -66 -2 0
-21 -59 -38 0
-20 27 51 0
14 -31 53 0
13 54 2 0
-29 -50 -26 0
-48 -57 58 0
-49 -32 -55 0
-53 -29 20 0
40 -36 -66 0
38 3 26 0
-63 -55 30 0
24 -57 -4 0
-12 41 55 0
-23 -44 -30 0
26 58 61 0
61 -69 -35 0
-9 -32 -52 0
-66 -48 47 0
-3 -54 14 0
-45 -68 4 0
24 -4 -17 0
-60 61 42 0
-32 33 57 0
26 -21 64 0
5 -49 -24 0
28 -50 -8 0
-59 38 64 0
18 -3 -52 0
26 -56 -67 0
-22 32 -20 0
-13 20 -11 0
61 -44 7 0
68 1 -66 0
-44 -60 -48 0
61 -30 44 0
60 -64 -65 0
66 30 34 0
70 9 -45 0
68 24 -46 0
67 16 -35 0
25 67 -5 0
65 43 34 0
-4 21 31 0
-60 11 26 0
-60 -68 -59 0
-56 32 31 0
-38 -8 -49 0
38 42 12 0
56 62 68 0
19 15 -7 0
-70 -25 -47 0
-49 -26 -59 0
-8 -55 -9 0
3 57 -26 0
2 -25 -45 0
35 30 -49 0
-30 37 -43 0
-57 -66 40 0
18 -24 1 0
4 -61 -52 0
-59 43 -21 0
55 59 38 0
40 33 -64 0
-38 -47 30 0
13 -66 -3 0
-66 47 -65 0
-66 -44 35 0
35 -41 -44 0
51 8 38 0
13 23 38 0
9 -21 32 0
6 -17 -3 0
20 63 24 0
-31 -3 -53 0
41 -5 39 0
-3 -46 59 0
10 -13 -62 0
5 -17 -69 0
-56 24 4 0
-39 -17 62 0
1 -23 19 0
45 -49 14 0
7 40 37 0
-34 47 36 0
8 60 -31 0
-22 -57 -52 0
5 -62 -54 0
-39 -40 -38 0
4 -30 -60 0
66 -23 -49 0
-60 14 19 0
42 21 -56 0
-60 -10 44 0
-70 14 34 0
23 45 30 0
-41 -5 54 0
40 6 -43 0
-29 11 -31 0
-22 -3 4 0
-69 -35 -14 0
-57 60 9 0
-45 68 14 0
-54 -64 -30 0
66 42 -37 0
8 69 -6 0
-52 -6 58 0
-54 11 -66 0
-9 41 40 0
49 69 17 0
65 29 51 0
-22 -29 32 0
61 53 26 0
-8 24 -42 0
-57 -48 7 0
-59 -33 -23 0
69 23 48 0
-34 -30 -56 0
2 -41 26 0
-43 28 66 0
12 13 -37 0
-33 -60 -40 0
29 -36 6 0
-42 -49 -25 0
23 -32 -3 0
-5 -30 -60 0
61 -48 -35 0
4 42 -70 0
40 37 61 0
14 38 37 0
-2 -44 65 0
-47 60 -43 0
-52 12 -10 0
4 -27 -65 0
-38 10 60 0
-6 -9 -69 0
-61 -9 -46 0
26 -52 -33 0
68 -2 -10 0
-61 -23 -13 0
66 55 65 0
32 -11 -41 0
-26 50 -54 0
-36 -56 -23 0
-33 63 68 0
31 -54 26 0
-8 62 -32 0
-38 45 4 0
-66 10 -36 0
-26 -8 -56 0
4 -29 27 0
-18 30 -66 0
-65 61 -6 0
-55 34 -25 0
-37 -63 33 0
53 -34 1 0
50 -69 70 0
-26 -67 -57 0
4 -40 53 0
67 -54 -23 0
-7 67 -15 0
-44 -5 1 0
14 60 -65 0
12 7 -35 0
53 44 -37 0
41 52 -27 0
51 35 21 0
66 5 -59 0
12 63 4 0
-29 -40 37 0
-48 4 -59 0
34 -33 -35 0
2 63 68 0
57 -18 1 0
-27 69 -25 0
-61 -64 24 0
-68 -37 46 0
54 -2 28 0
-39 -64 -4 0
-65 9 69 0
25 -16 64 0
33 42 -66 0
-59 29 20 0
17 -40 56 0
-35 27 31 0
-42 1 -47 0
44 -64 53 0
-6 -5 -67 0
37 63 24 0
16 -26 63 0
3 2 31 0
67 26 -22 0
48 53 -22 0
-7 -10 -68 0
31 -17 -34 0
-15 -2 -30 0
35 -63 -37 0
29 27 51 0
52 -41 3 0
-60 32 -36 0
53 27 35 0
-53 -40 -18 0
-3 -45 21 0
70 -42 -65 0
56 3 53 0
-4 46 45 0
29 11 -23 0
47 2 -36 0
36 -8 -34 0
20 5 -25 0
31 -62 -56 0
8 19 20 0
54 -34 22 0
-59 -17 19 0
56 -18 48 0
39 54 6 0
51 -21 66 0
-30 59 27 0
55 -38 -11 0
-49 5 -63 0
3 -8 -51 0
2 38 -51 0
4 -59 14 0
-38 -8 48 0
-46 -3 54 0
29 -43 -18 0
-32 -62 -21 0
61 -4 24 0
-63 -4 -39 0
23 -67 43 0
-44 35 -23 0
-68 4 -70 0
