p cnf 20 80
18 17 1 0
-19 13 -12 0
-11 -7 -19 0
-2 -18 16 0
-19 1 -13 0
-18 -5 -8 0
9 -20 -7 0
-20 -2 -15 0
-3 -2 -13 0
9 2 -17 0
5 18 13 0
13 -12 5 0
-10 15 16 0
12 -15 -10 0
7 -13 12 0
4 1 11 0
7 9 2 0
-7 -18 5 0
14 6 2 0
-16 4 -17 0
-11 17 -1 0
18 9 19 0
-4 -8 -2 0
-17 -7 -15 0
7 20 -1 0
14 15 12 0
-13 17 15 0
-18 9 5 0
-17 -16 -19 0
-18 -4 -14 0
9 -15 -11 0
-11 9 6 0
-14 -1 -12 0
18 3 -5 0
7 16 -18 0
7 -2 4 0
8 7 -13 0
-4 9 -13 0
-12 11 3 0
2 16 -11 0
-3 17 -14 0
18 11 -3 0
15 3 9 0
10 2 -4 0
-19 -13 12 0
-7 3 -10 0
17 -7 2 0
12 3 -2 0
-7 2 15 0
-1 -8 -14 0
-3 -10 7 0
14 8 17 0
8 -10 -9 0
6 -13 -5 0
19 5 -17 0
4 -15 13 0
7 18 -9 0
11 13 -4 0
-1 -17 -14 0
-16 -7 4 0
-17 -1 6 0
-4 -17 9 0
-8 13 -12 0
-15 -13 12 0
-6 13 8 0
-12 17 8 0
15 -2 -6 0
13 6 -10 0
1 -15 -7 0
13 -15 -14 0
17 8 1 0
-4 2 -17 0
2 11 -9 0
-18 -10 6 0
19 -7 15 0
-9 -17 -4 0
-20 8 -7 0
-12 14 -16 0
10 7 -13 0
19 -9 15 0
