p cnf 30 120
20 -26 3 0
6 -14 16 0
10 5 8 0
21 -6 -19 0
28 -22 -20 0
15 29 -19 0
-27 4 9 0
-3 -16 -10 0
-7 20 -12 0
-24 3 30 0
-9 -28 23 0
2 -11 24 0
10 -16 -11 0
23 -1 -7 0
-4 -12 -28 0
20 -9 4 0
17 12 1 0
30 14 20 0
2 -4 -8 0
-28 23 30 0
-26 17 -20 0
-26 -8 -17 0
-26 -2 -22 0
18 25 9 0
-14 -26 -20 0
9 6 18 0
28 -22 13 0
-26 -15 -1 0
2 -13 -30 0
19 10 -24 0
-1 -6 -10 0
-30 21 25 0
13 24 10 0
17 4 -29 0
-4 22 -15 0
-27 9 -12 0
9 17 23 0
-23 24 25 0
10 28 25 0
5 -7 -10 0
-6 -22 27 0
-8 11 -13 0
-21 -29 25 0
1 -19 -27 0
-13 1 2 0
-2 9 27 0
9 -25 2 0
24 -8 -20 0
-6 -28 -9 0
-13 24 1 0
28 -23 -9 0
10 7 -27 0
-3 -13 -2 0
-30 1 13 0
-20 -9 -26 0
22 -9 20 0
21 -25 -24 0
-10 28 -29 0
15 -3 4 0
-8 3 -1 0
-2 -9 -28 0
-22 15 -18 0
-9 -28 -20 0
-4 13 -5 0
-17 22 -11 0
17 -20 -18 0
16 12 -8 0
13 2 -24 0
-2 24 29 0
20 18 28 0
-13 17 -26 0
-1 7 -27 0
-16 13 -17 0
-7 9 13 0
-17 -3 -20 0
-19 -2 -23 0
-10 2 -13 0
2 -22 -19 0
-28 -29 -2 0
-15 -12 -5 0
30 -7 -17 0
-3 17 -30 0
-13 -17 -11 0
16 6 -10 0
12 27 -29 0
15 -29 -22 0
-11 1 -12 0
-26 8 -16 0
-29 -20 -5 0
2 15 -5 0
8 -19 -10 0
26 -25 16 0
30 2 18 0
-14 17 -19 0
-18 8 29 0
-19 8 -18 0
-21 18 25 0
9 -2 -27 0
5 1 28 0
2 -18 21 0
15 6 -8 0
-30 -17 -2 0
-13 -20 -17 0
-29 -25 28 0
-9 5 -25 0
24 15 -10 0
-29 7 1 0
-17 -8 -26 0
20 1 14 0
11 7 5 0
-28 -13 11 0
30 -10 -2 0
20 26 28 0
23 25 10 0
13 -19 9 0
3 -12 18 0
10 24 20 0
7 19 4 0
-27 -28 20 0
-21 -19 5 0
