p cnf 110 440
105 -78 27 0
107 8 -97 0
-78 49 73 0
-105 -106 -21 0
-33 -17 62 0
-88 -90 -104 0
-11 105 -99 0
110 26 -101 0
-54 -105 85 0
22 -79 -20 0
45 108 75 0
-77 55 40 0
-68 -103 71 0
-31 36 -32 0
-99 -62 106 0
-18 106 -73 0
15 50 -24 0
-39 -45 -79 0
-47 49 74 0
-101 -2 -58 0
-50 10 -43 0
-56 -25 93 0
-101 65 -46 0
-40 98 -80 0
100 92 23 0
46 94 -41 0
-107 -53 73 0
109 -42 -25 0
43 -81 39 0
66 -16 -34 0
-105 -20 64 0
-96 -46 2 0
69 44 -96 0
18 54 -95 0
48 52 -4 0
-94 -3 -74 0
79 99 -40 0
-12 85 -19 0
-70 -73 52 0
29 -92 37 0
-104 -40 -26 0
-31 -110 -71 0
-76 -68 -60 0
66 -1 -65 0
61 -104 1 0
61 -15 38 0
-44 -87 -43 0
-85 -27 -54 0
10 92 94 0
15 -94 21 0
31 -25 -34 0
72 -59 55 0
10 48 -41 0
-37 -100 -40 0
24 58 -56 0
-57 74 -89 0
-46 66 -58 0
59 76 32 0
82 -74 -20 0
-63 97 100 0
-5 36 -96 0
1 91 -9 0
-97 51 -20 0
86 21 81 0
27 -44 104 0
29 77 83 0
-69 8 97 0
24 -46 -58 0
33 81 67 0
-106 -80 -44 0
96 31 109 0
109 34 37 0
-93 105 42 0
-75 28 -12 0
16 109 -47 0
-57 102 -39 0
-76 38 25 0
105 -70 12 0
-88 100 2 0
109 -6 97 0
-101 -58 107 0
-38 -21 7 0
15 -20 73 0
-43 -47 -110 0
-24 -45 21 0
-7 -91 -73 0
85 92 77 0
-6 -60 41 0
-1 8 -106 0
110 -16 -25 0
-23 40 11 0
-54 47 5 0
-98 -67 -87 0
76 -16 -19 0
-47 61 101 0
47 -4 36 0
-95 90 -53 0
50 -77 -107 0
3 9 30 0
-71 52 -4 0
-68 -92 -80 0
-86 -32 106 0
1 2 91 0
71 -105 -42 0
-70 93 -5 0
-77 45 -21 0
31 83 -33 0
-60 33 -63 0
-65 2 -21 0
-42 29 -39 0
-3 -43 98 0
81 -67 97 0
31 102 -91 0
-44 -7 -29 0
7 55 -44 0
-98 -61 -49 0
-101 -30 -25 0
-97 30 -92 0
-81 89 -2 0
-17 39 59 0
-5 -4 -31 0
78 -106 -104 0
-97 -8 23 0
-99 -93 -97 0
2 -15 -93 0
64 59 101 0
-102 -80 60 0
6 -91 -36 0
16 107 80 0
-84 -31 79 0
-63 39 27 0
-83 -109 94 0
-42 61 107 0
-47 54 -17 0
-58 16 -3 0
-55 -78 -30 0
-9 56 15 0
88 9 40 0
-84 102 87 0
-4 -62 -105 0
-47 9 83 0
105 -49 64 0
33 -7 -76 0
-1 99 62 0
-87 72 40 0
-41 -3 -50 0
-52 69 67 0
-77 -29 -58 0
21 54 108 0
32 31 67 0
13 -100 47 0
-71 86 23 0
42 85 100 0
-73 17 -59 0
69 -102 -92 0
56 32 -108 0
69 -17 -42 0
88 12 -34 0
-102 18 16 0
104 -80 -56 0
-19 16 -96 0
40 51 92 0
33 81 102 0
77 -44 -68 0
-97 -36 -38 0
-21 -15 50 0
-97 59 -109 0
98 41 -51 0
20 -50 86 0
