p cnf 40 160
4 -37 -39 0
-33 13 -31 0
16 -3 -31 0
-6 -37 -26 0
-37 -29 -40 0
-40 38 17 0
12 -7 8 0
-27 -23 19 0
-20 16 -25 0
25 -36 19 0
22 26 -6 0
-31 -20 22 0
-17 -39 22 0
-33 19 -1 0
-16 -20 35 0
-11 -27 -8 0
9 -3 40 0
10 19 33 0
20 -15 25 0
32 -39 13 0
-23 -18 -31 0
-8 -40 25 0
2 -29 -15 0
37 -8 -2 0
-28 37 -22 0
-17 -24 40 0
-28 26 -40 0
34 -38 -19 0
-15 -18 -33 0
-28 33 5 0
28 -3 32 0
40 -34 33 0
-12 -22 9 0
6 22 -17 0
-10 -21 4 0
32 33 -23 0
-24 -31 -23 0
37 -15 -20 0
-37 -38 22 0
-2 10 13 0
-21 -32 5 0
9 34 23 0
32 15 -35 0
27 16 4 0
-29 -37 -27 0
-24 13 -36 0
19 10 -37 0
-23 -30 -7 0
32 -19 3 0
-12 13 34 0
12 -20 1 0
-20 39 1 0
-2 10 -16 0
11 -33 39 0
-38 31 -1 0
-30 3 -15 0
-40 -39 -26 0
-13 -4 -25 0
-9 -36 10 0
-34 16 6 0
24 2 -3 0
40 15 25 0
38 -23 -7 0
24 36 -21 0
-15 -2 -35 0
-25 -2 26 0
14 38 -15 0
-10 13 -34 0
-16 -34 19 0
-39 -1 10 0
36 -12 -23 0
40 14 18 0
-28 9 17 0
-27 11 -36 0
32 34 16 0
-8 23 -7 0
-35 -6 15 0
29 -26 -25 0
-33 -29 -35 0
-16 -11 18 0
-28 -25 39 0
38 2 40 0
-37 19 5 0
18 35 -3 0
32 39 28 0
36 26 -33 0
-25 -14 33 0
-2 8 -38 0
23 11 -40 0
-29 27 -31 0
29 17 21 0
25 36 13 0
-25 40 19 0
34 -27 -5 0
-36 2 -21 0
-26 -13 -25 0
-26 -16 15 0
14 34 -40 0
-36 7 -29 0
5 18 -34 0
-14 34 23 0
19 -26 -37 0
35 28 9 0
6 -39 -35 0
35 13 -24 0
15 -24 -34 0
36 1 32 0
39 -33 15 0
36 6 -19 0
-24 11 1 0
38 -34 13 0
31 13 -11 0
-14 22 1 0
1 31 -6 0
-33 -1 39 0
39 24 -26 0
-3 32 35 0
10 14 -22 0
-3 40 -7 0
19 1 -17 0
-3 33 -35 0
-38 26 -20 0
-18 -24 2 0
21 38 2 0
26 -20 -25 0
1 25 31 0
26 -34 -30 0
15 -3 25 0
22 18 -10 0
28 14 4 0
-13 11 -10 0
17 28 -22 0
-31 19 -15 0
-27 20 -10 0
40 18 -24 0
-17 28 -35 0
-10 22 -33 0
32 -36 -39 0
-11 10 1 0
-3 -23 6 0
-12 -11 -35 0
17 -3 -33 0
-36 33 -20 0
3 -5 25 0
33 -36 1 0
35 25 -23 0
40 23 -22 0
-33 -24 38 0
-2 37 -24 0
13 -4 33 0
13 5 -19 0
-12 23 4 0
-5 10 9 0
-9 6 -29 0
1 11 40 0
-12 -9 -22 0
-24 22 -10 0
-5 -27 -32 0
27 -17 -19 0
-35 10 32 0
