p cnf 250 1000
204 -166 222 0
246 18 41 0
229 157 119 0
-247 -154 109 0
238 -147 -200 0
135 61 -50 0
-195 -206 -128 0
149 -239 140 0
-149 118 -82 0
22 -160 105 0
-114 97 32 0
87 250 194 0
138 -241 -191 0
-23 42 238 0
89 75 244 0
72 73 -176 0
162 -123 -55 0
-105 -204 36 0
-57 -197 208 0
228 -235 120 0
119 -3 -137 0
-156 23 -157 0
-37 -95 13 0
-223 177 -149 0
-218 53 -49 0
141 129 35 0
183 96 136 0
-193 190 -55 0
142 194 16 0
-245 -14 42 0
152 -102 -243 0
-155 28 -75 0
-235 -157 -4 0
181 -64 -87 0
1 -24 -106 0
164 -124 30 0
-117 -222 188 0
176 -100 -122 0
104 -154 -146 0
126 -207 33 0
91 204 -44 0
-169 -135 160 0
-233 -5 58 0
227 -16 -21 0
92 -189 -183 0
-152 176 91 0
-158 -13 -47 0
-194 102 184 0
4 -239 -28 0
110 119 178 0
63 -64 -248 0
-247 79 162 0
-3 -96 -28 0
-168 -236 219 0
-183 125 -218 0
182 -162 7 0
203 -31 12 0
40 17 176 0
-246 -169 4 0
189 125 -66 0
6 -70 -87 0
228 -104 75 0
-231 234 -143 0
13 146 194 0
112 -217 -119 0
201 130 86 0
90 103 7 0
64 -16 160 0
-214 -205 195 0
-222 16 -204 0
166 -150 -91 0
89 -166 -161 0
232 57 -42 0
-47 -206 -26 0
190 194 -56 0
-176 -144 -102 0
-159 -64 -194 0
-144 249 -13 0
221 -110 46 0
-1 -157 233 0
-63 -82 137 0
-115 -97 77 0
-33 36 132 0
-150 73 27 0
-91 -108 176 0
-93 54 -160 0
212 -229 -154 0
-147 -44 88 0
115 35 79 0
-138 92 -247 0
47 -184 -226 0
75 -189 -80 0
73 -34 10 0
168 237 193 0
186 133 -3 0
-153 -74 29 0
-209 -139 103 0
112 -127 176 0
-180 140 -38 0
-222 -66 -179 0
-4 190 180 0
-103 3 160 0
-109 62 -78 0
-42 245 212 0
-94 238 -162 0
-235 -97 -179 0
65 -82 189 0
-157 -24 -231 0
204 -233 241 0
-220 -60 169 0
172 -18 124 0
-43 -228 -218 0
166 85 -191 0
-53 135 153 0
74 -67 60 0
-56 179 -225 0
91 184 -213 0
-143 -200 49 0
191 -198 -119 0
-170 96 -243 0
195 227 11 0
-229 -245 224 0
51 127 80 0
93 -58 97 0
-192 -116 -160 0
-151 189 -88 0
120 206 243 0
-247 -227 133 0
190 -17 -109 0
88 79 -28 0
88 -220 196 0
131 -95 -16 0
-166 170 -200 0
-184 -146 96 0
-8 146 -4 0
127 -233 -236 0
115 -42 -159 0
232 95 -78 0
117 -90 -214 0
-168 218 174 0
133 -118 42 0
-13 -55 38 0
-95 -209 -182 0
39 205 -36 0
18 145 -120 0
-209 -101 223 0
135 32 91 0
-146 13 126 0
144 58 -102 0
-75 152 19 0
193 244 90 0
-18 -70 7 0
223 -158 -173 0
-145 79 -64 0
-92 109 -147 0
162 66 80 0
57 -61 -86 0
150 103 82 0
-63 -43 71 0
-181 16 231 0
73 15 109 0
155 -210 -112 0
248 139 68 0
-162 125 166 0
224 71 159 0
101 -196 -195 0
-109 92 11 0
242 -175 151 0
58 -200 196 0
-103 38 131 0
-45 221 -1 0
-158 35 205 0
-177 -123 10 0
-247 -169 9 0
141 -110 -98 0
230 -141 -171 0
124 75 110 0
133 -111 -19 0
49 -152 -181 0
-159 -139 -38 0
68 -231 -118 0
-228 154 229 0
-90 -39 -133 0
-132 -127 -126 0
-29 -62 -97 0
-74 -78 93 0
-75 -151 -6 0
162 26 -241 0
-118 176 103 0
243 212 200 0
-15 151 -6 0
-198 -227 -16 0
212 194 -76 0
134 123 -214 0
-167 -78 -239 0
142 -133 -44 0
-25 -184 112 0
188 97 127 0
210 -16 -164 0
-131 132 28 0
215 -179 217 0
69 42 -112 0
85 238 100 0
43 -77 193 0
169 -175 -50 0
-187 -171 195 0
7 -51 -246 0
-25 -96 72 0
-59 193 -38 0
-70 6 -121 0
-169 137 -140 0
205 33 -4 0
-102 1 6 0
98 66 227 0
-126 85 129 0
-200 89 83 0
161 -186 227 0
58 -60 174 0
-206 -23 -22 0
186 -234 44 0
190 -95 -217 0
161 -213 -159 0
118 189 -170 0
-104 -114 -98 0
229 219 -197 0
-157 23 -60 0
-194 -145 -220 0
159 33 -15 0
163 -17 -40 0
-210 -64 -172 0
-19 -78 94 0
19 80 60 0
-51 -220 -191 0
205 32 -52 0
173 192 19 0
-7 -196 -226 0
-206 121 141 0
-75 207 -99 0
131 -13 97 0
-144 -187 -196 0
120 114 64 0
231 -184 6 0
61 173 -188 0
-202 205 206 0
-23 12 -157 0
167 -12 -30 0
-247 15 -108 0
4 -75 241 0
-225 13 -72 0
-54 152 86 0
-137 -70 -82 0
151 245 20 0
-84 221 -178 0
-186 -213 232 0
242 -182 -189 0
65 94 45 0
-205 -170 72 0
23 -187 228 0
-39 -54 -209 0
-7 -212 -197 0
-157 -25 -245 0
-65 -205 94 0
-73 148 239 0
-223 -41 161 0
164 66 26 0
66 56 -48 0
-14 88 -48 0
-248 -76 197 0
-223 -194 228 0
13 -99 -201 0
229 -74 111 0
-235 -37 159 0
-62 116 239 0
159 -137 -28 0
-77 -72 -17 0
-30 -35 150 0
-93 -243 124 0
-184 21 -78 0
-207 140 -111 0
18 210 111 0
107 166 -130 0
100 -74 -207 0
41 98 27 0
70 105 -181 0
-46 231 5 0
-12 117 162 0
-19 200 68 0
-27 -201 187 0
-94 176 -11 0
-147 -118 71 0
80 -107 -143 0
37 -29 -164 0
58 96 -136 0
10 -28 -37 0
128 241 -203 0
65 -205 108 0
66 -74 -85 0
202 158 -185 0
119 -124 -220 0
-156 23 126 0
33 223 115 0
163 -113 40 0
146 -26 144 0
-210 140 41 0
180 -137 102 0
-28 168 166 0
124 144 50 0
240 -100 208 0
80 13 96 0
116 -233 -19 0
-237 -37 -224 0
-46 -162 -94 0
191 -25 -71 0
11 -80 100 0
-205 16 -230 0
70 46 73 0
-55 -32 250 0
76 -137 -227 0
-55 150 -153 0
145 237 -36 0
-194 -243 -134 0
122 -151 -203 0
24 204 177 0
-146 -117 -120 0
-135 -153 -170 0
-3 34 101 0
-188 -26 -202 0
13 -217 -21 0
225 179 -147 0
227 153 10 0
-18 -4 -20 0
168 -80 63 0
14 -127 182 0
-145 37 -44 0
-176 201 -145 0
-181 148 220 0
169 -228 204 0
4 -181 -103 0
128 121 246 0
140 46 -71 0
-71 -59 -5 0
-160 73 -224 0
-199 57 -191 0
130 -242 126 0
152 228 244 0
207 106 -70 0
-82 189 -34 0
33 24 -137 0
15 3 186 0
221 196 -85 0
-194 -111 242 0
-179 -26 23 0
103 -189 230 0
-13 198 18 0
126 246 -200 0
6 -131 -161 0
-150 88 48 0
161 -173 89 0
72 -30 220 0
-19 64 -118 0
-8 -191 -106 0
2 -249 15 0
-250 -28 -98 0
86 -167 -59 0
134 96 -42 0
-202 218 175 0
-162 -189 51 0
248 44 180 0
-143 -16 -22 0
-35 62 -234 0
-56 237 -231 0
-77 -43 -188 0
-219 -27 165 0
-154 -192 -109 0
185 -115 -24 0
1 228 66 0
224 162 -68 0
-209 215 -99 0
-13 32 -213 0
-73 -50 53 0
121 -224 -211 0
133 211 69 0
99 -216 37 0
91 -180 -119 0
-237 -42 46 0
94 220 19 0
-56 249 172 0
203 -8 -63 0
-170 -56 -167 0
-50 142 -218 0
189 -126 36 0
134 -68 159 0
-205 211 -30 0
-64 -46 -207 0
127 181 -184 0
-100 1 -142 0
-116 -54 -183 0
-19 74 -190 0
-88 65 -71 0
-94 67 -234 0
90 -162 227 0
185 -227 -38 0
245 -21 27 0
-231 57 210 0
-247 183 195 0
33 174 57 0
186 18 111 0
-167 57 12 0
-218 152 79 0
-168 136 118 0
-25 -182 250 0
244 114 -58 0
126 185 -169 0
38 8 -162 0
-25 190 197 0
-226 -192 79 0
135 -11 85 0
-90 -104 175 0
-106 14 -143 0
98 143 -163 0
-187 -213 28 0
120 152 213 0
118 -70 155 0
135 230 169 0
-80 28 -197 0
-140 -97 47 0
146 -147 235 0
168 236 -30 0
52 150 -215 0
-67 94 110 0
173 158 7 0
58 95 39 0
35 -110 88 0
61 -190 -43 0
-57 201 123 0
74 -222 156 0
-67 -182 144 0
-142 241 18 0
97 -169 -205 0
130 -133 139 0
-173 -125 153 0
-39 214 85 0
52 150 159 0
150 -144 240 0
-42 -13 148 0
-140 -208 75 0
-106 74 68 0
-18 61 -17 0
-195 -74 -101 0
-194 -64 101 0
-120 -174 -9 0
-92 137 -14 0
-106 58 185 0
-107 -37 -71 0
143 33 -162 0
145 -7 -12 0
-74 105 120 0
239 78 -60 0
-142 6 198 0
-89 49 -210 0
93 42 -179 0
212 -241 -32 0
197 -107 -118 0
-17 171 191 0
-216 167 161 0
-223 -159 -30 0
-135 80 51 0
183 245 165 0
61 81 106 0
142 -169 81 0
175 -243 -104 0
147 -20 212 0
212 173 76 0
167 98 -139 0
163 203 -60 0
-33 21 128 0
-237 136 -97 0
218 233 -32 0
-204 11 -59 0
-165 53 -104 0
-186 46 4 0
-57 -188 8 0
-48 42 -23 0
236 206 -10 0
65 -69 154 0
47 180 225 0
16 34 -149 0
-212 171 -33 0
-214 221 19 0
56 202 46 0
1 -123 -137 0
187 122 -95 0
78 -185 68 0
-118 -239 -140 0
143 151 -196 0
-198 -146 -224 0
-93 82 208 0
-25 207 -231 0
207 -73 59 0
222 185 -36 0
-185 109 -43 0
163 -162 -20 0
224 -145 -69 0
-227 -45 -25 0
-45 62 214 0
-194 193 107 0
-188 242 -99 0
129 -142 -132 0
-134 73 -143 0
-89 161 -242 0
-213 -167 190 0
156 -165 -117 0
242 105 -233 0
82 99 -50 0
156 -91 -60 0
-186 2 -115 0
192 52 -228 0
-173 205 -99 0
-63 196 -180 0
36 94 5 0
126 -118 117 0
239 -92 78 0
81 -174 234 0
224 67 136 0
111 16 206 0
237 161 -102 0
-117 -108 -63 0
-181 196 127 0
-63 240 199 0
111 -184 -107 0
-58 219 53 0
58 -131 107 0
-159 126 202 0
-169 132 -92 0
-48 70 177 0
-167 -157 11 0
161 -115 109 0
-86 182 53 0
-170 171 -6 0
-208 11 133 0
226 -233 -224 0
-249 -79 63 0
44 -23 -96 0
35 -92 -13 0
232 147 -189 0
52 213 -196 0
42 -192 -200 0
-210 241 -113 0
-218 210 -22 0
65 6 142 0
-210 242 249 0
46 -19 -85 0
229 53 -177 0
54 40 204 0
173 35 44 0
55 215 88 0
-19 145 -102 0
-234 -13 -99 0
-116 167 -67 0
146 -248 26 0
-4 53 -219 0
-83 -238 243 0
-54 -160 242 0
-216 54 -7 0
190 56 -138 0
68 -182 -190 0
61 -229 -171 0
250 -189 165 0
-91 190 108 0
-236 -145 96 0
-202 -58 -78 0
-126 212 6 0
-6 225 -148 0
89 -6 -21 0
43 -176 8 0
-153 86 -241 0
60 31 59 0
18 151 59 0
-71 97 -108 0
-37 -125 -33 0
-130 178 -193 0
146 -183 75 0
6 84 231 0
129 -94 -44 0
-33 19 220 0
-228 97 -210 0
137 65 -7 0
45 -145 245 0
135 -58 -130 0
-54 -52 -209 0
-189 50 42 0
-141 43 -42 0
-180 228 125 0
86 75 -145 0
-187 -22 56 0
-75 48 -167 0
-172 114 -238 0
-225 -66 -228 0
-160 191 184 0
219 -192 -238 0
42 -154 -94 0
-226 -8 185 0
28 199 -130 0
