p cnf 20 80
-8 -4 -9 0
-1 -10 -11 0
5 -3 -15 0
17 14 -7 0
-15 -19 -9 0
-15 2 9 0
12 5 -19 0
-18 -2 -20 0
-2 17 -20 0
19 9 -16 0
1 7 6 0
-7 -10 14 0
-16 17 4 0
-10 -13 -2 0
13 16 1 0
18 12 17 0
-13 6 15 0
-16 18 19 0
-15 17 -9 0
8 1 6 0
-12 17 -3 0
-12 -13 1 0
20 8 -2 0
-8 -1 -17 0
6 11 -19 0
15 18 -20 0
-3 14 -2 0
3 -5 2 0
4 1 -16 0
-10 -15 -5 0
-8 13 -12 0
-16 -15 18 0
-10 3 9 0
-7 1 -18 0
-6 -18 4 0
-13 17 7 0
17 1 12 0
-6 -9 -13 0
-10 -13 2 0
13 -7 -10 0
18 -19 -6 0
-4 -19 -16 0
14 -12 -7 0
-6 20 -12 0
18 -10 -16 0
-11 17 -7 0
4 7 -19 0
11 -17 20 0
-15 -16 18 0
13 -10 19 0
20 8 13 0
-7 11 -10 0
7 -16 9 0
-19 12 4 0
14 4 3 0
5 8 -1 0
6 -13 11 0
-20 -6 -1 0
-17 11 -7 0
-17 3 9 0
20 -12 17 0
-8 -10 -6 0
14 3 -6 0
3 18 -7 0
-15 -8 -12 0
-2 8 18 0
-4 12 14 0
-14 18 6 0
-7 13 -14 0
3 14 9 0
5 16 18 0
3 2 -14 0
-17 -7 4 0
-15 11 14 0
8 2 -19 0
-14 -6 -1 0
-13 -1 -15 0
18 -15 17 0
17 7 19 0
-4 5 -13 0
