p cnf 50 200
1 -25 -18 0
35 23 -36 0
-8 -10 -31 0
-26 30 42 0
2 -31 50 0
32 -31 35 0
23 -49 -20 0
20 -25 18 0
-20 -6 -42 0
9 21 -50 0
-11 -31 7 0
11 22 40 0
42 10 43 0
50 -38 31 0
-24 9 -8 0
11 8 -26 0
21 35 42 0
46 -13 14 0
-39 14 33 0
37 31 -2 0
28 45 -30 0
-19 -36 45 0
36 33 29 0
-17 -47 -22 0
-32 6 -23 0
-2 -1 19 0
47 17 44 0
5 -49 -42 0
28 -14 10 0
7 -11 50 0
-7 -6 40 0
-28 33 12 0
15 -24 -3 0
44 12 -34 0
31 39 40 0
26 -16 45 0
-19 24 46 0
15 3 45 0
26 6 7 0
21 -42 -7 0
-16 -45 42 0
-1 -11 -2 0
12 26 36 0
-44 -7 -1 0
13 -9 27 0
-43 46 10 0
-31 17 33 0
-14 1 13 0
21 22 36 0
34 43 -26 0
-19 -16 -39 0
22 -19 -29 0
-33 -35 1 0
49 -11 -13 0
23 -31 -4 0
-1 7 47 0
-45 12 5 0
33 -9 -37 0
29 -39 49 0
-23 -37 -28 0
-7 2 50 0
44 -24 -27 0
-18 19 38 0
23 6 40 0
-8 -44 -31 0
-5 -50 -13 0
29 20 13 0
-49 36 -43 0
48 31 -19 0
-6 -42 -50 0
23 -13 19 0
27 -3 -30 0
-37 16 -34 0
50 -47 46 0
-34 6 -37 0
47 -13 -37 0
18 -49 -14 0
-25 31 43 0
-28 -20 6 0
-26 -45 47 0
50 46 10 0
12 8 37 0
44 27 -10 0
-46 34 -10 0
-31 -24 41 0
-26 -33 25 0
-31 48 -26 0
37 -26 16 0
-6 27 14 0
-14 -29 -32 0
-45 -14 -15 0
43 -44 -38 0
-9 -3 -12 0
30 -29 2 0
-49 10 -41 0
17 28 1 0
27 -45 37 0
-4 3 43 0
-31 -26 -41 0
-32 43 17 0
-32 -24 26 0
-20 22 -17 0
-15 38 -33 0
44 27 29 0
47 -49 -44 0
-40 11 47 0
-4 -38 23 0
49 36 -5 0
31 21 -6 0
39 -16 22 0
-36 49 -7 0
-17 38 -16 0
29 -25 -3 0
18 24 -39 0
-12 35 -14 0
43 -9 41 0
-35 -41 10 0
-9 37 -30 0
26 16 -14 0
22 -28 7 0
-45 -25 11 0
-14 -28 -16 0
-20 42 39 0
37 24 10 0
3 27 35 0
-9 14 -5 0
11 -9 -49 0
33 10 31 0
16 36 -22 0
-8 -25 -16 0
-12 -48 21 0
-26 -16 44 0
43 -3 6 0
17 -28 38 0
-38 11 40 0
-36 -32 34 0
37 -33 49 0
18 38 -24 0
-36 -44 46 0
7 38 -21 0
32 27 -26 0
15 -13 50 0
-34 16 -19 0
48 9 45 0
-44 37 -40 0
-42 5 -18 0
15 26 45 0
43 -42 6 0
-49 14 48 0
-15 10 25 0
30 -5 20 0
-38 -23 -25 0
5 46 -16 0
-18 26 8 0
39 -6 31 0
-28 -11 19 0
-34 -44 14 0
47 -42 -44 0
3 -37 47 0
28 41 -25 0
2 -26 43 0
20 -42 -25 0
43 41 -2 0
-19 34 45 0
13 -27 -37 0
4 -26 43 0
-42 21 -1 0
-30 25 -6 0
-11 -43 -17 0
20 46 -2 0
-23 -37 7 0
-23 17 -25 0
-37 -31 19 0
40 23 -31 0
-32 -33 -45 0
-29 -20 15 0
13 48 -7 0
-4 -19 -9 0
-48 13 -2 0
-4 -17 -12 0
30 13 -41 0
-32 41 17 0
2 44 -7 0
-36 -37 -25 0
44 28 40 0
42 -33 -7 0
-39 -47 -12 0
37 -24 10 0
6 -43 -42 0
-17 -29 22 0
17 -42 30 0
-20 18 -1 0
46 14 -25 0
-4 30 21 0
5 38 35 0
-21 -42 -28 0
10 -15 -35 0
46 -41 -9 0
-16 -29 46 0
6 44 -4 0
