p cnf 50 200
-44 -9 -40 0
40 9 27 0
-44 31 8 0
23 13 46 0
-23 39 18 0
-11 44 -43 0
31 -37 8 0
-25 -47 3 0
10 -29 -17 0
-12 3 -26 0
25 39 -4 0
13 -27 -3 0
30 6 14 0
-43 28 -25 0
36 -46 12 0
10 -7 30 0
-19 24 -15 0
50 2 35 0
-38 13 -19 0
-46 11 -2 0
-42 41 -26 0
-25 -14 -38 0
29 -12 -39 0
21 44 18 0
-22 -6 48 0
-21 1 -22 0
-26 -47 43 0
20 -32 31 0
-41 3 15 0
-30 -26 -11 0
3 -7 -21 0
-28 17 -39 0
-27 -20 -36 0
37 -47 -26 0
39 -20 24 0
-39 -10 -26 0
-32 17 -16 0
21 19 -43 0
47 -48 -13 0
-29 34 30 0
7 -28 -18 0
-24 -23 20 0
42 -49 13 0
43 40 -17 0
3 47 48 0
38 -37 48 0
12 -7 -31 0
6 -30 48 0
-39 -17 31 0
-39 12 50 0
-14 37 -35 0
6 -29 40 0
23 28 48 0
17 -16 48 0
-14 23 -28 0
46 44 29 0
24 17 -19 0
40 33 -23 0
-13 -27 -24 0
30 -26 47 0
-5 -49 -24 0
-44 -14 43 0
30 3 29 0
-36 -35 -13 0
-27 18 39 0
-13 -46 -25 0
-21 -42 47 0
36 -42 34 0
6 37 48 0
-22 -29 23 0
9 34 -28 0
19 39 40 0
-21 27 -48 0
-20 -43 40 0
-12 -1 -11 0
37 29 -40 0
28 -23 -10 0
10 39 12 0
-12 -42 21 0
2 19 33 0
11 15 2 0
48 12 -17 0
13 -11 50 0
50 -2 -36 0
-44 -14 -31 0
32 -5 15 0
-23 -12 1 0
-44 -11 -1 0
-26 13 35 0
33 35 -12 0
-44 45 21 0
-35 -5 32 0
27 30 16 0
-30 -40 -21 0
16 -23 44 0
33 -36 49 0
-18 39 30 0
-3 -4 46 0
-13 35 -27 0
-26 36 19 0
25 3 -13 0
-2 -25 -1 0
-16 -14 -47 0
38 -33 -50 0
8 -15 -17 0
-48 25 -15 0
-27 -23 48 0
-36 8 -11 0
-45 -4 2 0
19 -1 10 0
7 21 20 0
-24 -40 -3 0
-41 -30 -2 0
36 -17 -15 0
-49 -12 19 0
4 40 -3 0
32 -47 4 0
-33 -35 -47 0
-15 -17 -18 0
-12 -36 42 0
44 -43 -34 0
17 -9 46 0
4 -42 -40 0
-6 -45 -8 0
19 -6 1 0
47 -3 26 0
10 -45 -20 0
20 -4 7 0
-48 -50 -18 0
-4 -16 -35 0
26 22 -7 0
-13 39 -16 0
26 -41 43 0
22 33 -46 0
-50 -4 -21 0
48 -18 30 0
-31 -34 19 0
-2 40 -6 0
28 -40 -38 0
28 43 11 0
-18 28 -8 0
38 23 22 0
-6 -25 40 0
-26 -50 -45 0
23 -20 3 0
-43 -20 16 0
23 -14 28 0
1 -45 9 0
13 -14 7 0
32 42 11 0
-26 -9 -13 0
-41 33 -21 0
-7 -22 13 0
28 37 -49 0
-3 -46 -13 0
-35 -47 30 0
-8 -1 33 0
-26 -28 -47 0
-33 -18 14 0
-7 -45 6 0
25 -11 -48 0
3 -40 -32 0
1 34 -10 0
-40 -27 -20 0
8 33 26 0
-44 20 30 0
-29 18 2 0
27 9 19 0
-46 9 -8 0
-1 16 28 0
42 -46 -13 0
23 -18 28 0
14 -4 50 0
50 -37 28 0
48 41 14 0
-42 35 -36 0
-8 -25 24 0
-1 5 13 0
-29 -8 39 0
13 -44 -10 0
-24 -14 12 0
-43 -19 -30 0
-9 2 31 0
37 49 9 0
-8 -42 -38 0
-3 50 -23 0
-29 42 -25 0
-15 -25 9 0
-40 31 -26 0
26 -23 -32 0
18 45 3 0
19 -42 -20 0
50 -19 -28 0
-11 -43 7 0
4 37 26 0
-13 26 -48 0
-37 32 19 0
-43 24 -6 0
-33 6 22 0
25 9 -24 0
