p cnf 90 360
-84 40 83 0
84 74 36 0
49 -25 48 0
48 -70 -52 0
21 -10 -61 0
11 -20 -54 0
-56 34 -51 0
18 -25 -26 0
-81 -83 39 0
-48 -70 -55 0
4 -34 63 0
25 -60 15 0
65 -47 -33 0
1 33 -90 0
-60 -16 37 0
75 -64 -26 0
-75 82 29 0
2 61 -29 0
32 65 61 0
54 -35 36 0
-27 -18 73 0
72 -50 -80 0
-26 -67 -77 0
-67 78 -59 0
-9 35 -24 0
-42 56 88 0
9 52 6 0
2 4 51 0
3 65 -6 0
-52 -77 14 0
-25 -49 -2 0
-80 44 40 0
38 -73 2 0
-79 76 83 0
-58 2 26 0
-6 -87 -1 0
-83 39 20 0
-90 -71 48 0
-24 -65 62 0
-86 3 -52 0
87 8 -42 0
-17 52 74 0
-86 7 12 0
49 -31 -36 0
21 85 -48 0
-22 17 -62 0
60 13 -58 0
-48 -74 77 0
48 17 53 0
48 -4 78 0
23 -58 28 0
75 -24 -66 0
22 79 -10 0
51 44 2 0
-17 15 64 0
18 -32 -12 0
-18 8 71 0
70 -7 15 0
57 75 6 0
-70 38 47 0
-89 73 35 0
3 10 80 0
-15 -71 64 0
-8 10 -39 0
-81 64 21 0
-30 59 15 0
25 -54 71 0
-78 -70 38 0
16 -25 53 0
21 -83 49 0
-86 30 -27 0
-57 6 88 0
-40 -24 -54 0
-8 -3 19 0
-23 -26 84 0
45 50 77 0
-58 -76 35 0
-59 -10 -85 0
73 27 33 0
-39 55 79 0
-25 -47 -32 0
-29 28 19 0
-21 9 73 0
70 79 57 0
-75 -32 -13 0
-75 4 14 0
2 17 -36 0
-83 -59 86 0
35 -76 -38 0
9 -39 -53 0
37 72 64 0
17 67 -90 0
-7 -79 -54 0
70 26 30 0
-63 45 79 0
-34 72 76 0
67 -75 -25 0
53 -9 44 0
4 -70 1 0
-67 -23 -48 0
-79 -85 55 0
-73 71 -80 0
69 35 -49 0
32 67 51 0
-75 -18 -43 0
-37 -22 46 0
-44 33 -88 0
-45 89 -34 0
-11 -86 66 0
41 77 47 0
-16 -66 -50 0
86 36 19 0
