p cnf 50 200
19 -9 -36 0
-48 -24 -3 0
31 -50 -29 0
20 -3 -29 0
3 33 -34 0
-33 -23 -36 0
50 -33 -48 0
-39 4 -1 0
-23 -24 -46 0
-46 -11 26 0
-33 -6 -22 0
-36 4 29 0
-46 -26 -3 0
-9 -1 7 0
42 50 -31 0
-40 10 -6 0
-6 -31 -4 0
18 -5 -40 0
42 -39 -30 0
-13 -9 -3 0
19 -40 -20 0
-20 44 -24 0
30 -1 -32 0
50 11 -31 0
13 -24 5 0
36 47 44 0
49 35 -30 0
-3 39 24 0
15 -22 14 0
29 -47 -2 0
-22 45 -14 0
29 49 4 0
-40 -29 -13 0
-42 -32 -17 0
50 20 45 0
-9 34 -16 0
42 7 28 0
47 -24 16 0
-27 40 26 0
-45 -17 22 0
-26 18 8 0
40 -3 18 0
-5 -48 -14 0
-19 -2 1 0
16 -8 -14 0
-29 -11 26 0
5 -24 -11 0
-47 21 -43 0
-18 7 39 0
26 13 -16 0
40 45 5 0
29 -1 40 0
-7 -20 6 0
-36 -42 19 0
-48 -12 -34 0
-32 12 8 0
-5 19 -14 0
7 -12 41 0
50 23 40 0
23 39 3 0
28 -35 -12 0
8 35 48 0
5 37 6 0
-27 -41 -5 0
29 12 -19 0
-34 -30 12 0
-21 -36 47 0
41 -16 38 0
34 20 -31 0
45 -11 -14 0
24 38 -30 0
20 -4 -2 0
-24 -33 -43 0
-1 -15 -6 0
-9 -40 14 0
30 22 -41 0
4 36 -48 0
-11 -39 44 0
-50 22 -19 0
19 22 -9 0
-50 47 -29 0
2 -1 4 0
-10 3 30 0
-31 3 -32 0
32 -40 -13 0
36 -50 17 0
28 -20 -14 0
-12 -39 3 0
-36 19 -26 0
39 -42 -11 0
25 -12 -34 0
15 12 -45 0
-49 -50 22 0
-9 8 -16 0
7 26 3 0
28 -21 -27 0
39 46 -42 0
-15 -21 -12 0
-38 -28 -31 0
-7 22 -32 0
40 -33 20 0
-22 40 -5 0
1 -47 12 0
-8 31 35 0
-38 -8 -10 0
-25 -20 -34 0
-17 43 33 0
-41 -43 38 0
40 38 -36 0
-23 -14 -41 0
42 35 -48 0
43 38 37 0
3 39 25 0
-11 -22 49 0
9 -31 -27 0
-1 -18 46 0
-3 40 1 0
36 -12 6 0
39 6 -8 0
18 29 -10 0
-2 9 -40 0
-38 -12 -15 0
9 -21 25 0
-36 46 -43 0
2 -6 -12 0
-48 -39 -34 0
12 -34 23 0
6 3 -12 0
-46 -23 -15 0
11 18 32 0
3 -35 29 0
-25 7 -14 0
31 -17 1 0
24 39 18 0
7 -50 44 0
-26 -34 -46 0
-29 -16 33 0
-15 -25 13 0
-8 25 -23 0
6 38 43 0
-33 18 27 0
17 3 -16 0
-8 19 -9 0
-28 1 -36 0
9 -3 -11 0
50 7 38 0
-4 5 17 0
29 27 41 0
27 40 23 0
-26 40 22 0
46 33 -29 0
-1 -19 -48 0
-6 -9 43 0
5 14 40 0
27 18 22 0
-50 27 -23 0
-23 -18 -20 0
32 40 -45 0
22 -45 -43 0
-46 -12 43 0
5 25 34 0
-24 31 16 0
27 41 48 0
-14 3 -24 0
6 -5 -31 0
-38 21 16 0
41 11 35 0
-29 21 -38 0
-45 36 23 0
-30 12 -29 0
27 -44 -12 0
-19 36 34 0
-40 -39 30 0
-22 35 -25 0
23 -45 2 0
7 8 -43 0
-43 -3 41 0
-26 -36 18 0
-46 29 9 0
-2 -21 12 0
-11 -17 -46 0
-24 20 34 0
38 49 36 0
5 37 -19 0
-29 6 42 0
-37 -13 6 0
-28 -33 -22 0
29 -25 37 0
-18 17 43 0
-7 -30 -17 0
-41 35 -33 0
-31 -44 -28 0
47 -35 -45 0
-38 -19 -30 0
-38 -29 -12 0
-36 -12 -50 0
-40 -18 42 0
-11 43 49 0
-14 37 42 0
32 -42 -14 0
