p cnf 30 120
-14 -20 22 0
25 27 1 0
27 -3 18 0
-8 27 -3 0
15 -16 28 0
-6 21 13 0
-21 9 8 0
27 -30 -8 0
-29 24 22 0
-3 25 19 0
-30 25 3 0
2 -28 -10 0
25 30 -20 0
3 -14 -26 0
27 -11 30 0
-5 -30 20 0
-11 17 -15 0
26 17 24 0
-24 15 6 0
-3 29 -7 0
27 20 -23 0
19 -21 -25 0
16 5 -15 0
21 -9 28 0
-28 22 -6 0
16 -1 19 0
-5 11 -26 0
14 25 26 0
-1 -23 12 0
28 21 -27 0
-18 -11 -1 0
25 19 22 0
2 -9 -16 0
11 -20 -8 0
-24 2 -16 0
-23 24 5 0
-15 28 18 0
-1 25 -28 0
-14 9 4 0
-26 12 -24 0
-17 -14 -2 0
-3 -1 2 0
-4 28 -12 0
21 17 19 0
-6 30 4 0
6 -22 -15 0
16 -29 -24 0
-11 -5 -29 0
-12 30 -3 0
-15 11 -12 0
-21 -17 -7 0
-1 -15 14 0
-29 -25 16 0
8 7 -29 0
-11 18 20 0
-8 7 12 0
18 -24 1 0
-15 26 2 0
9 -17 -10 0
-18 28 -26 0
16 -17 -10 0
11 8 -21 0
27 25 6 0
-17 -29 13 0
21 -15 -29 0
-28 -8 -29 0
4 13 27 0
-11 30 21 0
14 2 10 0
-13 -27 1 0
-20 -23 3 0
-27 -14 -30 0
-13 17 -29 0
1 14 -17 0
30 6 -1 0
-13 -25 -1 0
11 16 -28 0
18 -9 -14 0
-2 -12 29 0
-29 -2 -16 0
-23 -5 17 0
5 24 -21 0
14 27 6 0
-10 29 1 0
-7 11 14 0
-25 1 -20 0
8 -28 -12 0
30 11 -3 0
-14 10 -21 0
-14 8 -29 0
20 -16 -19 0
16 -4 -29 0
-24 -26 -19 0
29 12 -5 0
15 21 22 0
12 10 17 0
-8 -2 3 0
6 -24 7 0
-25 26 -21 0
-19 23 27 0
-25 -12 30 0
-2 -15 20 0
3 -1 18 0
30 26 -10 0
-17 -12 20 0
22 8 19 0
-6 -15 7 0
-29 13 27 0
20 5 14 0
-22 -4 9 0
3 -29 9 0
10 -21 -4 0
11 5 -15 0
-16 -20 -18 0
17 24 -4 0
-5 -16 8 0
-12 29 -24 0
20 11 -28 0
17 21 -16 0
-14 -1 -4 0
