p cnf 200 800
-8 -198 95 0
-84 -102 150 0
141 88 -185 0
-101 -14 -147 0
83 -100 13 0
61 87 45 0
-187 20 14 0
60 17 -168 0
-143 14 42 0
-152 -139 -116 0
-39 19 66 0
179 -187 -152 0
167 -126 117 0
144 -89 119 0
178 69 22 0
-100 -68 -137 0
-105 134 32 0
-148 124 -43 0
125 -110 -139 0
-63 -144 -123 0
-186 75 -8 0
-179 185 8 0
-125 181 -29 0
45 168 -42 0
166 195 13 0
121 73 77 0
156 -70 -194 0
-157 -69 -111 0
164 18 -113 0
76 -5 -150 0
76 65 -22 0
108 119 140 0
-160 -155 99 0
159 44 -22 0
-31 21 145 0
88 91 22 0
-184 -176 -151 0
36 141 -28 0
-57 127 -134 0
-120 16 1 0
200 -96 -98 0
-180 -108 -111 0
81 177 54 0
184 144 -15 0
-98 -158 150 0
-52 32 84 0
-101 -19 -73 0
-34 -192 -106 0
-148 -34 86 0
-45 119 13 0
-19 137 82 0
-196 155 -38 0
-69 133 -115 0
121 -20 196 0
-104 58 145 0
-25 -169 -84 0
-83 -7 -3 0
-100 -16 73 0
174 -42 -56 0
-197 78 -132 0
-190 156 -82 0
46 190 4 0
-39 42 115 0
200 -89 138 0
127 -5 -77 0
100 -52 101 0
-93 89 -133 0
-24 -78 -71 0
-57 -27 -39 0
-97 -41 82 0
-172 141 -99 0
-174 -35 -151 0
-174 -95 164 0
-165 -63 65 0
165 -28 -20 0
163 134 43 0
138 -145 99 0
28 -107 138 0
100 18 -162 0
-5 -178 76 0
44 -97 -142 0
-158 130 199 0
-26 -85 164 0
-55 184 -138 0
-62 -196 -23 0
53 -8 189 0
124 -92 70 0
196 -131 -106 0
143 -94 -153 0
5 -135 -168 0
187 179 160 0
-18 180 178 0
83 -129 118 0
136 143 6 0
39 50 -40 0
92 39 48 0
-139 186 -165 0
48 130 53 0
109 61 -10 0
-46 40 47 0
-29 180 -132 0
-26 -103 -6 0
187 -159 -152 0
49 23 37 0
149 -23 -165 0
192 182 -127 0
165 188 90 0
-126 -108 115 0
-111 38 47 0
-107 -27 -94 0
94 162 -3 0
121 39 -133 0
181 -190 7 0
-18 45 164 0
23 -93 21 0
-142 -155 85 0
39 -144 -195 0
134 -128 192 0
5 -144 -198 0
-16 -13 -137 0
-99 186 -66 0
-126 -11 -138 0
-62 -145 -129 0
-21 82 -179 0
184 8 -143 0
45 144 -183 0
170 72 -18 0
-79 176 -118 0
104 93 -44 0
39 99 -150 0
