p cnf 50 200
-19 49 -18 0
-19 -46 -42 0
-27 -13 11 0
8 -37 50 0
26 -17 -3 0
-26 44 -33 0
50 26 14 0
16 -4 -41 0
42 -29 -41 0
32 12 43 0
46 -22 -50 0
-21 -9 18 0
-32 31 1 0
5 -39 6 0
27 19 -7 0
-18 29 24 0
-24 -31 12 0
-10 11 -7 0
39 15 47 0
-9 -8 -15 0
-43 18 23 0
50 38 -29 0
34 -45 -29 0
-8 14 -45 0
45 -38 -35 0
-18 36 47 0
32 -5 31 0
22 -24 -9 0
-19 33 -15 0
39 -34 -4 0
9 -23 -28 0
29 37 8 0
22 46 -32 0
8 -19 -45 0
-38 3 25 0
8 38 -30 0
-14 -42 -11 0
24 -22 21 0
19 8 -20 0
-21 -37 30 0
33 45 18 0
38 36 32 0
-32 28 25 0
-11 -28 -33 0
-21 9 29 0
-19 -27 -36 0
-42 29 5 0
-25 -19 -44 0
3 -40 21 0
-34 -28 -50 0
31 22 36 0
5 31 7 0
46 25 -36 0
-11 22 -25 0
-24 -35 1 0
11 7 -42 0
-40 -22 -32 0
-9 11 45 0
-50 38 4 0
-17 21 32 0
39 -4 28 0
40 44 41 0
41 3 31 0
50 -3 -5 0
3 39 -23 0
-46 -16 10 0
47 -13 -12 0
16 -3 6 0
19 -17 -47 0
30 43 -24 0
40 -30 20 0
-1 43 8 0
-18 -8 -44 0
3 -20 35 0
-41 -17 36 0
-49 11 35 0
22 49 -8 0
16 26 -41 0
-40 -10 -30 0
-44 -34 39 0
-7 -12 32 0
27 -48 39 0
41 -42 -49 0
-17 -46 -18 0
27 24 -41 0
-45 13 39 0
-43 29 41 0
-7 43 -8 0
32 -33 3 0
-3 10 -42 0
-39 48 -47 0
-1 4 -29 0
-1 27 35 0
-33 -14 46 0
-14 -49 25 0
-26 30 20 0
-12 17 2 0
13 -32 44 0
-28 -37 45 0
-11 -29 35 0
2 -19 -37 0
9 -25 12 0
-31 5 8 0
-50 10 31 0
3 21 29 0
12 -43 26 0
4 -41 -44 0
-1 -18 46 0
30 14 39 0
-29 38 1 0
-25 6 -11 0
50 -10 46 0
46 -28 -5 0
40 -22 23 0
-49 1 -4 0
2 -19 47 0
-41 47 44 0
38 -35 48 0
43 34 5 0
-45 -46 13 0
-36 -21 -39 0
-36 50 -29 0
-45 -37 19 0
-43 16 9 0
22 -34 38 0
-20 39 -18 0
43 15 38 0
9 -19 11 0
41 -39 50 0
-4 30 50 0
19 34 39 0
-28 6 19 0
-42 44 -1 0
-31 -35 1 0
-17 33 32 0
17 -33 7 0
28 -3 -2 0
49 11 46 0
28 2 -11 0
2 35 -23 0
-32 37 -6 0
-38 29 -18 0
14 27 -11 0
37 -3 -50 0
42 39 -36 0
-41 4 -35 0
25 -46 14 0
37 31 -5 0
38 31 -32 0
-2 -34 -1 0
5 -37 25 0
23 45 -3 0
-35 -40 3 0
-10 -36 -31 0
-23 -43 -25 0
26 -38 -42 0
-35 -12 36 0
40 -4 38 0
-25 49 -40 0
29 -16 21 0
-18 -23 8 0
-21 -32 -24 0
48 38 43 0
10 24 -29 0
42 29 32 0
49 45 7 0
-39 47 -13 0
-40 -36 13 0
-3 -47 -34 0
43 35 34 0
-21 -18 8 0
22 -5 -19 0
41 -27 -36 0
6 12 -20 0
32 -24 -36 0
34 44 25 0
27 1 -16 0
48 29 -34 0
-16 6 -46 0
-26 39 45 0
11 -33 -32 0
7 3 44 0
27 7 12 0
34 28 50 0
41 44 23 0
-4 -2 37 0
-17 15 40 0
4 13 -3 0
-32 -28 -3 0
-18 6 39 0
-32 -33 5 0
47 18 48 0
45 43 12 0
32 -37 -7 0
37 -42 25 0
20 3 25 0
1 40 46 0
7 -41 10 0
-46 26 11 0
-43 -2 -22 0
