p cnf 80 320
-42 -79 10 0
-78 51 77 0
-80 64 20 0
-4 7 49 0
-76 -2 -58 0
-41 -70 -54 0
1 74 76 0
-2 55 1 0
-56 -14 -77 0
22 -29 38 0
18 44 -57 0
-58 -47 56 0
-32 -65 -7 0
-20 -6 69 0
-10 -32 -9 0
42 -15 -33 0
1 57 15 0
-79 -13 62 0
6 32 57 0
-45 -62 -7 0
-16 31 -6 0
-36 -74 -5 0
-75 6 49 0
9 -19 -17 0
12 45 40 0
46 51 -68 0
-11 14 -19 0
-76 52 20 0
12 69 -41 0
47 59 76 0
-36 -32 21 0
-74 -53 46 0
-24 -73 -61 0
-74 36 -76 0
77 -33 32 0
36 62 -1 0
59 -62 55 0
52 -4 -54 0
55 9 -13 0
-38 77 47 0
-51 30 -54 0
-66 -8 62 0
-25 11 28 0
-45 -47 43 0
40 19 -55 0
47 51 -8 0
-57 -7 -24 0
-77 52 -29 0
55 32 29 0
31 -11 55 0
18 41 -80 0
-44 -57 -72 0
70 -33 59 0
24 -37 6 0
33 4 69 0
-59 -14 26 0
51 68 22 0
11 31 4 0
7 26 65 0
-59 -52 -44 0
-55 78 -25 0
32 27 -6 0
-62 -59 -43 0
-37 72 -44 0
-77 -57 -20 0
40 -75 14 0
75 46 16 0
20 -18 -25 0
-43 61 -75 0
-42 29 -71 0
-38 -74 -50 0
3 -35 -16 0
2 32 17 0
-63 69 45 0
50 -5 -55 0
78 56 28 0
61 -20 67 0
62 -32 70 0
-47 -60 44 0
-10 78 8 0
68 -32 -31 0
22 28 25 0
37 52 71 0
28 24 77 0
-32 -20 28 0
5 -62 57 0
45 57 -67 0
22 39 43 0
17 -49 60 0
60 34 72 0
-10 -29 64 0
35 -67 4 0
44 60 -50 0
-47 -76 26 0
44 18 68 0
10 36 -51 0
-59 -79 48 0
-50 59 29 0
-2 45 41 0
4 -59 33 0
-61 -26 -16 0
67 -2 -38 0
51 44 67 0
-8 50 49 0
-75 -78 24 0
-51 -7 -52 0
-24 -47 7 0
26 -75 6 0
-44 -34 18 0
-6 -3 -61 0
-50 71 -20 0
-21 43 -16 0
55 25 30 0
-22 23 -44 0
71 62 -39 0
-41 -10 37 0
59 -38 39 0
51 77 39 0
-65 -5 77 0
-63 39 -44 0
70 68 19 0
60 66 17 0
-53 68 14 0
-10 -69 -68 0
46 51 -78 0
64 3 50 0
27 18 -29 0
-19 5 -33 0
-15 -31 8 0
-67 20 -40 0
-36 68 -25 0
10 -17 47 0
45 -77 55 0
2 -55 -24 0
-1 66 32 0
22 47 8 0
30 26 -28 0
75 -10 56 0
-4 5 -40 0
71 -56 -54 0
-17 -30 -63 0
-39 78 -10 0
-62 31 40 0
-40 -51 7 0
39 53 -74 0
-77 49 -20 0
29 -13 -77 0
47 55 15 0
6 -77 -21 0
44 31 76 0
-37 -56 -57 0
-74 -50 -15 0
-18 79 71 0
25 -58 33 0
-79 -80 68 0
-36 -33 69 0
-48 -27 33 0
41 65 1 0
3 34 -29 0
-10 45 39 0
-36 -7 75 0
-35 56 41 0
43 33 75 0
-35 25 79 0
8 39 -15 0
36 -29 -75 0
-37 64 -24 0
-26 77 45 0
-45 -44 46 0
-50 77 -21 0
5 79 -7 0
-48 -69 51 0
55 -15 6 0
70 26 13 0
-71 78 32 0
-69 -78 47 0
57 -72 8 0
-41 -69 16 0
66 29 70 0
34 -7 62 0
-49 -25 -52 0
34 -68 25 0
-18 9 72 0
17 61 19 0
-37 45 -35 0
-33 27 -31 0
-66 -20 2 0
12 55 -10 0
18 -12 -4 0
3 -10 -43 0
62 14 13 0
-55 53 -25 0
40 -73 -70 0
-45 19 -5 0
-20 62 36 0
-16 4 40 0
24 -47 -39 0
2 -58 -11 0
27 70 62 0
-19 -80 -62 0
7 35 -9 0
-10 -39 -60 0
78 26 -7 0
38 43 30 0
20 -10 31 0
37 52 -30 0
-17 -44 -47 0
4 35 -41 0
-41 -12 -55 0
-39 -77 -36 0
-78 -23 53 0
-38 -77 59 0
48 6 58 0
-78 -71 -69 0
29 -2 -69 0
29 -60 39 0
68 -44 40 0
-67 28 -20 0
70 39 -10 0
41 6 -48 0
-79 -44 -62 0
-42 29 -65 0
-11 -58 75 0
27 -46 28 0
12 -77 61 0
-27 23 -21 0
-55 -5 51 0
54 -24 52 0
60 -66 63 0
63 -64 -26 0
55 -7 -25 0
65 73 33 0
42 -8 69 0
67 -9 8 0
1 -80 25 0
8 19 53 0
-21 -70 -36 0
-35 -72 14 0
-22 42 -52 0
-58 15 -74 0
-54 20 69 0
-70 27 34 0
26 -40 23 0
3 -17 -21 0
-12 -58 -37 0
45 20 57 0
-10 -22 -3 0
-46 75 -45 0
16 -47 -60 0
-23 30 -80 0
-1 55 -65 0
15 80 46 0
24 57 25 0
1 -12 -3 0
65 63 -57 0
80 11 -28 0
36 21 -63 0
22 -29 -8 0
50 77 40 0
67 -8 70 0
-63 24 26 0
20 29 -32 0
58 49 2 0
-11 48 15 0
70 15 2 0
-44 -8 9 0
53 -29 -67 0
12 65 -3 0
20 69 52 0
-10 36 -21 0
11 -53 -66 0
2 -8 -39 0
-10 22 14 0
-13 69 36 0
-4 64 -20 0
-60 -51 -79 0
-76 -25 61 0
-61 18 -17 0
58 48 -61 0
37 31 -8 0
-55 31 3 0
12 -60 -65 0
-51 62 -78 0
-3 10 -52 0
36 -7 -59 0
-19 64 41 0
-61 -48 -72 0
-31 -28 14 0
74 -32 -17 0
26 -75 -21 0
29 22 -39 0
-62 18 10 0
12 -66 36 0
15 -46 -17 0
-33 -17 57 0
63 27 -32 0
18 3 25 0
-59 -4 -26 0
75 52 -70 0
-6 -13 -32 0
11 9 2 0
54 37 -62 0
-15 55 27 0
5 49 -8 0
-49 -33 45 0
65 14 13 0
-26 42 -52 0
53 -24 28 0
-23 -52 60 0
11 -72 2 0
47 -79 -71 0
65 -58 1 0
1 78 -63 0
-9 -41 -60 0
-39 -80 -64 0
50 3 42 0
11 72 -5 0
48 29 -45 0
-55 49 33 0
-19 50 -36 0
