p cnf 250 1000
57 -63 -95 0
13 141 57 0
189 10 -14 0
-77 113 232 0
8 131 201 0
-106 -115 217 0
167 -147 224 0
-70 151 63 0
-50 -4 -127 0
94 35 -197 0
153 -72 -223 0
132 -51 -212 0
-125 130 -31 0
-42 238 144 0
63 -140 190 0
73 -190 -2 0
-114 149 -164 0
-20 138 53 0
-98 -180 -1 0
217 -107 -250 0
-128 190 -108 0
-19 101 137 0
-104 -127 109 0
-214 -179 220 0
69 112 172 0
-12 150 -39 0
69 183 -143 0
-125 129 -167 0
116 63 -16 0
-78 45 -192 0
-171 142 76 0
-215 69 64 0
-119 -122 -215 0
-135 -175 78 0
20 -128 -215 0
-2 -213 -7 0
16 -3 27 0
-134 59 130 0
125 192 -105 0
246 -98 -17 0
42 24 212 0
84 -249 172 0
-30 105 195 0
-49 -196 -154 0
-231 -140 -81 0
29 217 140 0
-78 157 228 0
-160 -205 250 0
40 -153 -170 0
-8 23 -226 0
190 177 -163 0
167 200 66 0
-233 -241 -56 0
-121 -105 -8 0
-241 166 -122 0
-224 54 -95 0
166 157 77 0
199 -187 -67 0
210 -166 -195 0
-52 124 -225 0
33 -122 -104 0
-56 -160 190 0
179 154 67 0
-125 166 -119 0
-157 -176 31 0
149 -147 -3 0
234 -172 88 0
-106 186 11 0
83 -144 91 0
221 -214 78 0
118 -149 -95 0
217 11 1 0
-174 -4 -232 0
-117 -58 119 0
223 198 -107 0
237 226 28 0
-226 -128 -98 0
-11 41 14 0
-160 129 68 0
-233 -68 -61 0
233 -151 -79 0
-15 -135 -137 0
-212 -10 -165 0
-7 -174 104 0
-52 157 171 0
2 194 130 0
-40 -191 237 0
-67 198 103 0
-164 211 110 0
75 207 -228 0
-12 -88 23 0
3 225 87 0
-1 127 232 0
-214 233 8 0
-86 -235 51 0
-194 -39 245 0
75 104 107 0
222 74 -23 0
-226 248 -187 0
50 249 -151 0
196 250 -174 0
-244 192 -66 0
-214 63 -178 0
229 247 210 0
250 169 2 0
-235 200 244 0
-250 -215 -221 0
-59 162 184 0
-106 241 153 0
-218 -46 -150 0
-168 225 69 0
153 -205 145 0
-12 69 -104 0
239 -191 -93 0
-104 -204 -174 0
-73 -49 245 0
120 202 132 0
-75 214 -223 0
49 13 131 0
113 -133 86 0
-179 9 224 0
227 -30 -29 0
-76 49 250 0
-155 -208 -185 0
132 247 -50 0
58 -21 170 0
-149 83 68 0
121 157 -81 0
-72 -57 234 0
-205 -186 -145 0
39 -11 -42 0
13 61 247 0
-56 -116 154 0
-17 -65 -186 0
17 90 -225 0
-233 -237 112 0
246 -32 -92 0
-226 -227 -4 0
41 107 -177 0
-160 -130 159 0
151 -1 120 0
203 -217 99 0
151 195 -40 0
-30 -164 45 0
48 -101 -45 0
-73 -134 -14 0
1 -108 -200 0
153 -1 175 0
-156 25 180 0
186 197 -15 0
207 -9 -135 0
-180 -8 -51 0
-19 -118 -112 0
26 -43 148 0
-87 167 -128 0
-47 62 67 0
109 59 185 0
-43 -22 83 0
64 192 -53 0
234 1 121 0
-70 11 32 0
92 -161 119 0
200 49 107 0
-57 -177 -103 0
75 -151 87 0
-48 207 136 0
-247 226 -50 0
213 228 56 0
-59 -190 168 0
-230 -222 238 0
-128 76 -80 0
-11 183 25 0
85 -147 192 0
219 41 104 0
168 109 107 0
-198 59 115 0
-167 143 191 0
-118 194 -35 0
51 118 -81 0
-116 155 160 0
185 -176 -106 0
167 80 174 0
205 -233 -176 0
-155 -81 -166 0
-167 -38 86 0
-95 -38 -60 0
-249 -61 65 0
-193 233 -97 0
-197 -187 -39 0
247 -223 242 0
34 -32 83 0
75 -109 -206 0
145 156 171 0
-181 -89 -216 0
-60 -229 207 0
96 -177 213 0
-54 -200 206 0
177 -46 152 0
-40 183 -188 0
-175 172 -29 0
-93 233 91 0
-173 142 5 0
28 -203 162 0
96 -16 154 0
-95 -140 -221 0
-64 109 218 0
-237 240 -19 0
-208 84 250 0
-28 222 93 0
196 224 -76 0
235 241 -73 0
-16 -55 3 0
204 -121 205 0
225 69 -2 0
-109 -144 -140 0
139 -185 -162 0
42 182 -159 0
235 -129 -58 0
-162 -201 -103 0
-17 -215 96 0
113 -79 -95 0
-1 -67 -207 0
-63 175 -206 0
39 -209 -124 0
204 -153 50 0
-135 -76 32 0
-105 4 -208 0
174 -29 153 0
111 -126 -1 0
-96 236 -9 0
204 -244 -36 0
-184 73 186 0
79 -160 -45 0
-120 -131 114 0
47 -130 90 0
-97 -31 -142 0
-227 57 52 0
-125 -169 63 0
43 132 167 0
156 131 -84 0
70 -230 -93 0
17 -240 -215 0
82 -37 -33 0
-125 72 -188 0
65 -67 200 0
3 -1 -111 0
-192 -8 -36 0
-31 -177 -232 0
-22 218 95 0
124 105 -226 0
10 -30 76 0
107 36 -2 0
-231 -234 -166 0
230 -202 176 0
-23 -127 186 0
109 -196 106 0
-57 117 1 0
45 242 247 0
198 -79 -95 0
-215 120 -123 0
141 -148 163 0
-150 110 49 0
-247 -103 -52 0
-127 17 -243 0
172 -182 54 0
67 241 -164 0
-39 -17 180 0
48 -20 -137 0
131 -128 33 0
201 39 -3 0
144 40 185 0
127 -89 -22 0
-209 -55 38 0
-58 -231 86 0
248 -180 187 0
-237 -179 197 0
134 96 87 0
-176 -51 -226 0
-9 192 -228 0
-13 -237 -93 0
106 -249 -22 0
-130 -104 -246 0
139 -54 247 0
-242 201 -226 0
-171 -90 -73 0
104 5 -148 0
-43 -242 -61 0
105 229 -239 0
-127 8 -81 0
-82 87 -31 0
140 142 -227 0
-45 -61 -90 0
92 -134 28 0
-241 -11 -247 0
-97 -40 -152 0
183 95 -18 0
-87 -136 -159 0
31 -19 -16 0
214 193 57 0
243 -210 -185 0
206 46 27 0
190 174 96 0
-130 205 5 0
171 95 146 0
-196 -207 -155 0
178 -48 28 0
-230 -126 227 0
-250 117 -85 0
-65 -63 -174 0
114 110 -93 0
-48 155 173 0
77 36 -6 0
196 156 -103 0
168 -160 148 0
63 185 -101 0
-167 72 178 0
-77 -150 186 0
184 225 169 0
-166 -194 -72 0
-22 197 235 0
-90 72 -26 0
-179 182 204 0
-3 -83 22 0
181 152 -250 0
-229 53 180 0
48 51 -79 0
-244 -156 -200 0
215 193 -19 0
-87 -164 -112 0
-52 -41 5 0
-60 -89 -240 0
241 -35 -202 0
73 100 50 0
8 -50 51 0
216 -163 31 0
62 -42 -36 0
128 190 -103 0
46 22 -27 0
110 -121 118 0
3 -131 69 0
44 -171 -236 0
99 200 118 0
101 -44 -98 0
-133 -169 39 0
-19 -71 92 0
-145 -208 232 0
-140 204 -12 0
-206 -54 224 0
-235 48 -28 0
31 47 -213 0
-152 -106 216 0
-155 -171 -48 0
126 -51 -249 0
168 20 -219 0
218 242 193 0
166 -103 185 0
-206 -138 -199 0
-79 103 -70 0
-15 -113 -168 0
-190 68 203 0
73 -213 -159 0
-13 99 -68 0
-141 166 170 0
244 -189 -125 0
-81 42 165 0
-145 -154 -219 0
28 29 66 0
158 -145 -206 0
-26 127 112 0
-8 -23 -171 0
-194 122 -147 0
204 -36 -97 0
-9 203 120 0
-187 185 1 0
-126 237 50 0
-37 77 -224 0
170 77 88 0
216 -103 86 0
-144 -206 44 0
100 112 200 0
-195 -172 173 0
153 29 231 0
42 225 -108 0
207 173 -25 0
-86 70 -219 0
-25 114 239 0
136 207 54 0
-63 -176 -221 0
102 -74 235 0
-27 171 105 0
201 165 -141 0
-172 217 -136 0
-20 -147 188 0
241 23 19 0
-72 209 -108 0
-211 220 -50 0
193 97 247 0
27 49 -37 0
