p cnf 40 160
-22 16 -13 0
23 -8 -7 0
38 -25 10 0
-26 19 -16 0
-36 -39 -11 0
-32 -33 -21 0
-18 35 24 0
-34 -28 3 0
33 2 -26 0
36 -2 -17 0
25 -24 1 0
-3 -10 38 0
16 -28 17 0
-24 -10 17 0
-18 38 5 0
17 -7 -23 0
31 -34 11 0
15 -33 -39 0
-28 -8 13 0
18 8 28 0
-1 -11 -5 0
-31 28 -2 0
39 -5 -30 0
8 -25 -24 0
24 -27 -30 0
-1 5 -21 0
16 -35 -2 0
5 34 -28 0
-2 26 8 0
4 -10 -25 0
7 -23 -21 0
10 -1 5 0
-29 -34 -32 0
15 12 6 0
-11 -4 28 0
6 -30 -5 0
36 -25 33 0
-38 -36 4 0
2 13 -14 0
-8 11 32 0
-24 -4 -40 0
25 7 -15 0
-5 -15 33 0
22 -27 13 0
6 23 -30 0
-40 36 11 0
-3 -28 -5 0
-34 1 11 0
34 -32 16 0
34 22 25 0
12 21 15 0
37 -9 14 0
12 -32 -10 0
2 -36 15 0
-19 -35 -9 0
38 -12 -30 0
-37 -3 -28 0
4 -1 27 0
33 -29 -14 0
34 9 30 0
-16 -9 30 0
-33 29 -13 0
5 8 -31 0
1 32 -24 0
-20 34 15 0
19 -40 -29 0
18 -25 -28 0
-18 35 -19 0
16 -35 6 0
32 -40 -37 0
-18 14 5 0
30 24 2 0
1 4 -37 0
15 4 5 0
37 38 21 0
-15 -10 -40 0
-25 19 28 0
27 -3 24 0
9 -22 40 0
-39 2 -21 0
-39 -30 36 0
11 -31 33 0
-18 10 -39 0
31 37 12 0
-18 11 31 0
-2 -12 28 0
-4 35 -25 0
-28 -35 -40 0
-9 -24 5 0
-4 8 -25 0
-1 -34 -13 0
-12 -5 27 0
-7 2 18 0
-15 10 -20 0
37 -38 20 0
-6 17 22 0
25 -17 -37 0
34 -13 16 0
28 -4 23 0
38 -6 -33 0
-22 36 23 0
-23 22 9 0
7 15 -18 0
36 26 6 0
26 -7 -34 0
-35 21 -33 0
38 16 -31 0
7 -2 -40 0
-39 37 33 0
-18 -1 -34 0
-30 35 17 0
34 -28 10 0
3 -15 4 0
-4 27 32 0
-10 22 -20 0
21 28 -31 0
-3 23 22 0
-24 -11 4 0
-20 -36 17 0
34 15 -3 0
-40 4 24 0
-35 26 -5 0
-33 -10 -25 0
5 4 -14 0
39 20 22 0
-15 8 14 0
-30 -18 -25 0
39 -15 -30 0
-13 35 21 0
-24 -21 -6 0
-9 3 27 0
-6 24 -32 0
-20 8 -40 0
7 6 -2 0
30 -28 -6 0
28 -8 -12 0
-30 2 37 0
-12 -27 -39 0
37 4 -22 0
8 -22 12 0
21 10 -31 0
-38 9 -10 0
-27 11 -9 0
10 -19 34 0
31 -19 -10 0
-17 34 -27 0
9 23 -32 0
-21 13 -12 0
6 32 21 0
38 21 19 0
-32 14 -11 0
-28 19 -35 0
7 19 26 0
-35 -40 12 0
-16 -6 36 0
5 22 -10 0
6 11 28 0
-9 -35 14 0
-18 1 -33 0
-10 18 -30 0
