p cnf 40 160
-1 25 -39 0
40 -23 -5 0
-13 -11 -4 0
-35 33 2 0
-40 -19 13 0
-31 18 29 0
-10 -24 17 0
32 -5 1 0
3 25 12 0
-24 29 -33 0
35 -31 18 0
-6 23 -37 0
24 -28 21 0
22 3 -16 0
-23 8 -3 0
35 -15 27 0
-4 9 34 0
9 19 25 0
15 -35 38 0
36 -21 20 0
27 -25 -12 0
27 40 32 0
18 -21 -20 0
18 -3 -2 0
-14 35 -15 0
-33 -11 35 0
-11 21 -40 0
-18 35 36 0
-35 39 8 0
-20 -7 26 0
-23 31 36 0
-26 -35 11 0
25 3 -18 0
16 -26 7 0
28 -3 4 0
1 -29 -35 0
-25 -24 36 0
-15 -31 23 0
-14 -16 4 0
-35 -24 -2 0
4 -40 -17 0
-39 5 -4 0
-8 -3 -35 0
29 -6 -30 0
-2 -33 5 0
-3 -19 -31 0
-36 -20 -35 0
32 -1 -23 0
11 -18 -31 0
9 -22 8 0
18 -37 -1 0
-39 -3 -16 0
-21 -10 24 0
-9 5 -10 0
17 24 1 0
-27 -12 13 0
-38 25 -33 0
-1 33 -3 0
37 35 19 0
-35 37 3 0
4 38 35 0
10 -13 -16 0
26 -2 -18 0
-26 -15 39 0
8 11 -35 0
24 26 -5 0
-24 4 -40 0
33 10 -27 0
37 -25 16 0
19 -7 11 0
-26 32 16 0
-22 2 18 0
-19 -10 27 0
-7 -32 18 0
5 14 -9 0
37 -19 -36 0
-15 -16 26 0
2 27 25 0
31 28 -14 0
-20 -26 -13 0
-10 20 -28 0
37 8 -35 0
-28 -22 -30 0
-27 -28 -33 0
11 3 -30 0
14 16 10 0
31 -29 9 0
16 -10 32 0
-28 13 36 0
-4 -8 21 0
-36 29 -20 0
-3 20 33 0
8 -4 -29 0
29 -30 9 0
38 -8 26 0
-11 -30 25 0
30 25 -19 0
28 -20 21 0
10 16 34 0
-15 11 -28 0
33 -2 -28 0
-14 -5 -3 0
30 -33 12 0
9 6 11 0
24 21 30 0
-15 -29 -19 0
33 -26 5 0
-4 -9 -35 0
-32 33 11 0
27 12 -21 0
39 7 -2 0
36 -1 15 0
32 -31 -37 0
19 -11 25 0
-6 40 2 0
-1 6 20 0
16 8 30 0
-18 26 27 0
-27 13 -31 0
-27 17 28 0
19 26 -15 0
12 -40 -3 0
2 23 22 0
35 -22 3 0
-1 26 38 0
5 -38 -28 0
-5 -29 -21 0
40 -3 -2 0
15 -10 -4 0
28 15 23 0
25 -10 -21 0
-11 -39 19 0
-11 -16 -26 0
-30 2 -17 0
-5 12 35 0
-34 -18 27 0
10 -5 -14 0
13 -6 40 0
12 36 38 0
-10 -16 -3 0
-21 -16 -2 0
-4 37 -3 0
-22 26 -27 0
2 37 3 0
32 28 18 0
-33 -17 -36 0
33 13 39 0
30 -14 39 0
-15 22 -21 0
38 21 3 0
-39 27 26 0
-9 -13 -38 0
20 -22 26 0
9 5 -4 0
38 21 -9 0
-39 10 -14 0
-39 -5 27 0
13 22 23 0
39 31 5 0
-19 -26 -12 0
