p cnf 80 320
24 -38 -75 0
7 57 -37 0
-2 -38 -27 0
-61 -65 70 0
73 -30 44 0
-16 2 9 0
-31 38 -8 0
25 26 -13 0
-11 6 -61 0
64 -4 10 0
-6 18 30 0
-2 -41 -51 0
-18 41 73 0
47 29 -30 0
-30 47 9 0
-64 33 -53 0
-27 25 78 0
-19 54 41 0
-15 33 10 0
-4 27 -56 0
58 1 -40 0
-23 12 37 0
74 7 -49 0
77 54 26 0
43 38 63 0
55 -3 -33 0
61 13 -53 0
32 40 -78 0
-4 -71 7 0
-56 60 37 0
-57 65 18 0
21 -23 28 0
-52 -25 23 0
-45 -54 21 0
-22 72 -26 0
-53 27 -11 0
52 -16 -13 0
76 -25 -28 0
-32 62 1 0
-48 -66 -64 0
-39 -54 9 0
-48 -49 4 0
15 18 77 0
-2 -11 -56 0
37 62 -44 0
19 78 40 0
-34 14 -54 0
62 -44 -54 0
2 16 -44 0
72 -51 -60 0
30 -45 -64 0
-73 -7 -17 0
-32 48 -2 0
68 59 31 0
-25 -5 27 0
-41 13 -36 0
41 -78 33 0
-11 76 -12 0
-62 64 -33 0
-13 68 3 0
-33 -70 49 0
57 4 -40 0
52 -5 59 0
-28 -46 -79 0
-9 54 -11 0
-42 51 72 0
40 -44 6 0
63 4 55 0
-2 53 78 0
76 -77 34 0
9 2 73 0
-48 -57 29 0
25 46 -44 0
77 -63 -75 0
71 -61 -65 0
32 20 -44 0
19 -63 16 0
38 70 80 0
-77 30 -23 0
-15 -58 -71 0
37 16 -52 0
-37 47 3 0
-76 -50 72 0
65 77 -44 0
12 -57 15 0
65 79 33 0
12 41 -39 0
23 -35 51 0
-73 78 -80 0
-72 51 -80 0
-46 -68 48 0
-47 40 68 0
33 16 67 0
-77 52 -80 0
-67 -14 -23 0
23 29 -17 0
-30 7 53 0
-51 36 56 0
-4 -33 -77 0
-11 -7 -21 0
-69 50 4 0
-76 80 -6 0
-28 -40 26 0
69 -18 15 0
-79 -43 -2 0
-42 -25 -31 0
-38 -73 53 0
-66 -67 38 0
-69 51 7 0
76 46 -42 0
13 -74 77 0
78 -24 -73 0
-17 -39 -10 0
-37 -46 70 0
-56 -40 55 0
-20 -69 56 0
21 -19 -27 0
71 -20 -79 0
-57 59 25 0
58 -34 -53 0
-3 -27 68 0
55 40 4 0
-3 61 8 0
36 -77 -70 0
-14 -21 17 0
39 48 9 0
-51 28 -8 0
28 -9 -16 0
-51 64 17 0
20 -52 61 0
-17 70 67 0
-4 -45 31 0
-13 -45 -50 0
21 -63 -18 0
9 -13 -62 0
32 -75 46 0
3 2 31 0
50 -42 -49 0
58 62 25 0
-23 21 76 0
-11 63 32 0
50 -61 64 0
-35 39 30 0
39 -59 32 0
52 -19 -73 0
57 71 -40 0
41 64 8 0
78 -17 -22 0
32 65 -12 0
-7 70 -9 0
-38 -45 35 0
-63 29 -37 0
-24 -60 -27 0
78 13 14 0
-34 72 2 0
43 -76 20 0
-42 -24 -80 0
-10 46 15 0
-53 -34 26 0
-72 52 66 0
47 -44 -50 0
23 17 -65 0
-10 -70 46 0
-30 -80 -18 0
15 68 -55 0
70 -64 -47 0
48 -27 -19 0
31 -68 66 0
8 -34 31 0
64 43 62 0
-55 71 -68 0
54 -10 -3 0
75 -8 -70 0
-47 41 -36 0
67 29 80 0
-59 -68 -22 0
53 66 -43 0
-30 -6 -49 0
10 -23 65 0
59 31 -7 0
-5 15 64 0
-33 -28 -55 0
16 2 48 0
35 48 33 0
-69 -18 3 0
-32 40 -63 0
34 74 65 0
-3 -4 51 0
38 54 -44 0
2 54 -9 0
35 20 -30 0
-33 -19 -28 0
-48 22 -62 0
-58 35 32 0
-67 4 -68 0
-68 -10 22 0
32 -3 -51 0
-20 9 22 0
-48 -9 -62 0
-79 25 -40 0
-77 -66 18 0
45 -44 3 0
29 -65 78 0
-58 -37 -47 0
58 -19 -31 0
-77 -69 -66 0
52 -40 -61 0
-62 48 -77 0
35 -42 -24 0
42 38 -66 0
-21 -79 -28 0
-48 78 46 0
-80 18 56 0
-44 51 66 0
-77 26 -70 0
6 -57 -19 0
-4 -66 24 0
-10 -59 -66 0
-17 -74 -13 0
-2 45 -12 0
-25 16 -72 0
15 68 65 0
8 -29 -61 0
-41 -25 3 0
6 -11 -23 0
-9 74 -11 0
10 26 -56 0
-48 49 -33 0
73 26 11 0
-37 -64 18 0
-20 -37 -34 0
30 55 72 0
-16 -77 -19 0
45 -53 -12 0
-2 79 16 0
-51 -42 -59 0
-77 47 -28 0
36 -67 -52 0
17 52 40 0
61 -53 6 0
29 20 -9 0
-73 58 -57 0
46 -61 -50 0
-14 -40 -78 0
22 -37 21 0
-5 72 -45 0
-67 44 -64 0
65 16 13 0
28 -67 -75 0
-18 26 -75 0
-79 46 -6 0
-53 30 20 0
69 -26 -80 0
-5 -15 79 0
-38 -58 22 0
-60 -2 -74 0
51 -31 14 0
77 -38 -70 0
-59 -49 -16 0
67 14 -20 0
47 39 -8 0
-6 29 11 0
23 76 -29 0
1 42 16 0
79 -14 45 0
31 63 42 0
4 -1 68 0
59 -1 -21 0
23 -20 -22 0
25 37 -65 0
22 76 -20 0
26 68 -39 0
20 16 55 0
1 10 -12 0
7 -3 25 0
27 -66 -2 0
43 11 -37 0
-37 -50 -28 0
-40 20 32 0
-80 -19 -64 0
-21 41 -16 0
-74 -21 -40 0
5 -16 79 0
-30 56 -7 0
33 -77 72 0
-78 -22 1 0
-32 -47 -77 0
-12 -65 -40 0
-55 54 -70 0
-36 -50 -9 0
44 -36 76 0
-54 -61 63 0
10 42 6 0
10 -22 9 0
74 -49 60 0
35 62 -71 0
-57 69 49 0
78 -77 4 0
-24 13 27 0
39 1 15 0
-15 -66 23 0
-38 -52 -68 0
-28 30 8 0
58 78 59 0
-27 76 8 0
6 -12 2 0
-79 17 -16 0
22 -53 20 0
-67 42 -51 0
-40 -69 24 0
-29 -49 -4 0
58 -41 -4 0
30 20 27 0
62 67 -61 0
-75 -67 38 0
-10 23 58 0
29 60 61 0
77 -39 -44 0
6 -30 33 0
-14 61 -42 0
