p cnf 70 280
36 63 35 0
41 -46 4 0
-32 61 30 0
9 20 -41 0
-14 -29 21 0
63 44 -14 0
-6 45 -54 0
49 -40 -17 0
16 -32 33 0
51 42 23 0
20 19 -66 0
8 -34 -15 0
-66 12 -48 0
20 40 62 0
32 -15 -11 0
-65 56 -64 0
33 60 22 0
-19 -60 68 0
-16 -1 -35 0
17 -25 16 0
-6 -37 57 0
57 11 28 0
8 -46 -6 0
-29 50 40 0
68 -51 -40 0
-59 3 -23 0
-11 49 -50 0
10 31 8 0
-45 66 -1 0
3 44 65 0
48 45 -70 0
-48 -11 -30 0
-32 36 -24 0
-14 55 58 0
-41 -67 -8 0
-59 -48 -30 0
-68 -50 69 0
-59 -15 -24 0
-9 55 49 0
66 47 59 0
-42 55 -3 0
42 -8 36 0
-57 -48 -30 0
59 56 -68 0
20 62 -18 0
-32 -29 -46 0
65 -69 -39 0
-63 47 -69 0
-46 -33 30 0
-36 -53 -15 0
-48 19 70 0
21 -42 -26 0
-1 66 15 0
32 -51 7 0
64 41 11 0
-30 -23 -67 0
-41 -69 -58 0
-61 -58 5 0
7 -59 -53 0
-42 -30 9 0
60 -54 -30 0
38 -56 23 0
40 64 56 0
13 -55 -70 0
-68 -33 -10 0
-48 18 -1 0
-67 -2 -14 0
67 22 57 0
-41 8 -24 0
-45 -15 44 0
32 -20 57 0
25 -17 14 0
-56 69 12 0
-62 -3 -39 0
44 32 -16 0
37 68 41 0
-12 31 -52 0
-47 10 -20 0
21 10 7 0
21 40 -52 0
-9 -24 22 0
-63 19 52 0
-43 -36 -64 0
-10 49 -27 0
58 55 4 0
63 61 13 0
68 56 43 0
35 -58 48 0
-31 49 6 0
-50 -62 9 0
-34 14 -53 0
62 -29 66 0
62 -36 -68 0
30 13 25 0
-8 -35 -16 0
37 56 48 0
-54 22 69 0
5 -17 35 0
-67 23 21 0
49 -20 35 0
-59 -45 66 0
68 -61 -28 0
-62 52 58 0
17 -32 28 0
63 39 5 0
11 33 51 0
21 -61 -52 0
23 -18 -15 0
-22 25 -70 0
-18 -44 -46 0
45 32 -52 0
-18 -10 36 0
5 -15 20 0
-62 -52 43 0
53 27 8 0
63 -9 -35 0
-48 31 55 0
-3 -45 -12 0
18 37 61 0
-4 5 43 0
-44 -55 -29 0
38 12 37 0
-41 26 -3 0
-30 -8 -48 0
49 -17 6 0
-30 53 46 0
-4 -61 -52 0
11 13 -28 0
17 -34 27 0
38 57 20 0
-23 -21 -46 0
-67 -70 6 0
-66 49 11 0
-68 22 -5 0
24 -5 51 0
10 40 35 0
27 49 6 0
-12 -67 64 0
-60 19 20 0
4 30 -67 0
64 -9 -69 0
65 -46 -32 0
33 15 -52 0
50 5 16 0
-34 22 -12 0
-68 17 -16 0
31 37 -48 0
-31 52 -14 0
67 17 37 0
-28 7 43 0
6 63 40 0
59 50 22 0
-21 -12 -58 0
-23 -18 -30 0
45 5 -46 0
-59 21 -6 0
69 38 42 0
-52 22 -62 0
-22 24 -1 0
38 40 -37 0
-32 21 -58 0
-69 36 21 0
-57 -55 -11 0
33 -54 38 0
21 -42 -30 0
41 -35 -18 0
39 -58 7 0
-1 -38 -8 0
-13 -40 39 0
-52 66 -32 0
-1 18 23 0
12 -46 -70 0
-59 -27 -36 0
-60 21 33 0
-67 29 40 0
69 -70 -1 0
-22 20 43 0
13 -41 -35 0
27 53 -25 0
41 17 -30 0
10 13 66 0
-52 25 10 0
54 -15 -66 0
67 -65 -40 0
-16 54 -65 0
-24 -16 21 0
47 -6 -38 0
-38 -68 -52 0
18 -62 32 0
-21 -45 -35 0
59 -65 13 0
33 -16 47 0
60 17 -48 0
31 -30 -48 0
41 39 40 0
-26 19 7 0
-6 59 -53 0
27 -17 -70 0
-31 -14 41 0
46 61 31 0
4 -46 -21 0
-44 -13 -14 0
-26 2 -70 0
-24 -12 -3 0
48 56 -17 0
-34 2 23 0
-12 21 55 0
-54 1 43 0
-33 34 18 0
-8 15 67 0
-3 -40 7 0
-68 57 25 0
-65 -46 -24 0
-51 49 -46 0
-42 -46 60 0
50 1 65 0
-65 50 19 0
-48 -30 22 0
-66 64 3 0
-9 -23 -30 0
13 26 40 0
-33 51 29 0
1 3 -12 0
14 -59 32 0
-11 -6 -15 0
-13 22 -31 0
56 -16 45 0
20 -58 -70 0
67 -16 -52 0
6 28 -60 0
60 -58 -39 0
48 55 19 0
-40 -63 49 0
-51 25 -10 0
-69 -6 70 0
45 23 48 0
68 -26 51 0
-41 36 -25 0
1 -65 -44 0
26 -52 66 0
50 4 19 0
6 8 27 0
12 27 -58 0
-12 -55 28 0
69 2 8 0
9 -3 -64 0
68 -29 -15 0
22 25 29 0
27 64 -69 0
30 60 50 0
64 -42 52 0
-68 60 62 0
69 2 56 0
35 -50 3 0
62 -18 66 0
-10 11 -20 0
47 -35 10 0
-15 56 68 0
7 66 32 0
50 -48 46 0
67 15 69 0
65 -61 63 0
8 32 38 0
-14 -66 17 0
54 -4 6 0
65 23 -34 0
19 30 49 0
57 -47 1 0
54 70 55 0
44 23 -21 0
48 -45 9 0
57 6 -43 0
31 43 -20 0
-65 38 14 0
38 -47 25 0
14 67 11 0
-2 51 10 0
24 15 43 0
50 -58 14 0
-31 14 21 0
