p cnf 120 480
4 14 77 0
-84 59 82 0
49 -69 -34 0
-8 61 -21 0
6 -87 51 0
32 -57 -3 0
2 -39 82 0
-78 71 70 0
113 -55 18 0
62 28 55 0
10 14 93 0
81 -106 71 0
77 15 -14 0
7 19 -20 0
-111 2 18 0
-108 55 -73 0
-99 -61 -7 0
11 -55 107 0
110 12 59 0
-83 63 -115 0
106 48 112 0
-120 -38 -10 0
-77 -8 72 0
-45 -4 -110 0
70 -86 11 0
-54 -87 96 0
-82 73 -88 0
-113 -57 30 0
46 80 49 0
-76 -68 -98 0
-30 -20 -88 0
-113 -15 61 0
47 -77 -76 0
-48 29 -114 0
19 -3 -74 0
24 -44 15 0
-111 -57 73 0
-31 -71 79 0
-24 -8 49 0
-36 -95 -115 0
34 -66 69 0
33 28 118 0
55 -2 64 0
8 -44 60 0
5 -71 7 0
-69 -2 21 0
30 -78 74 0
-93 -70 -27 0
-75 -66 59 0
-23 -59 -38 0
-49 110 -104 0
-105 79 -100 0
-12 -41 38 0
36 52 -2 0
82 101 -120 0
21 13 -102 0
89 -94 18 0
60 -37 21 0
108 -26 -105 0
100 -46 16 0
-82 63 -9 0
-119 17 77 0
72 -99 3 0
7 -6 85 0
64 97 -51 0
-8 -40 93 0
-88 -28 60 0
54 84 51 0
87 -60 111 0
18 -48 79 0
-46 -39 -35 0
-25 83 -113 0
57 107 119 0
39 90 33 0
-42 9 78 0
84 -32 -23 0
-96 -112 -62 0
-43 -85 75 0
69 3 -106 0
-49 61 86 0
-105 115 9 0
51 -105 94 0
96 -49 97 0
-17 -46 -3 0
4 90 50 0
25 98 72 0
-37 98 -115 0
-43 73 -32 0
82 1 -72 0
109 -100 -87 0
42 10 3 0
1 92 24 0
61 -66 6 0
-18 43 83 0
110 10 4 0
-27 8 62 0
-116 -113 1 0
-1 -90 107 0
38 77 -59 0
42 70 -24 0
-39 11 71 0
-115 52 98 0
31 112 -106 0
-95 -118 -116 0
83 53 -87 0
-11 -14 -70 0
-119 5 -102 0
-31 97 64 0
111 -96 40 0
20 -28 30 0
-80 21 99 0
-2 87 77 0
-27 -78 -82 0
8 -85 -37 0
25 117 -101 0
78 25 46 0
-58 10 41 0
-55 -64 101 0
43 -92 38 0
9 39 90 0
-102 -7 104 0
86 119 -81 0
11 64 83 0
17 -97 -86 0
107 50 -33 0
94 -12 26 0
-110 9 -44 0
86 -81 -79 0
-81 -72 101 0
111 -96 15 0
-16 29 -4 0
9 61 116 0
-87 -59 -34 0
9 105 81 0
-18 -41 -25 0
13 79 62 0
-82 4 86 0
28 -115 109 0
83 -74 59 0
-49 -81 115 0
113 -33 77 0
113 -50 98 0
-119 76 -17 0
50 94 -107 0
87 -33 -119 0
36 -99 111 0
109 -107 37 0
-47 -118 -84 0
-1 -107 7 0
-36 1 -2 0
-1 6 95 0
-88 -82 -42 0
93 -72 3 0
-64 117 73 0
-47 91 53 0
32 5 -100 0
-56 18 86 0
-64 89 17 0
91 59 -20 0
14 111 -10 0
-73 58 20 0
-2 -50 42 0
80 116 110 0
-73 -82 55 0
-59 116 6 0
-15 -67 -66 0
76 -119 -80 0
-91 -64 -119 0
90 57 34 0
-78 -14 116 0
114 89 51 0
-80 102 -16 0
-42 89 23 0
-48 -90 28 0
-78 6 -44 0
-45 -2 -70 0
66 84 98 0
107 -22 -95 0
-115 120 39 0
54 57 -6 0
7 -12 -37 0
-93 -63 -58 0
-109 -26 -82 0
-54 15 -22 0
-51 -64 55 0
-106 -66 9 0
66 36 17 0
43 73 52 0
25 -6 51 0
95 -58 117 0
30 -81 -72 0
45 103 -14 0
95 57 -107 0
-25 -53 92 0
-62 109 -57 0
60 -50 -91 0
-4 -107 84 0
-1 -108 -3 0
-4 -60 81 0
105 97 -12 0
-102 11 107 0
-82 -71 -74 0
-4 99 -71 0
23 49 92 0
56 37 -30 0
-95 22 -105 0
-117 -97 -5 0
63 58 34 0
70 -79 -113 0
86 3 -114 0
-103 -24 80 0
87 83 74 0
-41 120 -79 0
-42 -7 -76 0
-74 47 56 0
-53 106 -34 0
-29 -26 -23 0
87 66 -20 0
-90 -22 61 0
-36 -7 -9 0
-55 -111 -73 0
88 111 40 0
112 -1 79 0
104 48 -15 0
20 -25 -73 0
103 -57 89 0
70 6 -11 0
102 31 -24 0
110 75 57 0
-16 -59 -64 0
-30 -61 44 0
-38 67 -36 0
-86 51 53 0
-111 62 42 0
-58 -21 -79 0
-43 -88 -109 0
-44 -4 77 0
79 -43 -94 0
-59 -56 -75 0
-32 -70 -90 0
41 86 108 0
119 93 92 0
112 -110 -103 0
-63 119 -96 0
-87 118 54 0
119 94 -10 0
-69 -20 -6 0
9 -108 -17 0
109 -37 -78 0
71 -106 -58 0
112 86 -99 0
17 12 -61 0
106 77 -86 0
2 105 -12 0
-10 9 83 0
67 83 116 0
-92 -55 -93 0
19 -42 31 0
-43 53 -12 0
66 -48 -101 0
103 114 46 0
36 75 -97 0
78 90 -56 0
41 -45 -98 0
76 -119 -92 0
38 52 53 0
-89 5 90 0
-118 -93 -81 0
102 -119 69 0
78 57 -79 0
-84 87 -72 0
-61 -67 107 0
30 49 13 0
-23 6 100 0
25 86 -90 0
103 109 -71 0
-115 39 -1 0
64 106 -24 0
-69 3 110 0
63 69 74 0
-2 96 99 0
-20 -14 81 0
102 -32 -63 0
85 -76 102 0
-108 91 100 0
62 5 28 0
-10 -38 -69 0
68 46 73 0
48 -103 51 0
46 66 117 0
56 9 -26 0
-52 75 48 0
105 -16 -43 0
119 -103 -36 0
-22 -63 -12 0
-111 29 -15 0
78 20 44 0
81 -36 -110 0
16 36 120 0
71 24 -109 0
-102 50 104 0
112 -40 -117 0
-15 -100 -30 0
55 -4 -12 0
-25 114 -105 0
4 85 -15 0
71 -82 -51 0
83 -53 -15 0
-64 101 84 0
-100 -74 -27 0
-44 48 -111 0
-105 -91 87 0
16 -61 -117 0
94 -105 26 0
-76 -23 78 0
28 9 -16 0
-107 -22 42 0
-71 -14 58 0
-65 -104 -61 0
-49 -57 -16 0
-34 106 -3 0
99 -53 -57 0
95 11 -112 0
-88 61 -78 0
-76 81 68 0
31 6 -60 0
67 -58 -75 0
37 -19 -89 0
-61 42 64 0
88 -11 77 0
-101 44 91 0
4 -91 -54 0
38 -95 -111 0
-113 -19 -98 0
-56 57 -65 0
-72 -116 -24 0
-24 -105 -107 0
-110 87 -91 0
-35 -24 -27 0
47 101 34 0
-111 26 94 0
64 -42 -4 0
74 108 -13 0
69 -73 -26 0
11 6 -78 0
-90 46 70 0
-100 -78 -95 0
8 -46 45 0
26 -61 -73 0
-61 -71 57 0
74 59 36 0
6 -55 15 0
83 6 -34 0
-12 -77 21 0
66 -1 12 0
83 43 -79 0
69 75 108 0
55 -90 -93 0
-111 60 76 0
87 43 89 0
-75 -110 -102 0
9 -92 118 0
-27 50 69 0
-23 30 -38 0
105 -95 -15 0
-32 30 77 0
-63 -70 87 0
28 40 70 0
24 71 111 0
-51 27 -97 0
-41 62 4 0
-84 -11 -32 0
-69 25 -65 0
-44 -57 18 0
32 -98 -94 0
73 -93 90 0
112 -13 3 0
53 114 91 0
33 -74 24 0
-46 7 -67 0
86 41 -75 0
91 -105 -40 0
-102 -58 -47 0
81 39 8 0
-108 -30 71 0
96 -47 35 0
28 -60 83 0
77 33 -63 0
-111 28 54 0
-14 64 -84 0
74 58 -68 0
-13 58 -118 0
-97 -11 -6 0
101 4 -119 0
-84 83 -32 0
-56 82 -19 0
32 -28 -55 0
85 -52 110 0
61 -12 77 0
61 18 -90 0
-60 -20 24 0
74 -14 -34 0
6 -94 47 0
23 -11 28 0
26 -15 77 0
-113 -54 31 0
103 41 -14 0
-6 20 83 0
-29 -63 -81 0
-29 6 30 0
57 -74 -93 0
-39 38 -40 0
28 -80 97 0
76 99 39 0
-3 -71 21 0
103 -92 -53 0
70 -25 -30 0
47 -27 -96 0
32 93 36 0
84 -104 29 0
44 100 -85 0
16 -35 109 0
-2 102 -16 0
-77 -112 15 0
119 25 -117 0
-56 18 -111 0
-104 3 68 0
68 30 -52 0
-111 72 -114 0
83 117 91 0
38 -7 -33 0
-7 28 94 0
66 -50 79 0
47 120 -62 0
51 -70 84 0
-56 23 71 0
58 25 98 0
49 77 -33 0
-77 -52 -83 0
42 -81 -27 0
55 46 -1 0
-81 84 -2 0
30 -76 -69 0
74 -119 -30 0
-49 120 -25 0
-116 -119 27 0
88 37 73 0
42 77 104 0
38 -117 84 0
78 50 80 0
19 97 100 0
-62 59 -70 0
-99 -67 -17 0
-34 -81 46 0
