p cnf 90 360
3 -8 90 0
52 43 77 0
29 -40 -37 0
19 51 24 0
-72 -8 -55 0
-10 -5 -7 0
-21 -56 72 0
-3 -79 44 0
-55 -54 -27 0
-44 39 -68 0
-3 -29 43 0
-43 88 74 0
81 55 48 0
-58 37 -21 0
26 47 21 0
-7 -8 -69 0
63 52 -82 0
14 53 67 0
28 11 69 0
76 -63 34 0
-55 81 -23 0
-84 -59 -47 0
-11 -59 -43 0
-50 -40 23 0
44 -55 -35 0
90 73 61 0
-41 -54 89 0
-75 -36 -71 0
38 -28 24 0
-13 -31 55 0
26 -21 73 0
45 -62 29 0
-55 1 -60 0
-65 52 -46 0
35 -31 -69 0
80 24 -21 0
20 -63 28 0
4 79 83 0
-58 17 43 0
73 -76 61 0
11 50 -44 0
4 34 56 0
-1 -29 -31 0
-4 -68 -48 0
-65 66 -34 0
15 -52 -60 0
40 -43 -4 0
69 2 45 0
47 6 -8 0
-26 30 -57 0
-21 -37 -3 0
-38 -62 13 0
15 84 86 0
64 -61 6 0
-61 67 -83 0
-47 -80 -69 0
-86 16 -5 0
75 -50 83 0
1 -41 -17 0
19 7 4 0
-19 -34 -73 0
-50 -51 19 0
-60 -30 -38 0
9 63 -80 0
-11 -70 -53 0
-19 -72 -41 0
-63 -83 -90 0
32 62 -54 0
-86 -21 -22 0
-69 83 89 0
-89 -18 -19 0
-13 -74 40 0
28 -48 -26 0
70 82 34 0
39 -24 29 0
34 -73 18 0
31 -20 17 0
-5 3 -31 0
-67 -69 29 0
20 -33 -78 0
11 -77 -87 0
-71 23 -47 0
-9 -64 82 0
-47 56 -28 0
-82 -20 -88 0
17 -44 -86 0
-43 2 13 0
-31 42 -47 0
-66 -86 12 0
58 26 51 0
-39 38 -69 0
-51 30 89 0
84 14 42 0
-28 -67 -11 0
-83 -27 18 0
-81 -87 43 0
-66 -86 -35 0
17 23 12 0
-9 32 -52 0
17 32 -81 0
9 10 8 0
86 15 -18 0
10 -51 20 0
-52 -38 -35 0
-79 41 -89 0
-84 -52 -47 0
90 22 -25 0
-80 -71 18 0
-82 1 27 0
-35 64 -44 0
87 9 -24 0
-15 38 47 0
82 2 40 0
6 34 79 0
61 43 -83 0
-9 -68 4 0
28 85 66 0
41 -36 -40 0
68 -69 5 0
25 -82 -53 0
-88 -8 89 0
-54 15 -48 0
-26 -80 -62 0
-2 -14 52 0
-47 63 -72 0
-80 46 3 0
-71 68 8 0
-23 -56 -18 0
7 -26 -76 0
-21 -23 -82 0
85 80 38 0
5 70 -78 0
86 80 -77 0
47 -30 -29 0
18 45 -80 0
-32 90 58 0
29 -4 -81 0
-66 68 54 0
-64 -88 2 0
20 15 38 0
7 -72 36 0
46 -82 -22 0
-28 -78 -14 0
-63 83 72 0
4 49 -22 0
-20 -50 -53 0
-39 -6 -80 0
-73 25 49 0
-56 -85 73 0
-84 88 67 0
40 5 11 0
-62 -11 -74 0
-12 86 -49 0
-67 53 21 0
34 -21 -53 0
-90 82 -72 0
-63 81 -10 0
-55 -6 -13 0
70 18 67 0
-8 77 36 0
89 21 -61 0
-47 56 -48 0
56 64 -25 0
-84 69 -3 0
-80 33 -54 0
-5 2 -6 0
-61 33 44 0
-79 65 32 0
88 51 -78 0
-47 85 -55 0
-8 68 -40 0
58 -5 -13 0
-40 -60 4 0
80 -78 -6 0
41 -15 -16 0
66 -79 10 0
87 -17 -84 0
-71 31 -18 0
-10 65 -21 0
83 -73 -38 0
55 23 14 0
64 -68 80 0
-30 -31 80 0
60 -81 -85 0
-22 -27 15 0
24 -61 55 0
26 23 41 0
68 11 -65 0
90 71 -25 0
26 -33 -31 0
10 -39 76 0
-10 27 41 0
-69 9 77 0
-67 3 58 0
66 26 55 0
-20 83 34 0
22 -47 -58 0
-47 -79 55 0
10 78 -43 0
57 -30 50 0
-33 37 -53 0
15 -14 -77 0
81 -27 78 0
45 -86 31 0
22 86 12 0
-40 -10 -71 0
66 -86 -25 0
-26 -2 -76 0
-82 8 -5 0
60 72 39 0
-53 67 51 0
-61 -3 18 0
68 -26 77 0
-15 74 84 0
5 36 -33 0
-17 -71 43 0
54 -47 -16 0
13 19 -42 0
43 -5 -67 0
48 73 -7 0
-17 62 74 0
-13 -37 -73 0
-64 20 51 0
-51 32 -5 0
-34 50 43 0
-58 -48 30 0
27 -8 -83 0
-61 10 -32 0
-33 23 -52 0
35 33 41 0
-63 -70 50 0
-13 70 26 0
-11 -36 -41 0
-56 -28 4 0
18 -74 -11 0
26 -46 -69 0
-68 19 17 0
6 -86 -76 0
19 -80 43 0
7 28 -9 0
14 -37 65 0
-90 -51 4 0
15 27 -74 0
14 -77 62 0
-61 16 25 0
70 75 -56 0
-24 -40 42 0
-74 28 -79 0
-1 -60 -39 0
64 -62 65 0
-20 38 80 0
34 60 -37 0
-57 -89 -42 0
-31 86 16 0
82 44 -16 0
63 -62 81 0
64 73 75 0
-38 85 -67 0
-88 -12 70 0
-68 59 56 0
-12 -16 5 0
-49 -24 12 0
37 -13 -32 0
20 67 -28 0
-73 -74 -55 0
-85 29 37 0
22 -47 69 0
75 -87 -37 0
19 -23 -87 0
-5 24 -47 0
-79 -52 19 0
21 59 12 0
-22 -31 -89 0
-84 42 24 0
-65 72 -70 0
89 -32 -53 0
-2 -60 27 0
75 -47 -38 0
4 21 42 0
-29 37 -90 0
35 18 4 0
57 56 -70 0
39 6 -87 0
-37 3 30 0
-14 -57 -3 0
-35 -49 45 0
43 -89 -44 0
-27 88 7 0
49 -13 4 0
-24 76 43 0
62 -4 -72 0
-73 -3 44 0
-87 38 1 0
-82 -84 67 0
-80 -20 -42 0
47 -83 -16 0
-61 81 23 0
46 23 -11 0
58 -32 -77 0
-89 34 -85 0
-55 51 22 0
-3 -22 -37 0
29 32 -20 0
12 -5 -52 0
-49 -27 -6 0
28 60 -12 0
18 -81 -9 0
-23 75 16 0
8 -52 19 0
-26 78 35 0
-78 -53 -15 0
-45 -74 -63 0
-63 28 -7 0
75 61 -12 0
45 77 -39 0
-45 47 -30 0
-51 33 9 0
6 40 -26 0
74 53 57 0
-72 30 65 0
-89 53 -77 0
-14 -46 -88 0
-27 -87 26 0
-9 26 -65 0
-24 -31 -52 0
-17 -59 54 0
-9 -7 -35 0
-73 -33 -83 0
18 37 -14 0
