p cnf 20 80
-12 3 19 0
18 -11 4 0
-16 18 8 0
-20 -2 18 0
-8 -11 -12 0
-18 -9 20 0
-8 19 -14 0
10 -6 -3 0
-18 6 -5 0
-20 18 -16 0
19 -1 17 0
-7 -3 10 0
7 1 2 0
-5 17 14 0
13 -20 8 0
8 -3 10 0
-19 2 6 0
-16 -10 5 0
-4 -5 -20 0
14 -2 19 0
16 -11 7 0
-12 -2 -13 0
18 -6 -20 0
4 2 12 0
-16 -5 1 0
6 17 -16 0
-3 -18 19 0
-13 7 5 0
-16 -11 -12 0
-14 -15 3 0
8 -10 -7 0
-18 -3 19 0
-8 -7 -5 0
-4 -8 18 0
10 -13 19 0
-13 -18 7 0
16 15 3 0
17 -18 -5 0
9 14 12 0
2 -11 -14 0
-8 20 9 0
-2 11 6 0
12 -13 14 0
-10 -20 11 0
-7 -1 -5 0
16 -5 -11 0
4 -2 11 0
4 6 1 0
-10 -16 -20 0
-14 -1 -20 0
2 13 17 0
8 1 5 0
-5 -15 9 0
19 -3 -13 0
-10 -1 -9 0
6 -18 -19 0
-19 11 5 0
3 -2 15 0
-10 -16 1 0
-11 8 -13 0
-2 13 -10 0
12 1 7 0
14 6 -11 0
6 -13 19 0
-2 10 -15 0
16 8 -11 0
4 15 -12 0
-13 -11 4 0
4 5 8 0
13 -7 16 0
6 8 4 0
-2 8 17 0
15 12 20 0
18 -13 15 0
-2 8 3 0
-13 -6 11 0
11 15 16 0
-9 7 -17 0
-13 20 -7 0
-9 -17 1 0
