p cnf 150 600
96 -122 -100 0
-15 48 -85 0
15 -146 -110 0
-92 -41 -42 0
-46 113 -135 0
-97 -37 68 0
131 -147 80 0
122 64 93 0
135 138 -146 0
-130 -57 -144 0
-125 -38 29 0
33 -90 -20 0
33 82 22 0
6 37 69 0
123 -112 -129 0
45 38 -139 0
124 73 130 0
107 42 -70 0
-44 7 107 0
4 23 -120 0
29 141 10 0
83 -63 -82 0
-50 121 126 0
-89 -63 -132 0
141 97 131 0
-67 -80 96 0
-100 70 -127 0
-59 26 -134 0
-69 -33 35 0
67 4 -100 0
-118 98 32 0
73 45 -56 0
139 55 2 0
38 -27 75 0
3 -2 58 0
-30 -114 98 0
-12 -42 -84 0
-132 -76 24 0
-91 -99 -90 0
28 -58 -14 0
55 -128 147 0
-31 -124 104 0
-50 -97 99 0
138 73 -77 0
43 81 15 0
113 144 -79 0
18 10 -131 0
-68 7 -133 0
-30 -147 97 0
-14 -139 -127 0
148 28 -52 0
-17 -133 -84 0
-32 120 137 0
39 9 -143 0
-5 11 -52 0
30 -1 -129 0
94 65 -117 0
-88 -10 29 0
-30 -123 50 0
-3 -126 -89 0
89 -51 -86 0
-64 -144 39 0
-52 51 -118 0
29 59 135 0
60 46 139 0
-104 -30 -106 0
90 -6 -142 0
72 -138 3 0
94 -97 -106 0
48 -150 -143 0
14 -132 64 0
-110 -109 -67 0
-102 -118 -129 0
-8 80 -149 0
-35 32 -103 0
109 -71 132 0
-110 -80 85 0
-49 -51 135 0
149 11 -21 0
54 112 125 0
-105 -102 -29 0
-120 129 137 0
-20 -103 -66 0
50 63 -1 0
-88 -65 -102 0
-50 83 -1 0
92 -91 -68 0
-46 -138 -13 0
-111 138 -105 0
87 66 36 0
-73 -118 -124 0
-68 61 -150 0
53 145 23 0
131 120 96 0
120 64 -144 0
-114 24 48 0
13 -33 105 0
77 -67 -139 0
144 -71 -39 0
143 2 -113 0
-46 148 49 0
-39 87 14 0
-60 -7 141 0
78 -135 -138 0
11 82 -130 0
-143 -43 -141 0
116 60 44 0
121 27 128 0
-138 144 86 0
-94 104 -11 0
67 139 135 0
27 -2 8 0
103 63 -70 0
-43 44 34 0
-44 27 -131 0
-20 147 134 0
139 91 56 0
75 -123 -59 0
-128 135 5 0
-82 22 -3 0
84 28 76 0
-59 -139 73 0
121 -5 -15 0
28 63 -105 0
-22 -64 -14 0
13 37 -124 0
55 -30 73 0
136 -103 -28 0
58 -99 125 0
-1 -109 46 0
105 90 83 0
-148 -30 -19 0
-36 111 122 0
-25 -12 29 0
-7 -79 -125 0
-23 35 118 0
60 -40 -14 0
103 2 -4 0
-30 -64 -90 0
-105 31 -99 0
91 8 44 0
65 -124 -4 0
-41 -114 -56 0
-120 6 52 0
75 40 -60 0
77 123 101 0
126 -40 -125 0
26 -43 -111 0
-66 68 -137 0
83 -129 149 0
-135 62 -76 0
140 -28 81 0
-30 -106 -23 0
-8 129 -101 0
12 -140 -57 0
118 -71 142 0
-8 -104 -118 0
-111 79 30 0
102 -23 74 0
