p cnf 90 360
59 17 23 0
60 -10 -76 0
-31 42 24 0
88 22 11 0
-77 -63 -46 0
-45 80 40 0
70 18 6 0
-22 -45 29 0
13 26 -46 0
-60 48 -20 0
-77 65 -25 0
82 -84 -34 0
34 26 -28 0
10 55 -50 0
-89 44 -61 0
-41 -5 22 0
-27 12 -72 0
-13 69 -34 0
-6 74 -19 0
38 -50 -64 0
14 50 7 0
29 78 9 0
67 -52 85 0
54 -89 -61 0
-50 66 -55 0
73 31 71 0
-10 -17 20 0
-81 -77 23 0
2 29 -36 0
45 -14 25 0
35 -57 -74 0
79 73 78 0
-23 24 -89 0
-68 14 -27 0
11 1 -60 0
-41 -42 84 0
-22 -63 -72 0
-69 38 -23 0
-27 -28 60 0
1 57 55 0
-59 56 -14 0
-42 -82 3 0
39 61 74 0
88 -1 -90 0
-65 37 5 0
-41 69 81 0
8 -43 -52 0
-41 45 -83 0
43 10 -15 0
-70 -57 53 0
21 7 -3 0
-62 20 -60 0
-71 -42 -5 0
49 28 13 0
-90 63 81 0
36 -27 -15 0
86 29 -6 0
75 6 74 0
37 -72 -89 0
83 77 -49 0
52 5 44 0
-1 -43 -42 0
-50 -21 65 0
-60 -69 -10 0
-17 -4 -49 0
-70 -50 4 0
61 -46 -43 0
15 85 10 0
89 44 41 0
-6 10 2 0
21 52 36 0
-57 -51 -12 0
21 5 80 0
73 9 82 0
61 -17 -31 0
82 67 -4 0
43 89 74 0
58 32 48 0
59 65 -68 0
72 -23 84 0
-62 -7 -6 0
13 -70 30 0
-54 -41 74 0
-40 -15 43 0
73 8 39 0
46 -3 18 0
-47 -77 -80 0
-81 -61 -49 0
19 65 -62 0
-66 -75 -70 0
55 -41 73 0
76 -12 55 0
-45 -76 -13 0
-57 55 62 0
87 89 -3 0
-14 -19 16 0
-57 -45 -13 0
-26 34 3 0
-73 -31 90 0
8 -4 -9 0
-1 -39 53 0
15 -7 -48 0
-49 -80 -10 0
-50 -73 -10 0
-53 -38 -40 0
-17 61 54 0
28 -73 4 0
-63 42 88 0
43 -27 -85 0
33 87 -36 0
-27 50 -41 0
-6 30 -25 0
33 -78 -22 0
-34 -44 -5 0
-67 41 53 0
86 81 -28 0
-50 -5 -3 0
-42 -83 -84 0
-44 -20 12 0
11 -2 -52 0
-86 44 34 0
-60 25 14 0
-74 13 -61 0
-12 55 -21 0
55 44 30 0
-64 60 -87 0
61 -87 23 0
-64 -36 -69 0
-25 -29 52 0
30 -50 -33 0
-70 26 12 0
-89 81 -22 0
36 90 17 0
89 -12 -86 0
-84 -90 43 0
-45 -82 26 0
-14 -28 -13 0
-58 -14 -70 0
-80 1 -57 0
-44 16 22 0
-70 53 27 0
-59 -63 33 0
-69 83 52 0
-44 24 2 0
-86 25 72 0
-24 -49 27 0
33 64 -58 0
-5 -87 -14 0
-28 38 55 0
-39 82 23 0
21 -37 -4 0
-26 2 -35 0
-68 47 -41 0
47 50 54 0
50 79 -78 0
-37 -64 -42 0
39 -90 -16 0
49 41 11 0
-41 12 39 0
-88 90 -52 0
-27 -42 20 0
87 -2 55 0
60 -76 -22 0
36 -6 67 0
-38 -50 -22 0
-16 -17 52 0
-85 -48 -2 0
69 -88 5 0
33 75 59 0
-25 -55 -86 0
-84 57 -33 0
-73 -16 -45 0
36 27 -6 0
88 -38 -30 0
-31 -70 -48 0
25 34 -87 0
87 -56 70 0
-88 56 -82 0
-27 32 83 0
-24 -14 59 0
-33 85 81 0
-61 -75 13 0
4 -11 9 0
30 36 -33 0
90 -74 36 0
61 58 -12 0
49 -61 -30 0
-60 -69 -21 0
25 86 -14 0
-69 20 -64 0
60 86 72 0
68 -39 31 0
-5 -15 -10 0
-23 -52 68 0
-59 87 17 0
82 -84 -21 0
20 -19 28 0
-78 -40 -36 0
69 -41 -54 0
10 51 76 0
-80 90 -26 0
51 34 -65 0
39 68 54 0
54 -1 42 0
-18 26 53 0
-67 14 -23 0
2 -64 55 0
13 4 -41 0
-12 33 64 0
86 78 -73 0
42 -37 -30 0
60 54 83 0
38 66 11 0
-42 -2 43 0
-78 69 61 0
42 -26 -86 0
54 6 -27 0
-5 -35 2 0
-19 -8 -46 0
23 64 -39 0
74 46 -6 0
90 80 56 0
-52 -58 55 0
-14 63 -47 0
17 -85 58 0
-34 55 -4 0
1 80 81 0
52 -5 78 0
28 -46 50 0
-31 -62 -25 0
79 14 88 0
14 3 74 0
-68 17 -21 0
72 -90 83 0
82 -72 49 0
-64 57 -51 0
-19 -62 -43 0
56 -89 -22 0
-70 44 75 0
84 72 9 0
-90 -52 17 0
-87 -89 69 0
49 -71 17 0
85 80 -18 0
67 86 -7 0
75 -28 65 0
26 -25 80 0
-24 -73 6 0
3 79 4 0
80 -12 -25 0
36 -48 29 0
-9 -77 -30 0
26 -74 -45 0
50 -55 -26 0
-80 -6 -2 0
-60 76 2 0
-86 35 87 0
-87 30 3 0
48 -32 -57 0
