p cnf 50 200
16 36 -9 0
-29 7 -41 0
34 -49 43 0
41 42 -24 0
49 -26 -50 0
-31 45 18 0
19 -11 -44 0
-17 10 -15 0
28 16 10 0
15 20 25 0
32 42 33 0
4 22 -3 0
12 28 27 0
-48 -19 -4 0
-10 -17 -2 0
-7 1 48 0
13 49 -29 0
28 -34 11 0
-39 12 -34 0
36 -7 -25 0
45 -11 -41 0
27 -32 23 0
43 -1 7 0
-14 35 -10 0
-36 32 -24 0
-49 27 -38 0
-35 -16 1 0
43 -46 -8 0
-26 46 32 0
-49 17 -15 0
38 -1 22 0
-46 -29 25 0
26 33 22 0
37 31 18 0
-18 40 39 0
18 49 39 0
-44 1 21 0
41 40 43 0
45 44 12 0
-7 -23 -20 0
42 36 15 0
48 -8 -7 0
-17 -31 34 0
36 -9 -10 0
16 45 -3 0
-1 -24 7 0
25 14 -10 0
6 39 9 0
-45 -17 16 0
50 -47 -12 0
-26 41 3 0
1 -11 22 0
-3 -12 18 0
13 -22 40 0
41 44 -5 0
23 -17 26 0
-16 50 -13 0
-6 -37 13 0
35 3 42 0
-14 -24 32 0
24 -31 48 0
17 -22 -50 0
-12 -24 -2 0
-34 -2 30 0
14 -26 -50 0
-26 5 37 0
-16 -15 14 0
-10 27 31 0
32 29 43 0
-12 21 -27 0
44 5 -27 0
47 29 -43 0
4 1 -11 0
-43 -17 11 0
47 14 5 0
-3 -8 -42 0
35 4 34 0
-3 -24 17 0
-47 3 -23 0
34 22 24 0
22 -45 48 0
-15 -29 18 0
-20 32 17 0
-5 16 -1 0
18 -9 31 0
45 -24 25 0
42 -27 17 0
-44 36 30 0
-23 -27 -48 0
-7 39 -12 0
-2 -4 -48 0
-4 31 3 0
-23 -16 -9 0
9 36 -32 0
1 -22 49 0
-34 37 46 0
-31 25 41 0
-15 -32 12 0
23 -34 21 0
-43 21 30 0
35 -15 12 0
48 12 -31 0
-42 -40 36 0
-25 -5 -13 0
35 31 -44 0
-23 -35 12 0
-38 33 -40 0
12 -4 2 0
-1 7 -38 0
21 -15 49 0
-20 -30 2 0
-6 -37 -4 0
4 -26 -29 0
-21 2 38 0
-27 21 36 0
14 10 3 0
16 -18 -43 0
38 -28 46 0
45 -13 -38 0
25 -3 -9 0
-40 -29 -15 0
45 12 -40 0
4 8 -9 0
-29 36 -28 0
19 -49 -24 0
28 24 12 0
24 44 33 0
31 10 46 0
11 -46 -30 0
33 10 37 0
46 -19 -43 0
3 17 11 0
16 7 24 0
2 -30 -9 0
1 3 26 0
41 4 -19 0
40 -4 29 0
28 -13 -41 0
23 -7 20 0
39 -6 -17 0
14 -13 -28 0
-20 36 -7 0
-44 -42 9 0
-9 -28 41 0
-32 8 30 0
25 45 -48 0
-11 -32 21 0
-17 -41 -33 0
43 -35 -10 0
48 17 15 0
40 -17 -4 0
-48 36 45 0
19 -16 -17 0
-21 34 -1 0
17 -4 40 0
11 1 47 0
-34 25 39 0
17 7 36 0
46 -42 -49 0
34 12 14 0
-35 -8 -11 0
-47 50 5 0
-43 -37 6 0
-21 8 -40 0
16 6 -35 0
-10 9 19 0
16 50 1 0
18 -19 -2 0
23 -8 -37 0
-6 -28 -35 0
35 -28 -12 0
10 49 6 0
34 14 29 0
7 9 -12 0
-33 34 -8 0
-41 -14 -19 0
37 -21 9 0
20 -47 -32 0
36 -37 -42 0
-8 18 -26 0
-10 30 -9 0
17 38 50 0
-28 -18 -36 0
43 40 19 0
48 -39 49 0
31 -40 -9 0
-24 -21 -4 0
-19 -40 -46 0
-26 -41 29 0
-4 12 22 0
-19 47 11 0
49 -27 43 0
-32 -45 -13 0
-23 -44 -25 0
-48 29 -21 0
22 26 30 0
-14 -19 -43 0
-25 -21 -27 0
-6 -13 -21 0
-13 44 4 0
