p cnf 70 280
49 64 -19 0
-57 -60 -22 0
41 -33 53 0
-28 -45 -69 0
21 -18 33 0
35 -69 26 0
-37 65 28 0
-5 3 8 0
-28 -15 -36 0
52 -43 18 0
3 -54 9 0
-45 51 -66 0
39 68 13 0
-57 -22 -5 0
-18 -8 -20 0
-13 -30 55 0
-13 -45 22 0
-55 41 -60 0
48 -5 66 0
9 -39 52 0
11 -51 57 0
70 58 49 0
57 -45 21 0
-14 -54 24 0
2 60 30 0
50 1 -4 0
12 -47 -33 0
65 19 3 0
57 23 13 0
44 30 -2 0
23 45 12 0
70 -21 -37 0
-60 53 -48 0
-34 -65 -45 0
-20 -69 -22 0
-57 -36 -19 0
38 5 53 0
26 34 44 0
28 32 59 0
-14 -38 18 0
7 58 57 0
21 -18 11 0
52 -35 -57 0
58 -36 38 0
38 36 -10 0
-14 20 -30 0
-21 50 -4 0
52 -49 64 0
-42 24 45 0
-41 51 22 0
29 32 -34 0
-38 55 -67 0
-28 16 -50 0
-42 -6 40 0
56 -34 3 0
-21 26 61 0
6 55 -66 0
-11 52 -38 0
-65 16 10 0
15 -7 50 0
-41 -65 -10 0
51 -2 12 0
-20 -47 -15 0
1 35 -51 0
6 -15 -62 0
-36 -32 46 0
-28 -9 -31 0
22 8 52 0
-60 -31 -13 0
-63 -57 -13 0
13 -16 1 0
68 57 59 0
-44 -46 40 0
-23 14 49 0
-29 70 14 0
-18 6 41 0
56 -47 -44 0
61 23 -32 0
66 -35 13 0
32 49 -39 0
38 49 -50 0
-53 42 31 0
67 -35 24 0
66 29 -41 0
39 -45 -50 0
-15 35 34 0
-70 59 -39 0
29 40 -31 0
15 -56 -38 0
41 22 -25 0
-2 40 -36 0
55 -25 69 0
53 46 56 0
-62 18 15 0
6 -60 -19 0
19 -53 28 0
47 48 -30 0
50 -2 -28 0
9 -4 49 0
36 54 4 0
57 -7 -62 0
-53 -58 -37 0
-57 -35 -70 0
-33 56 65 0
-38 7 34 0
-70 -8 -44 0
-10 43 -34 0
25 -20 41 0
-26 -59 -21 0
35 -28 -44 0
-26 13 -53 0
-49 70 32 0
-49 4 1 0
53 58 59 0
-9 -62 15 0
56 -44 69 0
-39 -53 -56 0
15 6 11 0
-9 46 3 0
17 26 -48 0
-1 56 -36 0
-54 -63 40 0
55 61 -2 0
-27 -19 -26 0
-42 3 -56 0
8 31 70 0
-13 -68 -14 0
-4 -61 13 0
52 -53 25 0
-30 -69 -21 0
-33 -14 7 0
-33 -39 70 0
-25 13 -2 0
-11 -52 13 0
38 14 41 0
-27 55 -17 0
-46 -69 -27 0
22 -62 -70 0
2 -27 45 0
-3 -29 -61 0
-66 1 -23 0
-40 64 42 0
13 -6 65 0
-5 1 -16 0
25 2 -65 0
41 -40 63 0
-25 69 63 0
-33 -11 70 0
33 -37 -27 0
42 -57 22 0
23 35 51 0
-54 20 -49 0
-3 29 -46 0
-13 -38 5 0
19 -67 39 0
18 62 21 0
70 28 21 0
66 -22 35 0
-33 62 -6 0
-30 48 12 0
-48 15 57 0
-24 -31 -13 0
36 3 -23 0
-2 -6 -33 0
57 -23 -61 0
-13 43 -12 0
20 -63 5 0
70 -39 -45 0
-2 42 3 0
-44 -61 -63 0
-35 -69 61 0
3 -58 25 0
59 43 -38 0
-69 21 -9 0
-55 -19 -21 0
-7 -10 63 0
-47 -2 -46 0
-43 59 16 0
-65 70 -49 0
44 -24 37 0
22 -2 17 0
23 -57 35 0
-58 67 49 0
33 41 26 0
-45 5 12 0
70 26 58 0
-18 35 38 0
59 -52 -48 0
42 -8 19 0
-58 47 -18 0
29 9 65 0
-40 48 -66 0
50 -39 24 0
-59 69 28 0
43 40 -45 0
56 8 42 0
18 27 40 0
48 -22 -9 0
52 10 -16 0
50 62 -34 0
-57 24 66 0
67 -12 66 0
-22 -59 -7 0
13 17 -12 0
55 -28 -63 0
-65 -22 12 0
-3 64 22 0
35 -65 60 0
34 -8 5 0
-68 14 -21 0
62 -36 -41 0
48 37 66 0
-63 33 -12 0
53 -44 8 0
11 -20 62 0
54 4 35 0
23 1 -52 0
-4 34 37 0
-50 -61 -28 0
-23 -41 -48 0
-66 -52 64 0
43 -7 -12 0
-53 -15 -69 0
7 42 26 0
-63 -17 -4 0
-50 70 33 0
-38 35 54 0
-1 -10 -4 0
-57 -45 22 0
28 -69 31 0
-15 40 20 0
-36 -8 61 0
45 -67 -33 0
-52 17 64 0
40 -51 -53 0
-51 -40 57 0
43 49 57 0
-66 53 68 0
69 -60 5 0
-14 20 45 0
7 -3 31 0
-20 49 -51 0
19 36 12 0
-67 54 53 0
64 42 55 0
35 20 -57 0
65 -30 70 0
26 19 -41 0
52 -66 -6 0
-29 1 11 0
15 20 -27 0
52 -19 27 0
60 -47 23 0
-49 11 -52 0
63 69 25 0
-26 -43 30 0
-46 69 -28 0
26 19 -2 0
-48 -44 -66 0
7 52 -12 0
-20 52 35 0
-5 -17 -51 0
-6 49 62 0
-49 -20 -16 0
35 -52 2 0
-25 -13 -23 0
5 -56 -19 0
-10 35 -40 0
26 30 61 0
55 -44 27 0
-39 15 -44 0
-42 -66 -70 0
15 -2 -40 0
41 4 -63 0
-30 -16 -60 0
33 38 9 0
-1 60 -46 0
51 63 -39 0
-15 24 -46 0
3 35 22 0
