p cnf 90 360
-17 7 23 0
-90 -7 -31 0
53 -45 64 0
90 -25 -68 0
-71 -34 -83 0
-1 52 88 0
16 80 58 0
-3 -73 -69 0
64 -56 -22 0
53 -19 -55 0
74 -72 24 0
71 -27 38 0
-56 -66 11 0
-47 73 -34 0
-20 38 -36 0
41 30 -39 0
-70 -86 -39 0
58 -16 -13 0
14 4 82 0
58 -40 -8 0
-16 -90 85 0
-66 39 28 0
11 79 14 0
47 11 -27 0
-33 4 -52 0
71 20 73 0
70 -3 30 0
80 7 -52 0
77 31 -29 0
82 50 -36 0
-58 -3 -8 0
70 71 -86 0
68 -49 15 0
-5 12 -51 0
82 -77 81 0
24 48 -10 0
-5 72 90 0
-9 -15 14 0
81 -82 -67 0
-56 -7 22 0
-79 60 -33 0
15 72 87 0
26 -10 -76 0
82 -3 30 0
38 51 34 0
-39 77 35 0
51 88 81 0
86 -40 34 0
41 79 90 0
75 69 59 0
8 -53 -6 0
62 -81 -27 0
14 -29 71 0
-39 32 57 0
-46 2 -83 0
-88 -81 -7 0
-8 66 -14 0
-83 37 41 0
44 -51 16 0
-30 20 9 0
15 -64 18 0
53 63 -89 0
-43 12 11 0
-20 -3 -52 0
49 -3 74 0
81 -69 -3 0
-48 86 -6 0
-19 -74 -50 0
-6 61 -11 0
78 66 89 0
53 47 19 0
40 -79 -10 0
-29 -55 72 0
-20 45 46 0
27 -89 -38 0
-12 -90 -45 0
-82 -46 -81 0
25 -6 46 0
55 25 69 0
39 28 20 0
34 -78 -13 0
-13 40 -36 0
-36 11 -56 0
-27 29 23 0
35 -50 -61 0
-67 -25 -19 0
33 -56 -87 0
-90 -5 25 0
-89 36 -2 0
-30 17 13 0
-40 79 5 0
9 64 66 0
-28 -43 -38 0
-1 -46 83 0
4 51 47 0
-36 -54 -21 0
-30 56 3 0
39 -58 75 0
20 -55 -74 0
36 31 21 0
-74 49 80 0
56 -60 36 0
-13 -16 27 0
-89 -37 35 0
-62 59 -81 0
3 -7 -62 0
82 30 47 0
89 63 -53 0
65 -58 -14 0
31 35 1 0
40 50 -16 0
4 -9 34 0
60 -37 -7 0
-82 -51 83 0
-13 25 36 0
71 79 -82 0
