p cnf 120 480
89 37 72 0
-89 -6 53 0
82 -90 -109 0
62 115 46 0
-81 75 -64 0
-110 -15 -70 0
-68 -103 108 0
-45 -71 107 0
27 -99 34 0
-52 -113 -77 0
-76 -79 -84 0
47 50 -103 0
-57 91 33 0
49 108 -64 0
43 118 113 0
82 -12 29 0
53 5 -104 0
11 -118 30 0
-41 81 -98 0
-32 -10 -39 0
-88 -61 32 0
74 -36 -58 0
49 -35 -25 0
-67 6 77 0
42 -107 -1 0
37 -16 -59 0
-50 -3 73 0
-88 104 -38 0
-57 64 3 0
-37 120 80 0
-39 -80 77 0
-86 13 -83 0
12 -78 43 0
114 -91 26 0
-69 -2 -73 0
99 -2 9 0
110 15 -89 0
-73 49 45 0
44 -118 -41 0
32 76 43 0
-14 71 38 0
10 85 -88 0
-115 -48 90 0
-62 100 97 0
-13 -106 -91 0
-99 -33 102 0
-120 80 -7 0
-113 71 -20 0
4 45 11 0
114 21 -102 0
111 -86 112 0
84 50 -51 0
-83 40 75 0
65 -11 -52 0
114 35 -16 0
-108 79 21 0
4 53 20 0
92 -18 6 0
-62 33 -44 0
-85 120 35 0
-7 -14 71 0
-35 -10 -110 0
46 2 75 0
-18 -70 -80 0
5 -13 34 0
12 -53 5 0
50 68 -102 0
80 -9 -82 0
89 -91 -21 0
-14 -77 -22 0
-65 22 49 0
-103 -40 -29 0
-90 41 -62 0
-52 -93 -51 0
-47 -11 89 0
-97 64 -5 0
-7 81 -28 0
-59 90 78 0
93 -44 15 0
-50 -37 -48 0
83 -22 -5 0
-1 5 -41 0
-55 13 -62 0
-38 -91 82 0
-54 -23 -55 0
-78 -91 74 0
20 105 109 0
-27 12 -4 0
-79 64 103 0
84 -55 24 0
2 66 52 0
73 87 43 0
56 10 -110 0
33 -34 -98 0
-1 105 97 0
-35 -33 -54 0
-111 -26 46 0
-8 -17 109 0
73 -46 -25 0
32 21 53 0
105 -45 68 0
-67 25 111 0
-6 -83 -116 0
27 -118 -91 0
-109 82 73 0
-29 27 13 0
-64 31 -70 0
43 88 81 0
59 14 -50 0
-61 -98 -47 0
-19 99 -12 0
3 46 27 0
29 53 -58 0
70 -111 44 0
59 -78 -110 0
-78 -55 -45 0
-22 -4 64 0
-45 91 -80 0
-102 -15 104 0
-13 -18 -70 0
70 6 -66 0
53 82 -18 0
78 -109 -31 0
67 90 97 0
115 107 -54 0
-18 66 118 0
57 -81 -106 0
-27 32 102 0
-67 -58 -112 0
-101 -6 109 0
-6 -54 13 0
-57 93 71 0
-99 4 -95 0
55 -16 69 0
-18 105 -119 0
-67 -91 -58 0
43 -36 -115 0
-85 58 94 0
