p cnf 90 360
-55 36 -34 0
62 -7 27 0
-4 -43 -17 0
-14 45 -58 0
-6 53 2 0
66 -28 54 0
-83 -87 33 0
69 60 34 0
-59 -61 -57 0
-32 51 -43 0
71 2 -70 0
38 -1 -89 0
-54 -72 42 0
66 -2 59 0
-79 -61 2 0
67 59 -86 0
-85 -28 64 0
1 -44 3 0
-73 -1 72 0
-5 88 79 0
25 -4 20 0
48 -20 67 0
-24 50 -73 0
-33 -19 61 0
-40 42 -47 0
-80 49 -56 0
52 -69 35 0
-2 31 24 0
60 -90 -8 0
1 -4 -6 0
-40 -35 44 0
-86 -61 41 0
58 -76 88 0
26 22 27 0
72 89 -18 0
90 -42 46 0
45 -23 -37 0
90 81 -82 0
7 -46 68 0
26 -42 5 0
76 15 -90 0
25 -86 72 0
-83 -34 37 0
36 -76 -50 0
-49 31 51 0
25 33 51 0
37 51 21 0
15 65 25 0
71 15 -74 0
9 88 17 0
39 -67 -75 0
-87 5 14 0
-49 48 42 0
18 -2 68 0
-30 -18 -78 0
78 -82 39 0
-18 -83 -58 0
-88 26 -36 0
-63 -57 -27 0
72 40 67 0
61 41 45 0
27 78 17 0
-35 -12 -49 0
-56 -25 -71 0
33 14 23 0
-9 -46 30 0
40 -58 -88 0
-15 -56 -68 0
3 -57 77 0
47 -50 -87 0
66 -84 33 0
45 -42 -61 0
73 -7 38 0
37 -39 -28 0
-82 71 31 0
-33 -15 13 0
-76 -77 40 0
39 16 -85 0
66 6 67 0
43 -76 31 0
-77 55 16 0
-70 6 2 0
20 68 -79 0
-12 56 -38 0
43 84 -47 0
-63 8 25 0
25 -44 -51 0
-14 74 16 0
33 39 9 0
-10 58 44 0
12 46 28 0
-8 45 -84 0
-62 61 39 0
-85 -18 -51 0
82 4 -69 0
56 -15 59 0
-43 -82 6 0
88 89 71 0
37 86 25 0
46 -79 73 0
12 74 -89 0
-20 -62 41 0
-2 45 52 0
49 40 -17 0
-61 70 -89 0
67 21 -45 0
29 -25 38 0
-59 -21 -1 0
-19 -31 2 0
-17 -1 -60 0
88 14 -8 0
50 4 -60 0
-50 -67 51 0
28 27 35 0
-45 -37 32 0
45 -56 -2 0
-33 -62 20 0
42 -53 5 0
-72 -8 -34 0
-35 -58 -12 0
24 16 -39 0
73 25 -34 0
15 40 55 0
10 -8 64 0
44 78 7 0
-7 -25 3 0
-42 65 -68 0
-37 50 -11 0
-17 -31 82 0
71 22 -21 0
-36 -79 59 0
-69 57 -52 0
1 -56 -70 0
-29 -61 11 0
-34 -14 6 0
75 -82 51 0
20 43 -76 0
-69 -57 -29 0
19 2 -12 0
15 -50 90 0
86 1 -53 0
-28 18 34 0
52 7 34 0
