p cnf 110 440
66 42 -110 0
-66 -102 -26 0
-39 -34 -102 0
-13 8 3 0
-76 -78 70 0
-75 106 -74 0
-86 99 71 0
-94 43 -88 0
-1 -52 -77 0
-39 -102 -110 0
106 -18 12 0
2 52 -37 0
-45 -94 -11 0
53 103 60 0
22 -84 36 0
-6 21 105 0
-3 102 -96 0
-107 22 -50 0
-93 -17 70 0
-17 -38 -36 0
47 77 -63 0
31 -109 93 0
24 -99 43 0
-9 3 83 0
32 28 21 0
5 78 66 0
-84 69 -51 0
-108 -5 -9 0
107 4 -15 0
-88 -7 89 0
41 67 -64 0
80 51 -50 0
21 -106 7 0
-4 -36 87 0
-66 -70 -110 0
-72 -71 -67 0
59 49 -17 0
91 -8 44 0
-24 21 -107 0
28 -72 101 0
35 54 94 0
103 -87 43 0
53 30 -44 0
-45 94 -29 0
68 -82 60 0
11 -77 -104 0
-6 -75 68 0
17 -4 2 0
52 -45 43 0
57 -102 2 0
-33 -9 50 0
32 30 -11 0
-86 -13 48 0
-67 34 -65 0
-6 -50 -40 0
23 -37 44 0
-7 4 44 0
40 16 -108 0
108 -93 107 0
38 100 84 0
70 -74 -42 0
55 13 -59 0
-4 -7 81 0
-55 -41 40 0
-16 -82 96 0
8 66 24 0
62 -87 -68 0
104 64 -35 0
8 -17 84 0
-34 67 -10 0
61 50 -62 0
25 -65 -97 0
-65 95 -94 0
82 -105 52 0
-84 34 28 0
67 81 94 0
95 -104 79 0
-80 -52 71 0
-15 1 73 0
-60 -110 18 0
68 47 -65 0
-86 79 29 0
-32 55 -105 0
93 99 102 0
8 39 76 0
-7 4 -86 0
-57 -48 -72 0
47 -7 51 0
47 93 -57 0
-70 -67 -86 0
-96 -80 77 0
99 -48 -23 0
-86 87 -101 0
66 101 88 0
64 -84 -45 0
67 -82 -61 0
23 46 -58 0
-53 -68 57 0
-97 68 103 0
-65 -93 -92 0
28 -99 -16 0
22 -71 81 0
-24 -93 94 0
-12 94 99 0
-56 -73 -65 0
-39 34 24 0
49 18 43 0
-110 -95 20 0
106 23 41 0
106 38 -66 0
54 -85 104 0
-67 -16 -24 0
-45 -55 -90 0
-82 104 -105 0
-46 -62 -31 0
-76 -95 -34 0
63 -104 -47 0
-25 -15 95 0
-42 -52 101 0
-42 -9 -93 0
27 -55 81 0
-31 52 42 0
-16 -53 -76 0
107 76 -15 0
-109 8 66 0
-87 -22 34 0
-93 109 -63 0
-63 -38 -81 0
16 52 -98 0
-63 -28 -34 0
102 -6 57 0
-88 36 -4 0
-16 -107 87 0
97 85 -58 0
-78 -57 54 0
-20 73 99 0
64 -99 94 0
-18 74 -25 0
-64 84 -91 0
41 -15 26 0
-50 2 70 0
-31 39 -54 0
-95 104 -59 0
-108 -3 92 0
44 -14 -93 0
15 -84 -44 0
21 39 68 0
-55 -69 -110 0
108 70 -9 0
24 -47 41 0
7 60 -86 0
-106 -42 29 0
100 50 -62 0
6 19 -32 0
-100 11 -65 0
-64 -12 -25 0
-49 67 -29 0
20 -109 8 0
92 93 -62 0
69 -85 -19 0
-37 85 -28 0
77 -103 -29 0
60 -13 90 0
-93 48 45 0
-63 93 -98 0
9 -15 4 0
-65 -91 -87 0
52 30 -27 0
-99 96 15 0
-36 -7 -47 0
-60 7 63 0
-7 -71 -51 0
90 83 87 0
-6 51 -41 0
9 -19 -28 0
-59 -3 66 0
45 71 110 0
31 71 38 0
110 5 16 0
63 -69 23 0
-66 42 78 0
23 -1 32 0
35 -63 107 0
-15 -74 46 0
106 -86 -52 0
-91 -53 -76 0
-61 -47 55 0
-35 71 -58 0
19 -105 23 0
-87 -12 55 0
34 44 -31 0
11 81 15 0
66 -45 79 0
-25 106 53 0
-33 -9 -24 0
12 71 -49 0
106 55 -6 0
-32 93 29 0
42 -89 88 0
-28 -103 -27 0
-72 46 68 0
-107 85 -3 0
-27 -92 84 0
1 -80 94 0
94 -109 -21 0
75 37 99 0
-78 99 -52 0
73 -66 86 0
-39 -29 -54 0
-64 104 -18 0
88 -29 -72 0
40 -53 82 0
96 82 -109 0
10 -81 96 0
80 -63 -12 0
-82 94 -98 0
-83 -32 73 0
-22 20 51 0
-2 17 -94 0
30 77 27 0
100 5 42 0
105 -26 -92 0
-48 -82 38 0
2 -63 -99 0
-32 -11 94 0
61 77 72 0
-31 -37 -65 0
85 -106 42 0
11 -4 103 0
50 94 -65 0
-71 66 53 0
19 -24 71 0
47 -64 -34 0
-7 -39 -48 0
18 29 -89 0
53 81 -59 0
-77 39 -106 0
10 -86 -16 0
1 -26 5 0
1 102 -66 0
-96 -102 99 0
-90 101 -97 0
-58 -1 -43 0
-16 11 -13 0
-46 -12 17 0
90 -58 110 0
-105 43 38 0
12 -66 -103 0
2 -41 -91 0
-69 109 -37 0
88 58 29 0
-13 78 49 0
-15 -7 -4 0
10 48 58 0
36 29 -28 0
22 -13 14 0
-110 -106 -12 0
57 -36 38 0
103 17 -71 0
84 -23 -3 0
-41 -29 77 0
26 -110 -17 0
-108 11 109 0
-46 69 -47 0
68 -67 -106 0
46 -109 -88 0
48 -14 -67 0
33 -35 70 0
-65 108 109 0
-93 -106 62 0
92 26 -2 0
96 -22 29 0
-71 15 -35 0
3 21 -53 0
86 -59 16 0
-3 6 -60 0
46 98 -18 0
-87 -8 -57 0
76 31 -101 0
-47 -51 88 0
-46 -79 91 0
-31 -47 93 0
-76 -15 -103 0
-58 -62 -27 0
-35 59 109 0
-83 -99 68 0
10 37 -49 0
93 -20 -29 0
-43 -53 -38 0
-88 -84 -89 0
88 100 -85 0
-45 -88 14 0
-31 -13 77 0
-78 101 45 0
-32 -47 52 0
50 -93 -18 0
-102 59 -56 0
-8 -70 -102 0
110 34 -19 0
93 -66 86 0
64 -92 -15 0
59 -42 93 0
106 -54 22 0
-108 20 82 0
-107 -51 66 0
-1 25 106 0
91 -86 -76 0
-25 58 -68 0
29 31 -1 0
-17 65 59 0
-109 -81 84 0
-104 -36 102 0
79 -4 -67 0
36 -109 -75 0
67 -105 64 0
-14 -87 -85 0
-76 -97 88 0
-1 -35 -13 0
-48 -19 -45 0
86 48 37 0
-108 63 -50 0
7 88 15 0
-55 -11 103 0
-12 45 -18 0
-97 -64 -48 0
77 57 -34 0
-82 -53 -6 0
15 -56 81 0
22 -63 28 0
-20 -47 21 0
-47 -2 101 0
31 -48 63 0
-81 45 76 0
49 81 69 0
-12 -53 103 0
16 102 -6 0
-94 -96 -92 0
-17 -99 62 0
-50 -24 -42 0
59 -2 44 0
-47 7 8 0
-104 -89 107 0
-1 63 47 0
94 -56 5 0
-73 83 37 0
-110 -48 -54 0
-59 21 110 0
80 -3 98 0
89 35 -19 0
63 -76 98 0
-92 59 -35 0
-17 23 104 0
-27 21 37 0
-9 20 23 0
-14 61 52 0
-64 9 36 0
98 -109 -62 0
-73 -107 90 0
32 22 73 0
-21 -60 38 0
61 -8 88 0
85 27 17 0
-49 40 4 0
9 49 -18 0
-5 -29 50 0
107 -100 -42 0
47 -83 31 0
24 10 55 0
56 21 -67 0
-47 49 -25 0
32 -72 67 0
-29 61 49 0
32 101 109 0
27 -82 90 0
-101 -40 65 0
64 -73 -16 0
-86 68 41 0
50 55 -44 0
-22 3 -8 0
-100 -11 108 0
71 -66 51 0
-40 74 -45 0
-62 -91 -89 0
-79 -94 41 0
-94 109 75 0
-1 99 68 0
-12 108 78 0
-62 109 -9 0
39 60 100 0
-56 36 -9 0
-91 -35 -50 0
-93 72 -9 0
-63 -42 44 0
-53 -69 -36 0
-7 30 8 0
42 22 -71 0
24 45 3 0
-107 -99 89 0
83 39 -28 0
-22 57 -58 0
80 -90 19 0
-60 -86 -88 0
14 -39 -70 0
16 -89 22 0
-27 -105 -19 0
101 43 -99 0
-69 110 -90 0
44 -110 -37 0
-65 105 57 0
-49 87 105 0
-105 76 78 0
-103 -68 -71 0
-52 -83 -60 0
95 -103 98 0
-79 -64 10 0
-24 17 15 0
-27 104 -82 0
-73 -110 7 0
96 4 -53 0
1 65 -10 0
-31 -2 -45 0
-62 21 65 0
-50 -57 -94 0
53 -92 68 0
5 15 28 0
-55 -54 -93 0
-83 -12 21 0
-51 -95 69 0
-86 -25 16 0
13 -45 21 0
-67 103 -20 0
-39 103 -1 0
58 56 -22 0
52 68 -37 0
32 -34 -50 0
-53 -60 -57 0
-105 88 77 0
-42 -71 107 0
-43 -62 -56 0
-56 11 -69 0
