p cnf 20 80
-11 20 -9 0
-19 -11 -14 0
4 -19 -7 0
3 5 19 0
4 -7 3 0
-14 -6 -2 0
7 -9 -6 0
7 -11 -15 0
11 4 2 0
-17 16 -10 0
-19 -17 -10 0
14 -17 3 0
-1 18 -14 0
3 -8 2 0
16 -18 3 0
-20 7 -2 0
1 9 3 0
4 -20 6 0
-5 -20 18 0
16 11 -19 0
3 17 -1 0
16 19 -14 0
-1 -8 -20 0
-10 2 16 0
-1 4 -7 0
-17 -18 -15 0
-12 15 -18 0
7 -2 14 0
11 -17 14 0
-14 8 3 0
-2 -20 16 0
3 11 2 0
11 -8 1 0
9 12 10 0
-7 -11 4 0
20 -14 7 0
-1 -12 16 0
-14 4 -11 0
15 -12 8 0
9 6 7 0
5 17 -13 0
17 -10 11 0
4 19 -9 0
7 -6 4 0
-4 20 3 0
1 11 4 0
18 20 -16 0
-4 -2 6 0
-10 6 -13 0
-20 12 -14 0
-4 7 8 0
-11 8 14 0
-3 -14 4 0
-12 2 10 0
-12 9 -16 0
-17 -14 -5 0
-17 16 9 0
-7 -18 10 0
2 -4 7 0
6 -14 15 0
-5 9 -11 0
5 -10 1 0
-11 -18 -7 0
-5 -19 -4 0
3 -14 -20 0
19 8 2 0
11 2 -20 0
-7 13 -14 0
-16 -15 18 0
-15 -7 14 0
12 9 -20 0
-20 -11 3 0
-2 -12 -8 0
4 -9 -16 0
18 -13 9 0
7 2 17 0
9 10 18 0
-2 -7 -19 0
-3 8 -15 0
-18 -5 16 0
