p cnf 30 120
-12 3 29 0
23 9 -5 0
-29 -21 4 0
-19 -11 -29 0
-2 3 18 0
-24 -22 1 0
17 8 30 0
-24 5 -11 0
-18 -14 13 0
-29 12 25 0
7 27 18 0
-2 9 -18 0
-15 26 -19 0
17 -7 18 0
-7 8 15 0
-5 -14 6 0
-5 -20 26 0
11 -4 8 0
-9 22 -3 0
-9 12 30 0
27 -20 28 0
26 1 -2 0
9 -22 12 0
25 -3 -22 0
20 -14 22 0
1 -12 27 0
-18 27 1 0
7 15 -5 0
27 -8 -16 0
-8 20 12 0
-10 -21 22 0
-8 -7 22 0
-16 -13 21 0
8 -27 -10 0
-23 27 -14 0
12 14 -19 0
14 21 18 0
-6 19 17 0
5 25 -30 0
-11 -10 -21 0
1 3 -2 0
5 -16 -9 0
27 -2 -1 0
-5 -22 -29 0
28 2 -25 0
9 12 29 0
1 -5 -12 0
-15 14 28 0
18 22 1 0
29 1 13 0
22 5 -2 0
19 17 -3 0
4 -16 6 0
12 9 19 0
-6 4 1 0
-25 21 9 0
15 20 -24 0
-10 13 -4 0
-12 -5 -4 0
22 26 -24 0
-24 6 -3 0
-5 10 -11 0
8 27 -24 0
-3 -27 1 0
4 -1 26 0
22 -10 13 0
4 -6 -12 0
6 27 -9 0
11 -15 -10 0
-17 -24 -3 0
5 -11 -24 0
3 -10 14 0
27 28 -1 0
-13 23 -8 0
7 2 29 0
-29 5 24 0
24 -30 28 0
-10 -11 12 0
6 -23 -26 0
17 25 -11 0
-23 9 -30 0
-1 19 8 0
20 -7 -28 0
-4 -23 -10 0
-3 2 -13 0
-18 -30 -26 0
7 22 15 0
-11 -6 8 0
-1 -30 -2 0
-25 -20 13 0
-23 -16 -14 0
-1 -26 -23 0
-5 13 -19 0
24 -8 -23 0
27 16 -11 0
21 2 -5 0
4 -27 -28 0
15 -13 16 0
2 -21 4 0
5 -24 18 0
-10 6 5 0
20 11 7 0
-14 -2 5 0
-30 -9 1 0
-4 -28 13 0
-5 13 4 0
10 -1 -26 0
9 17 -5 0
25 27 -24 0
3 -12 -7 0
-7 3 -14 0
-18 7 -22 0
5 22 -19 0
22 16 -18 0
-1 20 -13 0
-23 1 -11 0
-18 24 8 0
-1 -22 -11 0
-22 -26 4 0
-5 11 25 0
