p cnf 50 200
38 40 4 0
32 43 23 0
-43 -27 21 0
44 32 -7 0
-41 -44 42 0
-50 32 -45 0
5 18 21 0
-36 -12 15 0
-17 -49 37 0
35 -31 21 0
43 26 32 0
37 -2 -46 0
-31 -16 -49 0
38 -25 30 0
-44 10 -27 0
-12 36 13 0
1 -50 -27 0
-15 46 42 0
49 29 32 0
50 20 10 0
-8 -18 -4 0
25 -16 7 0
14 38 -34 0
38 4 33 0
29 -47 28 0
42 36 -5 0
46 -47 14 0
15 23 1 0
6 -4 -35 0
27 37 -1 0
-40 -29 24 0
-23 -11 -42 0
33 -21 -34 0
5 -34 20 0
-50 33 20 0
-20 -32 -18 0
-35 -23 -19 0
30 46 33 0
15 14 29 0
-15 -14 -35 0
-7 -40 -23 0
30 48 -41 0
-43 6 -14 0
-43 -30 39 0
-38 -45 48 0
-47 39 -28 0
-22 43 32 0
13 45 24 0
45 -27 -39 0
5 -29 -47 0
-35 -15 30 0
-26 37 -41 0
12 15 -2 0
-27 20 25 0
18 -38 43 0
30 46 5 0
-29 7 27 0
45 16 24 0
-13 27 -1 0
13 -35 -39 0
39 -14 34 0
-17 -27 46 0
-3 36 -48 0
49 -47 -2 0
42 -47 2 0
-28 41 -34 0
-42 6 3 0
34 23 -42 0
19 -21 -11 0
-49 10 -34 0
-1 46 22 0
35 -49 7 0
20 4 34 0
4 -39 -45 0
-47 9 22 0
-32 4 33 0
48 6 -23 0
-20 -48 35 0
-46 30 35 0
-26 28 27 0
33 -45 -16 0
26 31 6 0
-29 24 23 0
18 40 17 0
-39 13 11 0
47 -2 17 0
26 -12 -17 0
-19 -10 13 0
-13 14 24 0
14 8 42 0
-42 32 8 0
-30 27 -40 0
13 49 27 0
39 38 -41 0
-34 -13 1 0
-29 -40 -38 0
8 -2 33 0
-37 -18 -40 0
-32 -26 -48 0
44 29 45 0
23 -33 26 0
33 -42 44 0
22 42 -50 0
-35 18 1 0
14 9 -49 0
12 24 30 0
9 45 -4 0
31 -32 30 0
49 -18 -43 0
-49 9 -35 0
32 -49 -1 0
-44 33 -25 0
42 16 -26 0
31 27 9 0
1 -44 -33 0
34 36 -9 0
-29 -31 -2 0
41 -34 -4 0
-39 14 34 0
-50 3 -18 0
14 15 -37 0
-18 48 47 0
9 -33 6 0
-15 -34 38 0
-26 -36 8 0
47 22 -29 0
10 -14 -37 0
-23 -7 -19 0
-46 20 10 0
1 28 18 0
-5 49 -18 0
-1 43 -34 0
-6 1 -34 0
45 -2 25 0
9 -23 -5 0
-14 50 -32 0
-41 44 42 0
24 22 12 0
6 12 -16 0
-9 -6 37 0
-29 27 -40 0
-13 43 -34 0
9 -19 -42 0
31 -44 50 0
-23 -46 -44 0
-1 42 28 0
26 2 27 0
-13 42 43 0
-10 -5 50 0
29 -49 9 0
-7 -8 50 0
20 -23 -47 0
15 -44 1 0
33 43 9 0
27 23 -1 0
17 6 14 0
12 -23 -18 0
6 20 18 0
-39 4 20 0
-24 -32 -1 0
35 -31 -19 0
37 13 -12 0
-35 10 37 0
42 10 -14 0
44 3 -42 0
-3 -30 5 0
11 -31 -27 0
24 32 -1 0
-37 -2 9 0
10 44 -33 0
-39 -16 3 0
14 -38 40 0
-32 10 40 0
7 3 24 0
19 4 -50 0
20 -41 27 0
-42 -7 -12 0
20 -23 26 0
-45 -14 -33 0
-5 -1 -10 0
-27 35 48 0
-29 -27 -2 0
-8 1 -46 0
43 1 18 0
-16 -31 -44 0
-9 26 -41 0
-34 -8 1 0
47 -34 -4 0
10 -42 31 0
-49 -23 -7 0
-9 -25 8 0
9 -4 -44 0
-31 -37 34 0
-33 -30 15 0
16 -17 5 0
-18 12 -6 0
44 -5 -28 0
22 15 39 0
43 -6 30 0
-18 2 -8 0
