p cnf 20 80
-6 1 -18 0
20 -3 15 0
4 -16 19 0
11 20 5 0
3 -16 -7 0
17 10 -4 0
-2 -17 -18 0
-11 7 -9 0
12 -5 -1 0
-3 14 -13 0
1 -12 15 0
11 18 -16 0
1 12 -20 0
15 -3 -14 0
-5 -1 2 0
3 -4 -20 0
2 6 -1 0
-9 -20 12 0
4 5 -15 0
-1 18 5 0
-8 -1 12 0
-8 12 18 0
-16 -4 -1 0
15 4 -8 0
-1 -12 -18 0
-2 -6 18 0
-1 -8 13 0
-7 14 4 0
-10 8 -15 0
11 -9 5 0
-15 18 -17 0
18 -7 -2 0
20 5 -13 0
18 16 20 0
5 4 7 0
9 -5 1 0
8 -7 9 0
8 -14 -5 0
-6 -14 -10 0
-9 -12 16 0
5 -1 -17 0
5 4 13 0
-17 -10 7 0
2 15 -6 0
-7 -20 -3 0
-6 -19 -4 0
18 1 -17 0
-7 -10 -9 0
-16 1 7 0
11 -18 -4 0
-2 1 17 0
15 -8 -17 0
17 3 5 0
-18 11 -17 0
-9 3 5 0
-12 -7 15 0
-1 -7 -9 0
-8 9 12 0
-4 -2 -12 0
7 -5 17 0
15 1 12 0
17 16 -7 0
-7 4 -15 0
11 -14 16 0
11 9 16 0
2 10 6 0
-1 17 11 0
6 7 -16 0
3 20 17 0
-11 -15 -17 0
-15 -18 7 0
-12 -5 -9 0
-19 -17 -10 0
18 17 4 0
5 -4 9 0
-12 -15 19 0
-10 -2 9 0
18 -3 5 0
-19 -4 -7 0
-17 13 7 0
