p cnf 60 240
52 10 19 0
-35 29 17 0
-36 -39 -48 0
-33 -39 45 0
-51 22 -19 0
15 10 -20 0
20 -56 -4 0
-31 -16 13 0
9 -13 -52 0
-40 -41 -10 0
18 -42 29 0
22 -4 -38 0
11 -32 -36 0
-8 35 -26 0
-39 9 60 0
-52 -28 12 0
-41 -38 -51 0
35 6 -18 0
-34 2 -28 0
18 -15 -8 0
44 16 24 0
50 -52 32 0
-25 -26 3 0
56 -51 28 0
-15 59 10 0
27 49 -39 0
-1 60 -39 0
10 -28 18 0
-10 42 -1 0
2 45 -27 0
-50 -23 19 0
26 13 47 0
-39 -47 -30 0
-20 8 23 0
-1 -6 7 0
-14 9 -11 0
-29 -30 53 0
-24 3 -29 0
5 -55 -32 0
11 -24 -60 0
40 3 -41 0
59 48 33 0
-28 3 50 0
55 2 6 0
58 56 24 0
35 7 47 0
33 21 12 0
-13 -54 49 0
-29 9 41 0
6 36 4 0
-37 21 -25 0
46 38 -34 0
50 -48 20 0
-43 -11 56 0
24 -31 4 0
-13 -16 45 0
-31 21 -20 0
-48 31 36 0
-3 -37 60 0
-55 17 14 0
-34 -60 -50 0
-13 -58 20 0
-10 18 -34 0
21 -2 40 0
-21 -24 34 0
49 54 -40 0
15 55 9 0
-22 4 58 0
24 4 7 0
18 8 -48 0
2 -40 -15 0
14 3 -33 0
-5 -30 17 0
45 -29 48 0
-23 -38 31 0
3 -52 -58 0
17 47 -43 0
-13 19 45 0
-57 -50 55 0
60 -47 -14 0
16 -47 -24 0
-34 -54 -48 0
10 -5 -12 0
49 -56 37 0
-47 -26 49 0
36 -60 -37 0
-57 -47 14 0
-27 17 34 0
-11 28 -53 0
-31 56 -11 0
31 -18 -43 0
40 -20 -49 0
40 54 -29 0
4 40 35 0
32 5 8 0
45 -13 21 0
27 30 -14 0
15 -13 -55 0
20 23 -51 0
34 -2 33 0
37 39 11 0
35 -51 7 0
15 58 28 0
-60 -42 -39 0
3 -38 -34 0
-56 19 -59 0
33 -58 30 0
19 -17 -54 0
60 16 59 0
-57 35 -23 0
-43 54 31 0
49 -12 25 0
-22 -17 54 0
20 -52 36 0
41 -25 15 0
51 -19 -6 0
-58 -45 -48 0
-1 9 -54 0
41 -36 59 0
-6 29 -25 0
2 -26 -19 0
35 -43 -44 0
-37 -45 57 0
-22 -53 54 0
-53 2 11 0
-27 -32 -49 0
-50 -46 51 0
8 56 -45 0
-9 -6 59 0
49 -50 60 0
-28 39 44 0
-1 5 41 0
32 -13 -55 0
21 54 -51 0
-7 -41 -40 0
-55 35 10 0
-45 -60 34 0
-6 39 -4 0
50 -19 34 0
-34 -33 27 0
-38 -3 -46 0
-13 -12 38 0
-8 -22 30 0
58 57 -10 0
-5 22 8 0
-49 20 -6 0
57 -35 -46 0
-51 37 1 0
-43 -35 21 0
-21 17 -28 0
-51 -44 -41 0
-47 -6 53 0
37 54 29 0
15 -17 -30 0
58 9 14 0
-22 7 3 0
55 -52 -47 0
4 -54 36 0
-43 -53 -15 0
9 53 -6 0
-53 -22 21 0
-53 -54 29 0
45 -48 -60 0
57 8 54 0
25 15 34 0
24 -30 16 0
-37 43 -45 0
54 35 50 0
-48 -60 27 0
-1 48 -60 0
28 22 60 0
31 -37 49 0
16 41 -59 0
-7 -16 25 0
-52 24 23 0
43 -56 -29 0
-2 -1 -36 0
13 -54 -53 0
53 -30 46 0
42 27 -18 0
46 18 24 0
-4 33 -22 0
9 54 -20 0
-24 -16 -2 0
48 55 -46 0
47 5 -11 0
-34 36 -2 0
58 -23 -3 0
29 38 -12 0
-37 6 57 0
-35 22 25 0
-55 17 16 0
-42 -20 54 0
-38 -29 55 0
32 -28 -43 0
-46 17 21 0
-54 15 -50 0
-19 31 -17 0
56 -49 26 0
-60 13 58 0
-56 -54 -12 0
42 -24 29 0
22 18 -15 0
-19 -26 3 0
38 -15 -11 0
43 -18 5 0
15 -38 60 0
-21 57 -36 0
7 49 -33 0
19 2 58 0
-29 1 5 0
15 -37 34 0
-5 -38 -14 0
32 -21 -24 0
6 -57 -24 0
-59 -1 48 0
35 -39 47 0
-37 41 -17 0
-46 -37 -27 0
53 -26 54 0
48 -28 -20 0
45 -9 49 0
18 45 -22 0
28 -41 -57 0
56 31 -37 0
-54 7 -56 0
-36 -55 -46 0
30 51 45 0
7 -12 59 0
-38 41 -60 0
23 25 6 0
30 -52 -9 0
-59 24 37 0
-53 55 -14 0
-48 40 -50 0
36 -15 24 0
13 38 -16 0
-17 -8 47 0
-32 19 24 0
-6 -51 55 0
